Scenario,Decision Rule,Time of starting social distancing,Duration of Social Distancing,WTP,R_t Switch threshold if social distancing is off,R_t Switch threshold if social distancing is on,% I Switch threshold if social distancing is off,% I Switch threshold if social distancing is on,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Number of Switches,Total New: I,Total New: H,Total New: ICU,Total New: ICU-Queue,Total New: COVID Death | Waiting for ICU,Total New: COVID Death | Not Waiting for ICU,Total: Incident,Total: COVID Death | Waiting for ICU,Total: COVID-Death,Average Size: H,Average Size: ICU,Average Size: ICU-Queue,Averge size: S,Averge size: I,Averge size: Waiting for or in ICU,Averge size: Population size,Average ratio: % Susceptible,Average ratio: % Infectious,Average ratio: % Waiting for or in ICU,Average ratio: % Death While Waiting for ICU,Average ratio: Case-fatality,Utilization (unit of time): Default,Utilization (unit of time): Social Distancing
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1330921624,23154253,10743.84663,793729292.2,79372929.22,2,91064,4216,706,1784,1078,706,91064,1078,1784,189.6784452,2.374558304,6.151943463,48040.36749,861.6219081,8.667844523,99043.01413,0.464914365,0.008943462,9.13215E-05,0.60426009,0.019590618,40,8
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1285822223,1391367689,10250.82676,773280885.6,77328088.56,2,75575,3353,868,1703,835,868,75575,835,1703,114.8487395,2.336134454,4.62464986,67252.09524,713.8487395,7.058823529,99310.79272,0.665037079,0.007384721,7.45052E-05,0.490311216,0.022533907,50,8
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1348237626,574142276,11216.22078,787426587.2,78742658.72,2,90896,3935,683,1863,1180,683,90896,1180,1863,170.7972509,2.261168385,6.271477663,55605.75258,1436.199313,8.604810997,99158.38488,0.550912902,0.014640801,8.92196E-05,0.63338701,0.020495951,41,8
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1238724285,898736779,9337.637336,771842417.9,77184241.79,2,73677,3237,1088,1551,463,1088,73677,463,1551,86.62419006,2.246220302,3.220302376,67501.38877,1180.265659,5.576673866,99362.9892,0.665402687,0.012291301,5.9364E-05,0.298517086,0.021051917,64,8
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1321650612,346473503,10451.26521,799087351.7,79908735.17,2,97506,4569,607,1735,1128,607,97506,1128,1735,167.9529412,1.708823529,4.994117647,58759.99412,1626.402941,6.773529412,99331.52353,0.477337076,0.020720109,8.78122E-05,0.650144092,0.017793777,39,8
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1403891225,445552282,12256.34087,791074181.7,79107418.17,2,94696,4117,729,2036,1307,729,94696,1307,2036,162.4559748,2.191823899,6.257861635,63789.17296,1698.056604,8.544025157,99299.89308,0.566103648,0.020495007,0.000105004,0.64194499,0.02150038,37,8
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1315584774,911758476,10579.43633,786612957.3,78661295.73,2,86727,3918,854,1757,903,854,86727,903,1757,160.7254902,2.633986928,5.555555556,37094.30392,792.3431373,8.359477124,98781.96732,0.313540771,0.008732755,9.41324E-05,0.513944223,0.020259908,40,8
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1392824088,1464197940,11916.07847,797020164.3,79702016.43,2,97165,4365,966,1979,1013,966,97165,1013,1979,233.470339,3.995762712,8.241525424,40317.80508,2399.737288,12.33474576,98880.92797,0.40461838,0.024128216,0.000125425,0.511874684,0.020367416,34,8
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1378157404,500405854,11893.57776,783478516.4,78347851.64,2,88097,3768,788,1976,1188,788,88097,1188,1976,160.4368601,2.566552901,6.583617747,63461.51877,1224.819113,9.279863481,99254.43003,0.62009929,0.012847412,9.89743E-05,0.601214575,0.022429822,41,8
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1433432942,772037341,12833.07406,791779239,79177923.9,2,96150,4200,717,2132,1415,717,96150,1415,2132,229.8495575,3.039823009,9.265486726,50958.98673,1393.747788,12.43362832,98995.76991,0.510690003,0.014016726,0.000126775,0.66369606,0.022173687,33,8
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-614302229.6,1543158763,12.0575549,613699351.8,61369935.18,1,88,7,2,2,0,2,88,0,2,0.957446809,0,0,99948.54255,4.223404255,0.021276596,99999.11702,0.999429028,4.89161E-05,4.8193E-07,0,0.022988506,12,7
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1446926212,1604932531,13138.95233,789978595.3,78997859.53,2,94529,3957,1088,2183,1095,1088,94529,1095,2183,221.938326,4.691629956,9.431718062,45198.05727,1228.665198,14.20704846,98823.96916,0.413322904,0.013298252,0.000155988,0.501603298,0.023093442,31,8
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1421783152,539051477,12592.98532,792133886,79213388.6,2,98083,4228,755,2092,1337,755,98083,1337,2092,197.6856061,2.734848485,7.768939394,53743.19697,2140.481061,10.65151515,99115.77273,0.476627314,0.024395561,0.000122905,0.639101338,0.021328875,34,8
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-351017927.4,1743124675,6.041964265,350715829.2,35071582.92,1,67,6,1,1,0,1,67,0,1,1.044776119,0,0,99964.02985,3.119402985,0.014925373,99999.62687,0.999618251,3.49208E-05,3.1746E-07,0,0.015151515,9,4
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1391610950,1965983789,12087.02053,787259923.4,78725992.34,2,89689,3887,848,2008,1160,848,89689,1160,2008,155.2618297,2.596214511,6.208201893,58801.67508,1649.432177,8.864353312,99165.59937,0.581190294,0.016920386,9.24593E-05,0.577689243,0.022388476,45,8
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1332061522,516774280,10945.19083,784801980,78480198,2,87027,3802,850,1818,968,850,87027,968,1818,139.4651163,2.377906977,5.136627907,62271.55233,1623.351744,7.60755814,99284.15988,0.621612072,0.016422798,7.84931E-05,0.532453245,0.020890309,48,8
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1306194288,86603142,10493.61535,781513521,78151352.1,2,83064,3579,515,1743,1228,515,83064,1228,1743,229.9306931,2.455445545,8.504950495,37292.29208,1066.920792,11.04950495,98757.9604,0.340566859,0.011316743,0.000118645,0.704936854,0.020971781,28,8
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1305837039,1431870609,10499.55331,780859373.2,78085937.32,2,82736,3676,986,1744,758,986,82736,758,1744,105.2939815,2.189814815,3.900462963,57351.41435,1326.905093,6.189814815,99159.91435,0.575302263,0.013349144,6.35952E-05,0.434633028,0.021079095,62,8
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1381172291,1592383984,11817.67784,790288399,79028839.9,2,91675,4042,671,1963,1292,671,91675,1292,1963,199.8638132,2.478599222,7.463035019,55226.59144,1042.44358,10.08560311,99111.79377,0.548051728,0.010608322,0.000104296,0.658176261,0.021412599,37,8
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1331518101,1440183867,10868.13625,788111288.5,78811128.85,2,90173,4037,739,1805,1066,739,90173,1066,1805,163.7908497,2.316993464,5.758169935,57316.42484,1429.761438,8.183006536,99214.4281,0.574148461,0.0143742,8.3613E-05,0.590581717,0.020017078,44,8
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1385371868,1696510588,12014.04107,784669814.1,78466981.41,2,91408,3849,710,1996,1286,710,91408,1286,1996,141.3579882,2.014792899,5.792899408,52787.78994,1264.017751,7.905325444,99036.98521,0.527586786,0.012759862,8.08578E-05,0.644288577,0.021836163,49,8
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1445757770,895039877,13049.80799,793267371.1,79326737.11,2,97656,4171,802,2168,1366,802,97656,1366,2168,196.0594796,2.884758364,7.925650558,46235.68401,1898.858736,10.90334572,98909.02602,0.43389235,0.020156832,0.000117224,0.630073801,0.022200377,37,8
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1403461896,129565953,12327.20553,787101619.1,78710161.91,2,91372,3905,934,2048,1114,934,91372,1114,2048,163.2433333,3,6.66,61566.99667,2140.55,9.786666667,99238.04667,0.613951918,0.021690941,0.000100752,0.543945313,0.022413869,42,8
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-614205817.2,1902565669,12.02590655,613604521.8,61360452.18,1,159,7,2,2,0,2,159,0,2,0.337078652,0,0,99909.01124,6.584269663,0.02247191,99999.30337,0.999048342,7.11768E-05,4.70591E-07,0,0.012578616,12,7
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1339937930,1984179288,11201.87536,779844162,77984416.2,2,85522,3526,997,1861,864,997,85522,864,1861,107.5288462,2.290865385,4.331730769,60767.49279,1562.0625,6.723557692,99213.29808,0.587290762,0.016599604,7.30286E-05,0.464266523,0.021760483,57,8
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1414263338,677377223,12490.13578,789756549,78975654.9,2,96043,4130,800,2075,1275,800,96043,1275,2075,189.1268657,2.865671642,7.559701493,51691.30597,2912.261194,10.55223881,99074.78731,0.517617434,0.029300988,0.000107981,0.614457831,0.021604906,38,8
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1396271696,973583301,12041.18947,794212222.5,79421222.25,2,95873,4279,768,2000,1232,768,95873,1232,2000,195.4817518,2.722627737,7.178832117,54257.65328,2844.259124,9.96350365,99156.06934,0.539767223,0.028818901,0.000102409,0.616,0.020860931,39,8
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1315560952,781062938,10378.47123,796637390.1,79663739.01,2,91852,4380,741,1723,982,741,91852,982,1723,200.3537906,2.555956679,6.061371841,59172.12996,1530.595668,8.740072202,99311.01444,0.59239886,0.015375881,8.93901E-05,0.569936158,0.018758846,40,8
D:0| T0: 0.10| T1: 8.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,8,0,0,0,0,0,-1371738428,338783425,11578.32883,792821986.8,79282198.68,2,95219,4244,805,1923,1118,805,95219,1118,1923,153.4069767,2.264534884,5.468023256,52382.77907,2253.97093,7.808139535,99126.53779,0.513196263,0.023222514,8.17327E-05,0.581383255,0.020195549,48,8
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1712313534,650073325,11386.01845,1143012611,114301261.1,2,92944,4159,753,1891,1138,753,92944,1138,1891,118.3505618,1.633707865,4.166292135,74650.45843,1338.238202,5.862921348,99536.73708,0.643464356,0.018952906,8.41949E-05,0.60179799,0.020345584,46,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1769496645,2029998696,12497.64027,1144614631,114461463.1,2,96151,4258,1047,2076,1029,1047,96151,1029,2076,188.0638298,3.585106383,7.205673759,47754.72695,1154.819149,10.91489362,98954.94326,0.46000352,0.012048,0.000115483,0.49566474,0.021591039,39,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1834188978,776062361,13865.66287,1140905835,114090583.5,2,96778,4073,1048,2304,1256,1048,96778,1256,2304,171.5612245,3.452380952,7.676870748,54106.68707,2051.401361,11.23469388,99016.02041,0.499545922,0.022587586,0.000125505,0.545138889,0.023807064,38,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-790143259.7,1813046880,24.0502197,788940748.7,78894074.87,1,100,3,4,4,0,4,100,0,4,0.505154639,0.020618557,0.020618557,99933.56701,5.783505155,0.06185567,99997.71134,0.999361715,5.9491E-05,8.16337E-07,0,0.04,14,9
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-969116302.8,2032407216,84.31581289,964900512.2,96490051.22,1,779,40,14,14,0,14,779,0,14,3.552845528,0.056910569,0.056910569,99539.73171,21.43902439,0.162601626,99992.72358,0.994948703,0.000239204,2.52268E-06,0,0.018018018,16,11
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-613612900.2,1507873352,0.019516484,613611924.4,61361192.44,1,20,3,0,0,0,0,20,0,0,0.359223301,0,0,99989.39806,1.747572816,0,100000,0.999877209,2.0814E-05,0,0,0,12,7
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-613940692.7,1855899401,6.032997232,613639042.8,61363904.28,1,115,5,1,1,0,1,115,0,1,0.6625,0,0,99925.2875,4.475,0.0125,99999.425,0.999253494,4.67503E-05,0.00000025,0,0.008695652,12,7
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1760004281,1819459251,12441.27761,1137940401,113794040.1,2,93178,3984,721,2067,1346,721,93178,1346,2067,188.2938931,2.591603053,7.694656489,59941.37786,1269.454198,10.46946565,99187.0916,0.600236391,0.012772883,0.000107071,0.651185293,0.022183348,38,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-350960853.1,909791748,6.024030199,350659651.6,35065965.16,1,60,2,1,1,0,1,60,0,1,0.590163934,0,0,99965.06557,2.770491803,0.016393443,99999.70492,0.999655805,3.03226E-05,3.22581E-07,0,0.016949153,9,4
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1749253498,1339092841,12361.03045,1131201975,113120197.5,2,87898,3659,737,2054,1317,737,87898,1317,2054,161.9964158,2.487455197,7.172043011,62475.83154,1128.541219,9.806451613,99189.48387,0.625982038,0.011357034,0.000100682,0.641187926,0.023367995,40,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1782051370,1365866345,12779.36191,1143083275,114308327.5,2,97728,4216,991,2123,1132,991,97728,1132,2123,176.579661,3.227118644,7.027118644,59560.10847,1034.888136,10.38644068,99189.08136,0.514560488,0.012538147,0.000127826,0.533207725,0.021723559,35,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1691298016,825453433,10995.15631,1141540201,114154020.1,2,94018,4107,694,1826,1132,694,94018,1132,1826,178.4020619,2.268041237,6.116838488,59062.15808,1650.333333,8.498281787,99283.82818,0.591109858,0.016589766,8.70822E-05,0.619934283,0.019421813,42,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1745982084,939711378,12011.48048,1145408060,114540806,2,96784,4297,1085,1995,910,1085,96784,910,1995,225.1302521,4.420168067,8.201680672,49712.21429,1598.802521,12.7605042,99050.13445,0.498772445,0.016076389,0.000130062,0.456140351,0.020612911,34,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1708721589,638950699,11266.70402,1145386388,114538638.8,2,92911,4245,815,1871,1056,815,92911,1056,1871,157.6851312,2.285714286,5.314868805,57816.66472,1711.941691,7.693877551,99224.50437,0.578889159,0.017226203,7.88103E-05,0.564404062,0.020137551,49,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1054188230,938699148,42.12651908,1052081905,105208190.5,2,448,21,7,7,0,7,448,0,7,1.104895105,0.027972028,0.027972028,99750.46154,10.41958042,0.083916084,99996.03497,0.997085929,0.000124468,1.15705E-06,0,0.015625,18,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1707205634,1412065496,11277.94652,1143308308,114330830.8,2,93631,4295,655,1873,1218,655,93631,1218,1873,146.7423823,1.731301939,5.066481994,67132.4626,757.0692521,6.88365651,99393.55679,0.587343701,0.009570463,8.85766E-05,0.650293647,0.020004058,41,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1781474380,1331335240,12779.14697,1142517032,114251703.2,2,97484,4145,894,2123,1229,894,97484,1229,2123,195.754717,3.237735849,7.81509434,55158.81132,2434.996226,11.19622642,99132.58491,0.529186372,0.025764518,0.000120466,0.578897786,0.021777933,36,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1692567502,470935411,11267.42086,1129196459,112919645.9,2,81933,3478,809,1872,1063,809,81933,1063,1872,93.52219873,1.553911205,3.77167019,32056.34672,448.94926,5.477801268,98496.28118,0.293070121,0.004731398,5.97695E-05,0.56784188,0.022848773,65,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1761372679,823434397,12489.01296,1136922030,113692203,2,91426,3886,722,2075,1353,722,91426,1353,2075,146.6415663,2.096385542,6.126506024,60119.79217,1407.746988,8.310240964,99166.73795,0.602013422,0.014177379,8.48656E-05,0.652048193,0.022695951,48,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-525966716.9,493045351,0.020043956,525965714.7,52596571.47,1,140,7,0,0,0,0,140,0,0,0.493506494,0,0,99918.5974,4.74025974,0,100000,0.999168158,5.05263E-05,0,0,0,11,6
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1659672992,1700216563,10441.40024,1137602980,113760298,2,88181,4025,768,1734,966,768,88181,966,1734,146.4053254,2.189349112,5,65307.69527,1401.991124,7.286982249,99382.05325,0.653783485,0.014095544,7.4449E-05,0.557093426,0.0196641,49,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1062480482,1744119059,180.6954829,1053445708,105344570.8,2,1555,78,30,30,0,30,1555,0,30,6.927536232,0.137681159,0.137681159,98907.02899,29.65217391,0.34057971,99980.17391,0.989289112,0.000296518,4.31714E-06,0,0.019292605,20,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-701896219.8,2036906360,12.03909336,701294265.1,70129426.51,1,90,7,2,2,0,2,90,0,2,0.5,0,0,99953.46364,5.272727273,0.018181818,99998.94545,0.999462571,6.35494E-05,4.3011E-07,0,0.022222222,13,8
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1681237274,809704121,10820.56856,1140208846,114020884.6,2,91009,4150,749,1797,1048,749,91009,1048,1797,150.5486726,2.097345133,5.162241888,62992.65192,1385.427729,7.386430678,99328.9823,0.628382008,0.014019089,7.60007E-05,0.583194213,0.0197453,48,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1769296711,1219866412,12462.00936,1146196244,114619624.4,2,97910,4463,853,2070,1217,853,97910,1217,2070,200.0073801,3.011070111,7.453874539,51386.29151,2959.693727,10.61623616,99084.25461,0.514583018,0.029778852,0.000108539,0.587922705,0.021141865,39,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-527532089.2,843498920,30.06529385,526028824.5,52602882.45,1,89,7,5,5,0,5,89,0,5,1.013333333,0,0,99943.44,5.053333333,0.08,99997.84,0.999459456,5.19746E-05,1.31582E-06,0,0.057471264,11,6
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1056001584,107351963,78.1609805,1052093535,105209353.5,1,429,18,13,13,0,13,429,0,13,1.387931034,0.043103448,0.043103448,99715.08621,23.24137931,0.155172414,99993.66379,0.997198116,0.000234582,2.24151E-06,0,0.03030303,17,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1741623057,773789021,12004.06155,1141419980,114141998,2,93123,4106,792,1994,1202,792,93123,1202,1994,145.4265537,2.152542373,5.511299435,59852.01412,1779.081921,7.754237288,99217.75989,0.596867066,0.018012631,7.97115E-05,0.602808425,0.02141254,51,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1771160734,850936611,12758.05812,1133257828,113325782.8,2,91468,3783,744,2120,1376,744,91468,1376,2120,150.9022801,2.315960912,6.768729642,64403.12378,1576.149837,9.19218241,99252.27362,0.627746105,0.016630658,9.84458E-05,0.649056604,0.023177505,42,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1721727561,1701318364,11637.21372,1139866874,113986687.4,2,92047,3983,746,1933,1187,746,92047,1187,1933,155.5337423,2.174846626,5.766871166,58250.16258,1194.368098,8.04601227,99188.14724,0.567575232,0.012476691,8.58527E-05,0.614071392,0.021000141,45,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-701235203.9,778708269,0.010549451,701234676.5,70123467.65,1,42,2,0,0,0,0,42,0,0,0.224719101,0,0,99973.55056,3.516853933,0,100000,0.99972908,3.7931E-05,0,0,0,13,8
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1061421774,1391938506,174.4410021,1052699724,105269972.4,2,765,35,29,29,0,29,765,0,29,4.184,0.072,0.072,99465.488,22.664,0.328,99983.104,0.994835265,0.000227169,4.60381E-06,0,0.037908497,18,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-789483172.3,43418681,12.01852194,788882246.2,78888224.62,1,96,6,2,2,0,2,96,0,2,0.173913043,0,0,99939.82609,6.27173913,0.02173913,99998.92391,0.999412034,6.43017E-05,4.3011E-07,0,0.020833333,14,9
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1788687471,817384966,13029.70292,1137202325,113720232.5,2,94416,3972,1046,2165,1119,1046,94416,1119,2165,183.0492424,3.852272727,8.022727273,48234.64015,975.155303,11.98484848,98902.45076,0.47930071,0.009929954,0.000123844,0.516859122,0.022930436,38,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1743669546,762053968,11975.22559,1144908267,114490826.7,2,96352,4138,888,1989,1101,888,96352,1101,1989,196.2783883,3.113553114,7.102564103,50819.3663,1104.611722,10.34432234,99067.06593,0.506067675,0.011192393,0.000106762,0.553544495,0.020643059,39,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1676963000,1692506311,10730.60561,1140432719,114043271.9,2,91144,4123,851,1782,931,851,91144,931,1782,134.4684211,2.131578947,4.544736842,64205.47632,1587.631579,6.786842105,99358.17368,0.628043854,0.016630965,7.2578E-05,0.522446689,0.019551479,52,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1642638392,883828863,10187.828,1133246992,113324699.2,2,83227,3691,912,1692,780,912,83227,780,1692,86.83116883,1.59554731,3.016697588,47298.79777,403.961039,4.701298701,98956.95918,0.317555619,0.005287231,6.33093E-05,0.460992908,0.020329941,60,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-879289142.1,301400999,48.16217016,876881033.6,87688103.36,1,430,19,8,8,0,8,430,0,8,2.203883495,0.009708738,0.009708738,99719.3301,17.98058252,0.077669903,99996.08738,0.997240136,0.000180391,1.53851E-06,0,0.01627907,15,10
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1775809041,1868336855,12605.90118,1145513982,114551398.2,2,96804,4252,719,2094,1375,719,96804,1375,2094,205.9961832,2.610687023,7.824427481,56376.08397,1447.343511,10.5648855,99144.62977,0.564306359,0.014565983,0.000108052,0.656638013,0.021631338,38,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1764991008,1868498144,12431.08086,1143436965,114343696.5,2,95925,4179,765,2065,1300,765,95925,1300,2065,192.978022,2.655677656,7.377289377,54705.70696,1460.102564,10.19413919,99108.0696,0.547818993,0.014692896,0.000104322,0.629539952,0.021527235,39,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1632446198,2101566889,10054.58193,1129717101,112971710.1,2,79976,3528,931,1670,739,931,79976,739,1670,100.9276018,2.013574661,3.647058824,65485.81448,1029.945701,5.757918552,99330.90724,0.656355387,0.010359642,5.92035E-05,0.44251497,0.020881264,64,12
D:0| T0: 0.10| T1: 12.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,12,0,0,0,0,0,-1698026116,1665097450,11340.23866,1131014183,113101418.3,2,87046,3649,1175,1884,709,1175,87046,709,1884,134.9337349,3.406626506,5.5,43848.4759,896.6566265,9.045180723,98832.43072,0.376045786,0.010084916,0.000103698,0.376326964,0.021643729,43,12
