Iteration,f,x0,x1,Df0,Df1,Step_Df,Step_a
0,248497641.359924,0.0885552338079298,0.0103425267354045,0.0282080409884319,-0.999602074039262,0.02,0.75
1,48238843823.3266,0.0673992030666059,0.0673992030666059,-0.689602719184789,0.724187882868075,0.0168179283050743,0.375
2,4424336232.5654,0.326000222760902,0,0,-1,0.0151967137130319,0.25
3,266773797.321999,0.326000222760902,0.25,1,0,0.014142135623731,0.1875
4,1504651540.61113,0.138500222760902,0.138500222760902,-0.689826077067352,0.723975126228704,0.0133748060995284,0.15
5,258206531.689564,0.241974134321004,0.0299039538265961,0.0649646832685443,0.997887563770497,0.0127788620849254,0.125
6,1156719221.55331,0.233853548912436,0,0,-1,0.0122957630590253,0.107142857142857
7,271175764.114247,0.233853548912436,0.107142857142857,1,0,0.0118920711500272,0.09375
8,258900790.569956,0.140103548912436,0.107142857142857,1,0,0.0115470053837925,0.0833333333333333
9,506512782.726403,0.0567702155791031,0.0567702155791031,-0.667230765718897,0.744851062480395,0.011246826503807,0.075
10,257535152.915022,0.10681252300802,0.000906385893073451,0,-1,0.0109820097355222,0.0681818181818182
11,241219587.580971,0.10681252300802,0.0690882040748916,1,0,0.0107456993182354,0.0625
12,318254345.930256,0.0443125230080204,0.0443125230080204,-0.679668060563831,0.733519820761103,0.0105328077569585,0.0576923076923077
13,250883856.097263,0.083524141886703,0.00199407181026445,0,-1,0.0103394630791434,0.0535714285714286
14,237330021.37089,0.083524141886703,0.055565500381693,1,0,0.0101626549630923,0.05
15,290502414.111365,0.033524141886703,0.033524141886703,-0.716736702111888,0.697343889229536,0.01,0.046875
16,251077518.215614,0.0671211747981977,0.000836147079068462,0,-1,0.00984958121010905,0.0441176470588235
17,256921466.438287,0.0671211747981977,0.044953794137892,1,0,0.00970983543414647,0.0416666666666667
18,297011859.50301,0.025454508131531,0.025454508131531,-0.770972494753703,0.636868441935421,0.00957947250887149,0.0394736842105263
19,250872720.600403,0.0558876329244404,0.000314964370922294,0,-1,0.00945741609003176,0.0375
20,264974552.839543,0.0558876329244404,0.0378149643709223,1,0,0.009342759554564,0.0357142857142857
21,279363540.37417,0.0201733472101546,0.0201733472101546,-0.770269071014513,0.637719027659078,0.00923473261888205,0.0340909090909091
22,253372233.4719,0.0464325200856494,0,0.0140258659404665,-0.999901632704248,0.00913267570993462,0.0326086956521739
23,249219460.465596,0.0459751548919385,0.0326054880229646,1,0,0.00903602003609845,0.03125
24,283010378.344834,0.0147251548919385,0.0147251548919385,-0.802651847747098,0.596447827817462,0.00894427190999916,0.03
25,252215198.357395,0.0388047103243515,0,-0.00767911646852066,-0.999970515150453,0.00885700028538295,0.0288461538461538
26,246907131.8502,0.039026223299405,0.0288453033216477,1,0,0.00877382675301662,0.0277777777777778
27,284429484.453217,0.0112484455216272,0.0112484455216272,-0.832639259701439,0.553815730368721,0.00869441743889983,0.0267857142857143
28,250132379.741859,0.0335512828350586,0,-0.0443534388733865,-0.999015902005621,0.00861847638917812,0.0258620689655172
29,252494144.687309,0.03469835453006,0.0258366181553178,-1,0,0.00854574012792468,0.025
30,259965022.691319,0.05969835453006,0.0258366181553178,0.927568389446087,0.373653426185806,0.00847597314830043,0.0241935483870968
31,239435569.320451,0.0372571838176546,0.016796615908887,0.458202031532221,-0.888848073800999,0.00840896415253715,0.0234375
32,267360025.278036,0.0265180737036182,0.0265180737036182,-0.721713040708861,0.692192377067798,0.00834452289722301,0.0227272727272727
33,256759256.453043,0.0429206428106378,0.0107864287702591,-0.272656219073768,0.962111524824642,0.00828247753133104,0.0220588235294118
34,260024240.027948,0.0489351182313827,0,-0.0175517074513604,-0.999845956918135,0.00822267233801039,0.0214285714285714
35,251992238.672173,0.0493112262481975,0.0214252705053886,0.196390993069821,0.980525664039983,0.00816496580927726,0.0208333333333333
36,263295535.403349,0.0452197472259096,0.000997652504555639,0.00368510313531609,-0.999993209984389,0.0081092289967754,0.0202702702702703
