Iteration,f,x0,x1,Df0,Df1,Step_Df,Step_a
0,248497641.359924,0.0885552338079298,0.0103425267354045,0.0282080409884319,-0.999602074039262,0.02,0.5
1,19246098047.0614,0.0744512133137138,0.0744512133137138,-0.69203751891795,0.721861532712395,0.0168179283050743,0.25
2,1379646598.24553,0.247460593043201,0,0,-1,0.0151967137130319,0.166666666666667
3,263285609.347771,0.247460593043201,0.166666666666667,1,0,0.014142135623731,0.125
4,456355951.999732,0.122460593043201,0.122460593043201,-0.684793889358748,0.728736803720602,0.0133748060995284,0.1
5,260391647.802966,0.190939981979076,0.049586912671141,0.200726666543081,0.979647286189526,0.0127788620849254,0.0833333333333333
6,360131122.786894,0.174212759767153,0,0,-1,0.0122957630590253,0.0714285714285714
7,266455988.833868,0.174212759767153,0.0714285714285714,0.832025240015932,0.554737775869312,0.0118920711500272,0.0625
8,257943534.529649,0.122211182266157,0.0367574604367394,0.461444750602411,0.887168947913237,0.0115470053837925,0.0555555555555556
9,270611361.829735,0.0965753627882451,0,0,-1,0.011246826503807,0.05
10,259423876.148518,0.0965753627882451,0.05,1,0,0.0109820097355222,0.0454545454545455
11,239526539.493993,0.0511208173336997,0.05,-0.675718917194911,0.737159375538924,0.0107456993182354,0.0416666666666667
12,257332672.211516,0.0792757722168209,0.0192850260192115,0.193296886120296,0.981140313011446,0.0105328077569585,0.0384615384615385
13,287365291.085719,0.0718412765968095,0,0,-1,0.0103394630791434,0.0357142857142857
14,236707471.855732,0.0718412765968095,0.0357142857142857,0.996164090594048,-0.0875048833547815,0.0101626549630923,0.0333333333333333
15,241946744.595542,0.0386358069103413,0.0386311151594451,-0.697407419661262,0.716674885147666,0.01,0.03125
16,250911828.885726,0.0604297887747557,0.0162350249985805,-0.291805197411708,0.956477771181073,0.00984958121010905,0.0294117647058824
17,273203431.579146,0.0690122945809824,0,0,-1,0.00970983543414647,0.0277777777777778
18,259173024.712834,0.0690122945809824,0.0277777777777778,0.989554208845997,0.144161256082118,0.00957947250887149,0.0263157894736842
19,249703126.842195,0.042971394348193,0.0239840605124589,-0.381536046439958,0.924353961027358,0.00945741609003176,0.025
20,265815525.410238,0.052509795509192,0.00087521148677493,0,-1,0.009342759554564,0.0238095238095238
21,248545454.835324,0.052509795509192,0.0246847352962987,0.872143980811261,0.489249299166271,0.00923473261888205,0.0227272727272727
22,250069581.346687,0.0326883413998452,0.0135654330425198,-0.895872613602906,-0.444310994908182,0.00913267570993462,0.0217391304347826
23,249279283.108091,0.0521638329999083,0.0232243677144368,0.990908000726899,0.134541198505959,0.00903602003609845,0.0208333333333333
24,249876806.055783,0.0315199163180979,0.020421426078896,-1,0,0.00894427190999916,0.02
25,249197844.408485,0.051519916318098,0.020421426078896,0.189220949937083,0.981934535549549,0.00885700028538295,0.0192307692307692
26,246665996.851687,0.047881051896231,0.00153806962602009,0.0143934271944288,-0.999896409261279,0.00877382675301662,0.0185185185185185
27,251043123.092125,0.047614506948186,0.0200546697975253,0.582753351239121,0.812649082703951,0.00869441743889983,0.0178571428571429
28,246014177.914276,0.0372081971046303,0.00554307903495469,0.0354832066902452,-0.99937027274328,0.00861847638917812,0.0172413793103448
29,252452281.408977,0.0365964176789364,0.0227736009788043,-1,0,0.00854574012792468,0.0166666666666667
30,260002048.980225,0.053263084345603,0.0227736009788043,0.998573717359748,0.0533903642835858,0.00847597314830043,0.0161290322580645
31,239463626.807648,0.0371570566462523,0.0219124660710046,1,0,0.00840896415253715,0.015625
32,254913565.414952,0.0215320566462523,0.0215320566462523,-0.748507873460335,0.663125903104296,0.00834452289722301,0.0151515151515152
33,256916027.022464,0.0328730850320149,0.0114846944780054,-0.615307888094931,0.788286878520857,0.00828247753133104,0.0147058823529412
34,249149824.982921,0.0419217304451757,0,-0.0305956883175285,-0.999531842342392,0.00822267233801039,0.0142857142857143
35,252482049.55154,0.0423588117068546,0.014279026319177,0.229770187831431,0.973244913053189,0.00816496580927726,0.0138888888888889
36,263575435.921392,0.0391675590980848,0.000761735860104966,0.0122856058722607,-0.999924529096247,0.0081092289967754,0.0135135135135135
37,236607435.242232,0.0390015373971083,0.0142742294965407,0.932164822361098,-0.3620341751168,0.00805534409273155,0.0131578947368421
38,260855183.343928,0.0267362107870938,0.0190378370638671,-0.999990548521594,0.00434774280312052,0.008003203203845,0.0128205128205128
39,249216502.463555,0.0395566024348065,0.0189820967715194,0.979351253960617,-0.202166073725952,0.00795270728767051,0.0125
40,240988897.643428,0.0273147117602988,0.0215091726930938,-0.906602404142132,0.421985877493201,0.0079037652264881,0.0121951219512195
41,247868814.903006,0.0383708386400809,0.0163630034553718,0.83410646383313,0.551603487109891,0.00785629301801026,0.0119047619047619
42,248606896.714693,0.0284409997849246,0.00979629527549214,-0.999474219708196,-0.0324235121276807,0.00781021306579032,0.0116279069767442
43,246913404.816331,0.0400627930373455,0.0101733128583721,0.502516562190891,0.86456758250807,0.00776545355504446,0.0113636363636364
44,267625615.290014,0.0343523775579036,0.000348681238962261,0.0187777351214614,-0.999823682787975,0.00772194790192179,0.0111111111111111
45,243685777.726297,0.034143736056554,0.0114578332699398,0.589306721588337,-0.807909393367107,0.0076796342661587,0.0108695652173913
46,239971043.395429,0.0277382282132025,0.0202394571108866,0.999973155339431,0.00732725054177557,0.00763845511861907,0.0106382978723404
47,238087911.29345,0.0171002159223575,0.0171002159223575,-0.745799699010904,0.666170255231533,0.00759835685651593,0.0104166666666667
48,250370485.119877,0.0248689627870544,0.0101609424303624,-0.999999940156125,-0.000345959169782978,0.00755928946018455,0.0102040816326531
49,251098928.928961,0.0350730438090557,0.0101644726259724,-0.996677065801082,0.0814544443609182,0.00752120618617279,0.01
50,246655281.202216,0.0450398144670665,0.0093499281823632,0.287357926484025,-0.957823272888481,0.00748406329216425,0.00980392156862745
51,266525022.260582,0.0422225798936937,0.0187403524263679,0.106134471714797,0.994351785795058,0.00744781978987965,0.00961538461538462
