Iteration,f,x0,x1,x2,x3,Df0,Df1,Df2,Df3,Step_Df,Step_GH
0,254503,0.107,-0.581,0.2,0,0.655134986658424,-0.534227549484331,-0.534227549484331,0,0.02,0.02
1,317034.333333332,0.0938973002668315,-0.570315449010313,0.210684550989687,0,-0.995257365220685,0,0.097276805940474,0,0.0168179283050743,0.0197368421052632
2,10979,0.113540537738292,-0.570315449010313,0.208764614030335,0,1,0,0,0,0.0151967137130319,0.0194805194805195
3,234683.333333334,0.0940600182577729,-0.570315449010313,0.208764614030335,0,1,0,0,0,0.014142135623731,0.0192307692307692
4,785002,0.0748292490270037,-0.570315449010313,0.208764614030335,0,-1,0,0,0,0.0133748060995284,0.0189873417721519
5,536738,0.0938165907991556,-0.570315449010313,0.208764614030335,0,-1,0,0,0,0.0127788620849254,0.01875
6,-63821.666666666,0.112566590799156,-0.570315449010313,0.208764614030335,0,0.0770323975447625,-0.93070089330846,-0.357577763463196,0,0.0122957630590253,0.0185185185185185
7,-239110.333333332,0.111140064918697,-0.553080247282379,0.215386424464839,0,0.987387892433178,0.158319770958544,0,0,0.0118920711500272,0.0182926829268293
8,-473717,0.0930780912766267,-0.555976340653572,0.215386424464839,0,-1,0,0,0,0.0115470053837925,0.0180722891566265
9,-10935,0.111150380433253,-0.555976340653572,0.215386424464839,0,1,0,0,0,0.011246826503807,0.0178571428571429
10,625109,0.0932932375761103,-0.555976340653572,0.215386424464839,0,-0.976628470139969,0,-0.214934481440423,0,0.0109820097355222,0.0176470588235294
11,108219.666666668,0.110527857637404,-0.555976340653572,0.219179385902023,0,-1,0,0,0,0.0107456993182354,0.0174418604651163
12,-394474.333333336,0.12796971810252,-0.555976340653572,0.219179385902023,0,-0.935304940437782,0.353842717026473,0,0,0.0105328077569585,0.0172413793103448
13,-269635.666666668,0.144095665351447,-0.562077077154028,0.219179385902023,0,0,0,0,0,0.0103394630791434,0.0170454545454545
14,-311161.666666668,0.144095665351447,-0.562077077154028,0.219179385902023,0,0,0,0,0,0.0101626549630923,0.0168539325842697
15,0,0.144095665351447,-0.562077077154028,0.219179385902023,0,0,0,0,0,0.01,0.0166666666666667
16,-112142.666666666,0.144095665351447,-0.562077077154028,0.219179385902023,0,-0.898439172739409,-0.439097999183926,0,0,0.00984958121010905,0.0164835164835165
17,-57254.6666666642,0.158905102264734,-0.554839198046601,0.219179385902023,0,0,0,0,0,0.00970983543414647,0.016304347826087
18,-208364.666666666,0.158905102264734,-0.554839198046601,0.219179385902023,0,-1,0,0,0,0.00957947250887149,0.0161290322580645
19,-344849.666666668,0.175034134522799,-0.554839198046601,0.219179385902023,0,-0.892678124588302,-0.191909338379452,-0.407794766671022,0,0.00945741609003176,0.0159574468085106
20,-1331441.33333333,0.189278998213038,-0.551776814987354,0.225686749199965,0,0,0,0,0,0.009342759554564,0.0157894736842105
21,103896,0.189278998213038,-0.551776814987354,0.225686749199965,0,0,0,0,0,0.00923473261888205,0.015625
22,-141044.666666666,0.189278998213038,-0.551776814987354,0.225686749199965,0,-0.139347963822846,-0.0975524377880158,-0.139347963822846,-0.975524377880158,0.00913267570993462,0.0154639175257732
23,488242.666666664,0.191433863632979,-0.550268272134962,0.227841614619905,0.001508542852392,0,0,0,0,0.00903602003609845,0.0153061224489796
24,347597.333333336,0.191433863632979,-0.550268272134962,0.227841614619905,0.001508542852392,0.577350269189626,0.577350269189626,0.577350269189626,0,0.00894427190999916,0.0151515151515152
25,-77079.6666666679,0.182686132281621,-0.55901600348632,0.219093883268548,0.001508542852392,-0.707106781186547,0,-0.707106781186547,0,0.00885700028538295,0.015
26,-243827.666666666,0.193292733999419,-0.55901600348632,0.229700484986346,0.001508542852392,0.672854363241159,0.307463838092658,0.672854363241159,0,0.00877382675301662,0.0148514851485149
27,-12337,0.183299847416629,-0.563582298111459,0.219707598403556,0.001508542852392,0,0,0,0,0.00869441743889983,0.0147058823529412
28,24972,0.183299847416629,-0.563582298111459,0.219707598403556,0.001508542852392,0,0,0,0,0.00861847638917812,0.0145631067961165
29,-254789,0.183299847416629,-0.563582298111459,0.219707598403556,0.001508542852392,-0.707106781186547,-0.707106781186547,0,0,0.00854574012792468,0.0144230769230769
30,0,0.193498502914512,-0.553383642613576,0.219707598403556,0.001508542852392,0,0,0,0,0.00847597314830043,0.0142857142857143
31,150794.666666666,0.193498502914512,-0.553383642613576,0.219707598403556,0.001508542852392,0.52906545390749,0,-0.848581018808258,0,0.00840896415253715,0.0141509433962264
32,-84115.333333334,0.186011727623369,-0.553383642613576,0.231715820367824,0.001508542852392,0,0,0,0,0.00834452289722301,0.014018691588785
33,-684641.333333334,0.186011727623369,-0.553383642613576,0.231715820367824,0.001508542852392,-0.953340695326989,-0.301896536305824,0,0,0.00828247753133104,0.0138888888888889
34,0,0.199252570614021,-0.549190635164884,0.231715820367824,0.001508542852392,0,0,0,0,0.00822267233801039,0.0137614678899083
