Iteration,f,x0,x1,x2,x3,Df0,Df1,Df2,Df3,Step_Df,Step_GH
0,254503,0.107,-0.581,0.2,0,0.655134986658424,-0.534227549484331,-0.534227549484331,0,0.02,0.02
1,438668,0.0938973002668315,-0.570315449010313,0.210684550989687,0,-0.924843332506311,0.379785418022178,-0.0206844525269586,0,0.0168179283050743,0.0196078431372549
2,-20555.666666666,0.112031483257151,-0.577762221912709,0.211090128490215,0,1,0,0,0,0.0151967137130319,0.0192307692307692
3,288848.333333332,0.0928007140263821,-0.577762221912709,0.211090128490215,0,-1,0,0,0,0.014142135623731,0.0188679245283019
4,-29622,0.111668638554684,-0.577762221912709,0.211090128490215,0,-0.577350269189626,-0.577350269189626,-0.577350269189626,0,0.0133748060995284,0.0185185185185185
5,174333,0.122360310206344,-0.567070550261049,0.221781800141875,0,-1,0,0,0,0.0127788620849254,0.0181818181818182
6,-81742.666666666,0.140542128388162,-0.567070550261049,0.221781800141875,0,-1,0,0,0,0.0122957630590253,0.0178571428571429
7,131539,0.158399271245305,-0.567070550261049,0.221781800141875,0,0,0,0,0,0.0118920711500272,0.0175438596491228
8,-81692.666666666,0.158399271245305,-0.567070550261049,0.221781800141875,0,-0.988246544297652,0,-0.152868465301867,0,0.0115470053837925,0.0172413793103448
9,0,0.175438004767678,-0.567070550261049,0.224417463336735,0,0,0,0,0,0.011246826503807,0.0169491525423729
10,469805,0.175438004767678,-0.567070550261049,0.224417463336735,0,0,0,0,0,0.0109820097355222,0.0166666666666667
11,-50946.333333334,0.175438004767678,-0.567070550261049,0.224417463336735,0,0.626933534788656,-0.462502633413912,0.626933534788656,0,0.0107456993182354,0.0163934426229508
12,-747937.333333334,0.165160405836717,-0.559488539877215,0.214139864405773,0,-1,0,0,0,0.0105328077569585,0.0161290322580645
13,-206100.333333332,0.181289438094781,-0.559488539877215,0.214139864405773,0,0,0,0,0,0.0103394630791434,0.0158730158730159
14,-292514.333333336,0.181289438094781,-0.559488539877215,0.214139864405773,0,0.707106781186547,0,0.707106781186547,0,0.0101626549630923,0.015625
15,488242.666666664,0.170240894638741,-0.559488539877215,0.203091320949733,0,0.707106781186547,0,0.707106781186547,0,0.01,0.0153846153846154
16,66675.6666666679,0.159362328774333,-0.559488539877215,0.192212755085325,0,-0.707106781186547,0,-0.707106781186547,0,0.00984958121010905,0.0151515151515152
17,-275254,0.17007606788322,-0.559488539877215,0.202926494194212,0,-0.242768845767555,-0.685953091517448,-0.685953091517448,0,0.00970983543414647,0.0149253731343284
18,-546728,0.173699483491691,-0.549250434033671,0.213164600037756,0,-0.607961952355785,-0.614785086879391,0.502415725707747,0,0.00957947250887149,0.0147058823529412
19,0,0.1826401004381,-0.540209476873679,0.20577613348323,0,0,0,0,0,0.00945741609003176,0.0144927536231884
20,-186925.333333334,0.1826401004381,-0.540209476873679,0.20577613348323,0,0,0,0,0,0.009342759554564,0.0142857142857143
21,307225.666666668,0.1826401004381,-0.540209476873679,0.20577613348323,0,-0.707106781186547,0,-0.707106781186547,0,0.00923473261888205,0.0140845070422535
22,-149605.333333334,0.192599350877347,-0.540209476873679,0.215735383922478,0,0.474591739524139,0,0.880206044500634,0,0.00913267570993462,0.0138888888888889
23,-220191.333333332,0.186007798939511,-0.540209476873679,0.20351029997108,0,0,0,0,0,0.00903602003609845,0.0136986301369863
24,-177106,0.186007798939511,-0.540209476873679,0.20351029997108,0,0,0,0,0,0.00894427190999916,0.0135135135135135
25,-561095.333333336,0.186007798939511,-0.540209476873679,0.20351029997108,0,0.892947618869772,0,0.450160582408993,0,0.00885700028538295,0.0133333333333333
26,5235.33333333209,0.174101830687914,-0.540209476873679,0.197508158872293,0,0,0,0,0,0.00877382675301662,0.0131578947368421
27,-393468.666666666,0.174101830687914,-0.540209476873679,0.197508158872293,0,0,0,0,0,0.00869441743889983,0.012987012987013
28,66388.666666666,0.174101830687914,-0.540209476873679,0.197508158872293,0,0,0,0,0,0.00861847638917812,0.0128205128205128
29,-23174.666666666,0.174101830687914,-0.540209476873679,0.197508158872293,0,0.707106781186547,0,0.707106781186547,0,0.00854574012792468,0.0126582278481013
30,-759114.333333336,0.165151111938718,-0.540209476873679,0.188557440123096,0,0,0,0,0,0.00847597314830043,0.0125
31,44125,0.165151111938718,-0.540209476873679,0.188557440123096,0,0,0,0,0,0.00840896415253715,0.0123456790123457
32,-204510.333333334,0.165151111938718,-0.540209476873679,0.188557440123096,0,0.707106781186547,0,0.707106781186547,0,0.00834452289722301,0.0121951219512195
33,-341494.666666668,0.156527858509613,-0.540209476873679,0.179934186693992,0,0.707106781186547,0,0.707106781186547,0,0.00828247753133104,0.0120481927710843
34,44656.666666666,0.148008499700137,-0.540209476873679,0.171414827884516,0,0.707106781186547,0,0.707106781186547,0,0.00822267233801039,0.0119047619047619
35,570377,0.139590561828868,-0.540209476873679,0.162996890013247,0,0,0,0,0,0.00816496580927726,0.0117647058823529
36,53933.6666666642,0.139590561828868,-0.540209476873679,0.162996890013247,0,0,0,0,0,0.0081092289967754,0.0116279069767442
37,491816.666666664,0.139590561828868,-0.540209476873679,0.162996890013247,0,-0.707106781186547,0,-0.707106781186547,0,0.00805534409273155,0.0114942528735632
38,89768.666666666,0.147718225980438,-0.540209476873679,0.171124554164817,0,-0.707106781186547,-0.707106781186547,0,0,0.008003203203845,0.0113636363636364
