Iteration,f,x0,x1,Df0,Df1,Step_Df,Step_a
0,82956112.095351,0.1,0.05,1,0,0.01,1
1,81334953437.9124,0,0,-1,0,0.00840896415253715,0.5
2,89077308.4360302,0.5,0,0.503489412657579,-0.864001395451261,0.00759835685651593,0.333333333333333
3,85840641.5238013,0.332170195780807,0.28800046515042,1,0,0.00707106781186548,0.25
4,4313011441.9706,0.0821701957808072,0.0821701957808072,-0.705143900858736,0.709064227754951,0.00668740304976422,0.2
5,440561179.848645,0.223198975952554,0,0,-1,0.00638943104246272,0.166666666666667
6,85971029.7025853,0.223198975952554,0.166666666666667,1,0,0.00614788152951264,0.142857142857143
7,824034518.199806,0.0803418330954116,0.0803418330954116,-0.695524462490556,0.718502416194422,0.00594603557501361,0.125
8,90349385.2668336,0.167282390906731,0,0,-1,0.00577350269189626,0.111111111111111
9,79356220.5750053,0.167282390906731,0.111111111111111,1,0,0.00562341325190349,0.1
10,279028512.611393,0.0672823909067311,0.0672823909067311,-0.703416058788529,0.710778339736386,0.00549100486776113,0.0909090909090909
11,84613657.8079394,0.131229305342052,0.00266617820342334,0,-1,0.00537284965911771,0.0833333333333333
12,82473768.5346726,0.131229305342052,0.0859995115367567,-1,0,0.00526640387847927,0.0769230769230769
13,83763111.6975376,0.208152382265129,0.0859995115367567,1,0,0.00516973153957171,0.0714285714285714
14,84480341.4269503,0.136723810836557,0.0859995115367567,1,0,0.00508132748154615,0.0666666666666667
15,106200757.125027,0.0700571441698908,0.0700571441698908,-0.730998311233131,0.682379270621778,0.005,0.0625
16,74411638.3165318,0.115744538621961,0.0274084397560296,0.10074312771492,0.994912469626457,0.00492479060505452,0.0588235294117647
17,178535428.216384,0.10981847228579,0,0,1,0.00485491771707323,0.0555555555555556
18,389907309.990409,0.10981847228579,0,0,-1,0.00478973625443575,0.0526315789473684
19,82107046.8612551,0.10981847228579,0.0526315789473684,1,0,0.00472870804501588,0.05
20,76387576.0124648,0.0598184722857897,0.0526315789473684,1,0,0.004671379777282,0.0476190476190476
21,247223591.126112,0.0121994246667421,0.0121994246667421,-0.813590457557496,0.581438360766973,0.00461736630944103,0.0454545454545455
22,106971747.809032,0.0491808091011737,0,0,-1,0.00456633785496731,0.0434782608695652
23,80215263.042607,0.0491808091011737,0.0434782608695652,-1,0,0.00451801001804922,0.0416666666666667
24,83165067.8170092,0.0908474757678404,0.0434782608695652,0.738023158179665,0.674775383361392,0.00447213595499958,0.04
25,74942056.2393419,0.0613265494406538,0.0164872455351095,-0.341839811732662,0.939758236523936,0.00442850014269147,0.0384615384615385
26,122816872.589092,0.0744742345072946,0,0,-1,0.00438691337650831,0.037037037037037
27,83514634.9615212,0.0744742345072946,0.037037037037037,-1,0,0.00434720871944991,0.0357142857142857
28,74628656.5371189,0.11018852022158,0.037037037037037,0.410014803190158,0.912078867842543,0.00430923819458906,0.0344827586206897
29,74452043.2663348,0.0960500787322645,0.00558604159419071,0,-1,0.00427287006396234,0.0333333333333333
30,80327637.3586022,0.0960500787322645,0.038919374927524,0.942528737401985,0.334125095093768,0.00423798657415022,0.032258064516129
31,83227810.4407807,0.0656459259128456,0.0281411460535315,0.520304241010453,0.853980969803506,0.00420448207626857,0.03125
32,82472420.8693556,0.049386418381269,0.00145424074717196,0,-1,0.00417226144861151,0.0303030303030303
33,83696969.7734569,0.049386418381269,0.0317572710502023,-1,0,0.00414123876566552,0.0294117647058824
34,76402745.9480153,0.0787981830871513,0.0317572710502023,0.67634055832639,0.736589063971728,0.0041113361690052,0.0285714285714286
35,80645672.4833319,0.0594741671349688,0.0107118692224386,-0.0304287556752911,-0.999536938200912,0.00408248290463863,0.0277777777777778
36,83569713.5002532,0.0603194103481713,0.0384767841724639,-1,0,0.0040546144983877,0.027027027027027
37,81399321.3405354,0.0873464373751983,0.0384767841724639,1,0,0.00402767204636577,0.0263157894736842
38,83312935.9156121,0.0610306479015141,0.0384767841724639,-1,0,0.0040016016019225,0.0256410256410256
39,90679754.7730788,0.0866716735425397,0.0384767841724639,0.434260653793165,0.900787258217573,0.00397635364383525,0.025
40,83029038.7515556,0.0758151571977106,0.0159571027170246,-0.211163357892827,0.977450784583769,0.00395188261324405,0.024390243902439
41,90210979.1091491,0.0809654829999747,0,0,-1,0.00392814650900513,0.0238095238095238
42,83422238.4512829,0.0809654829999747,0.0238095238095238,0.45691852542663,0.88950855033662,0.00390510653289516,0.0232558139534884
43,75864105.2445797,0.0703394707807507,0.00312327845285823,0,-1,0.00388272677752223,0.0227272727272727
44,87717420.9896585,0.0703394707807507,0.025850551180131,-0.906477300361801,-0.422254548736636,0.0038609739509609,0.0222222222222222
45,74421049.9554235,0.0904834107887908,0.0352339855965007,0.63843474632408,0.769675954337998,0.00383981713307935,0.0217391304347826
46,77494276.6562791,0.0766043945643543,0.0185018996326311,0.0325831748350015,0.999469027392881,0.00381922755930953,0.0212765957446809
47,81199904.6760967,0.0759111355253117,0,0,-1,0.00379917842825796,0.0208333333333333
48,78299740.5100282,0.0759111355253117,0.0208333333333333,-0.452589994967692,0.891718731694667,0.00377964473009227,0.0204081632653061
49,88074288.5432652,0.0851476660348564,0.00263499187017687,0,-1,0.00376060309308639,0.02
50,84603024.6306605,0.0851476660348564,0.0226349918701769,0.266498925606966,-0.963835215506433,0.00374203164608213,0.0196078431372549
51,75782013.4735683,0.079922196905308,0.0415337215859893,1,0,0.00372390989493982,0.0192307692307692
52,79529079.5856645,0.0606914276745388,0.0415337215859893,1,0,0.00370621861131651,0.0188679245283019
53,84734770.3515432,0.0418235031462369,0.0415337215859893,-0.785512677665931,0.618845564923996,0.00368893973233441,0.0185185185185185
54,75968180.3557059,0.0563700342141245,0.0300736185318412,-1,0,0.00367205626989359,0.0181818181818182
55,84895309.304015,0.0745518523959427,0.0300736185318412,1,0,0.00365555222854512,0.0178571428571429
56,77869609.4770705,0.0566947095387999,0.0300736185318412,-1,0,0.00363941253097948,0.0175438596491228
57,86166671.3401914,0.0742385691879227,0.0300736185318412,-1,0,0.00362362295030433,0.0172413793103448
58,75523100.8401857,0.0914799484982675,0.0300736185318412,-0.999912915436698,-0.0131970278048827,0.00360817004838774,0.0169491525423729
59,89310342.393952,0.108427625031093,0.0302972969692121,-0.971407275385964,0.237419260649211,0.00359304111963084,0.0166666666666667
60,80289623.2864731,0.124617746287526,0.0263403092917253,-0.618648991026486,0.785667503401987,0.00357822413961026,0.0163934426229508
61,76243358.5990975,0.134759533025665,0.0134605141539878,-0.0655065039768268,0.997852142322065,0.00356370771809629,0.0161290322580645
62,85592974.4736471,0.13581608954142,0,0,-1,0.00354948105601005,0.0158730158730159
63,76474662.9100152,0.13581608954142,0.0158730158730159,0.0773093694346842,0.997007152129618,0.00353553390593274,0.015625
64,79848174.9145512,0.134608130644003,0.000294779120990588,0,-1,0.00352185653582324,0.0153846153846154
65,81069565.3341081,0.134608130644003,0.015679394505606,0,1,0.00350843969563869,0.0151515151515152
66,84391763.2194376,0.134608130644003,0.000527879354090823,0,-1,0.00349527458658551,0.0149253731343284
67,78049061.6603809,0.134608130644003,0.0154532524884192,-0.636030353135408,0.771664039521377,0.00348235283275785,0.0147058823529412
68,77562768.2165317,0.143961518190112,0.00410525190722247,0,-1,0.00346966645494591,0.0144927536231884
69,84747153.3181586,0.143961518190112,0.0185980055304109,-0.104027600897702,-0.99457441061565,0.00345720784641941,0.0142857142857143
70,83378483.0683014,0.145447626774365,0.0328062113963487,0.357122985507925,0.934057371483094,0.00344496975051139,0.0140845070422535
71,83566949.9748787,0.140417725570028,0.0196504737698263,0.195133826391335,0.980776625841928,0.0034329452398452,0.0138888888888889
72,83626057.1690841,0.137707533536815,0.00602857618868841,0,-1,0.00342112769706321,0.0136986301369863
73,88523781.1685214,0.137707533536815,0.0197272063256747,-0.126316295588509,-0.991990016819119,0.00340951079692995,0.0135135135135135
74,75149718.5458135,0.139414510504227,0.0331324768232304,0.122324189111818,0.992490197814637,0.00339808848969424,0.0133333333333333
75,82075990.1814247,0.13778352131607,0.0198992741857019,0.678637639668965,0.734473249359387,0.00338685498560657,0.0131578947368421
76,78660222.3568502,0.128854078688846,0.0102351524836047,0.0389183913335683,-0.999242392423384,0.00337580474049726,0.012987012987013
77,80550234.9285355,0.128348645035164,0.0232123264111811,-0.133026605261728,0.99111246702508,0.00336493244233015,0.0128205128205128
78,77593596.6062866,0.130054114333391,0.010505756321116,0,-1,0.00335423299865412,0.0126582278481013
79,88123348.8996207,0.130054114333391,0.0231639841692172,0.104652540063532,0.994508846545998,0.00334370152488211,0.0125
80,71412410.9942858,0.128745957582597,0.0107326235873923,0.0101659987873268,-0.99994832489917,0.00333333333333333,0.0123456790123457
81,79026598.2511486,0.128620451424729,0.0230776646355302,-0.101894901833086,0.994795169359213,0.0033231239229804,0.0121951219512195
82,81392367.3123238,0.129863072178791,0.0109460162287105,0.025053272644931,-0.999686117503779,0.0033130689698479,0.0120481927710843
83,79281817.033598,0.129561225520418,0.0229904272829729,0.144644463034971,0.989483693303394,0.00330316431801381,0.0119047619047619
84,80509672.8111645,0.127839267627145,0.0112108595055515,0,-1,0.00329340597116918,0.0117647058823529
85,81040364.5485812,0.127839267627145,0.0229755653879045,0.00312874526812163,-0.999995105464545,0.0032837900846954,0.0116279069767442
86,89566285.4516068,0.127802886868213,0.0346034154514457,0.933026327778226,0.359808103956371,0.00327431295822161,0.0114942528735632
87,81262988.6353146,0.117078446319038,0.0304676901186138,-0.0333960321444529,0.99944219694638,0.00326497102862805,0.0113636363636364
88,82064141.7509962,0.117457946684316,0.0191103924260413,0.329430543399127,0.94417981183446,0.00325576086346396,0.0112359550561798
89,81341369.0788718,0.11375647990455,0.00850163049531708,0,-1,0.00324667915475099,0.0111111111111111
90,78840072.7752468,0.11375647990455,0.0196127416064282,-0.861240064327671,0.508198338837181,0.00323772271314564,0.010989010989011
91,80954559.0419118,0.123220656435624,0.0140281444763493,-0.251314179649859,-0.96790556518026,0.00322888846243622,0.0108695652173913
92,83589770.2876937,0.125952332301383,0.0245488571413521,0.480860752247395,0.87679697590039,0.00322017343435167,0.010752688172043
93,85023759.2792854,0.120781786578293,0.0151209326693049,0.102486174926468,0.994734428854728,0.00321157476366158,0.0106382978723404
94,82793167.2977356,0.119691508121628,0.00453865151127588,0,-1,0.00320308968354799,0.0105263157894737
95,79369913.5366356,0.119691508121628,0.0150649673007496,-0.0266610681123219,-0.999644530544288,0.00319471552123136,0.0104166666666667
96,81856453.9871121,0.119969227581131,0.0254779311605859,-0.720990800138664,0.692944634235239,0.00318644969383422,0.0103092783505155
97,85355478.594193,0.127402122427922,0.0183341720447587,-0.173907699263884,0.984761957092547,0.00317828970446719,0.0102040816326531
98,75600206.2870188,0.129176690787757,0.00828558064585515,0,-1,0.00317023313852343,0.0101010101010101
99,78266155.196214,0.129176690787757,0.0183865907468653,0.0667602185637589,0.997769048035325,0.00316227766016838,0.01
100,81155040.4662695,0.12850908860212,0.008408900266512,0,-1,0.00315442100901257,0.0099009900990099
101,81126534.3441021,0.12850908860212,0.0183098903655219,0.297143763384138,0.954832751785312,0.00314666099695642,0.00980392156862745
102,80066461.8163246,0.125595914451295,0.00894878495586198,0,-1,0.00313899550519636,0.00970873786407767
103,82369796.8908991,0.125595914451295,0.0186575228199396,-0.0679206027112984,-0.997690729498543,0.00313142248138273,0.00961538461538462
104,83396385.6743486,0.126248997169673,0.0282507029112718,0.00446757587197449,0.999990020333117,0.00312393993692026,0.00952380952380952
105,90231634.3374428,0.126206448828035,0.0187269884319088,-0.0131100843256184,-0.999914059151573,0.00311654594440266,0.00943396226415094
106,80604024.800307,0.126330128868843,0.0281601399333387,0,1,0.00310923863517367,0.00934579439252336
107,80277022.9713638,0.126330128868843,0.0188143455408153,0.00903740609692456,0.999959161811641,0.003102016197007,0.00925925925925926
108,82503911.2498798,0.12624644918276,0.00955546441292977,0,-1,0.00309487687189838,0.00917431192660551
109,86703378.0928294,0.12624644918276,0.0187297763395353,-0.0357313663504408,0.999361430844082,0.00308781895396345,0.00909090909090909
110,82988163.8087636,0.126571279785946,0.0096446724227709,-0.0638005823709222,-0.997962667482673,0.0030808407874353,0.00900900900900901
111,81951577.5120572,0.127146059807305,0.018635327084777,0.110894442722399,0.993832190348697,0.00307394076475632,0.00892857142857143
112,80093137.1004176,0.126155930854427,0.00976182538523502,0,-1,0.00306711732475886,0.00884955752212389
113,74115903.3702911,0.126155930854427,0.0186113829073589,0.913659944004019,0.406479405041109,0.00306036895093009,0.0087719298245614
114,83010721.0830645,0.118141369942111,0.0150457740912088,-0.465261341531135,-0.885173363854024,0.00305369416975622,0.00869565217391304
115,81441087.2123723,0.122187120738034,0.022742933776896,0.754601261346027,0.656183614832758,0.003047091549142,0.00862068965517241
116,80399284.6444511,0.115681937450568,0.0170861784766136,-0.0942244504774296,-0.995550979574741,0.00304055969690129,0.00854700854700855
117,79082851.8401358,0.116487274634136,0.0255951612080217,-0.850212236806984,0.526440074826817,0.00303409725931507,0.00847457627118644
118,89646252.5098208,0.123692463081653,0.0211338046416927,0.017394269137927,0.999848708255983,0.00302770291975321,0.00840336134453781
119,82652820.900352,0.123546292752763,0.0127317146563483,-0.275096383090518,0.961416652659249,0.00302137539735677,0.00833333333333333
120,82650693.6933937,0.12583876261185,0.00471990921752124,0,-1,0.00301511344577764,0.00826446280991736
121,77228288.3527792,0.12583876261185,0.0129843720274386,0,-1,0.00300891585197258,0.00819672131147541
122,83028301.7290792,0.12583876261185,0.021181093338914,0.980901942261579,0.194502904007786,0.0030027814350489,0.00813008130081301
123,81079270.2043397,0.117863950073138,0.0195997689160865,0.0285139472646331,0.999593394741777,0.00299670904515916,0.00806451612903226
124,78421345.3613625,0.11763399888552,0.0115385318617173,0.026266155735957,-0.999654985013757,0.00299069756244244,0.008
125,83642553.1025094,0.117423869639632,0.0195357717418274,-0.683752449485444,0.72971404524146,0.00298474589600982,0.00793650793650794
126,85118127.0917204,0.12285047638158,0.0137443904303872,-0.673896024601024,-0.738826196088726,0.00297885298297199,0.0078740157480315
127,82094696.6513439,0.128156744291825,0.019561919533448,-0.0307202482790676,0.999528021791121,0.0029730177875068,0.0078125
128,83754480.9984701,0.128396746231505,0.0117531068632049,0.0597632684622933,-0.998212578433423,0.00296723929996491,0.00775193798449612
129,80373964.0651448,0.127933465080634,0.0194911888665648,0.181494834268876,0.983391898041525,0.00296151653601162,0.00769230769230769
130,84833211.885905,0.126537350970874,0.0119266358047069,0.0524141431535382,0.99862543408301,0.00295584853580328,0.00763358778625954
131,82245910.9661048,0.12613724300787,0.00430354088804268,0,-1,0.0029502343631964,0.00757575757575758
132,78197765.6834419,0.12613724300787,0.0118792984638003,-0.0625342142551102,-0.998042820748437,0.00294467310498826,0.0075187969924812
133,85184696.355384,0.126607425069938,0.0193833798228111,0,-1,0.00293916387018717,0.00746268656716418
134,83347728.1678107,0.126607425069938,0.0268460663899752,-0.762339426936395,-0.647177408550614,0.00293370578931131,0.00740740740740741
135,79667937.3261034,0.132254383787986,0.0316399731199798,0.376320959441229,0.926489360697268,0.0029282980137147,0.00735294117647059
136,75487174.876846,0.129487317909741,0.0248275513501469,0.0254440783945516,0.999676247029333,0.00292293971493899,0.0072992700729927
137,74490542.3942286,0.129301594709781,0.0175306444375241,0.0871891654809659,0.996191773416511,0.00291763008409008,0.0072463768115942
138,82949756.5106608,0.128669789162818,0.0103118634707378,0,1,0.00291236833123829,0.00719424460431655
139,82920067.4836961,0.128669789162818,0.00311761886642121,0,-1,0.0029071536848411,0.00714285714285714
140,78144170.160999,0.128669789162818,0.0102604760092784,0,-1,0.00290198539118742,0.00709219858156028
141,74118266.0385572,0.128669789162818,0.0173526745908386,-0.246163810490757,-0.969228238550998,0.00289686271386251,0.00704225352112676
142,78541377.8197836,0.13040333712402,0.0241782255665499,-0.549568341174983,0.835448764663745,0.00289178493323257,0.00699300699300699
143,84471209.677615,0.134246472376992,0.0183359265129573,0.330444187097612,0.943825534308856,0.00288675134594813,0.00694444444444444
144,73045185.4925814,0.131951721077703,0.0117815825247013,0.291215142426158,-0.956657588075124,0.00288176126446553,0.00689655172413793
145,82381329.3629135,0.129943340785109,0.0183792210631505,0,1,0.00287681401658565,0.00684931506849315
146,85252578.1919642,0.129943340785109,0.0115299059946573,0,-1,0.00287190894500909,0.00680272108843537
147,81046107.6307887,0.129943340785109,0.0183326270830927,0.412844721218571,-0.910801425208569,0.00286704540690723,0.00675675675675676
148,79576620.9364354,0.127153849425524,0.0244866907669344,-0.992526954659988,0.12202558860079,0.00286222277350845,0.00671140939597315
149,87487101.7751967,0.133815104154786,0.0236677270850499,0.954085684570226,0.299533815283288,0.0028574404296988,0.00666666666666667
150,79710917.9784298,0.127454532924317,0.0216708349831613,0.0379178202131215,0.999280860874602,0.00285269777363667,0.00662251655629139
151,82142602.3962846,0.127203421532177,0.0150530809376341,-0.20856922586149,0.978007606321924,0.00284799421638074,0.00657894736842105
152,77530382.7308192,0.128575587491793,0.00861882036972672,-0.0714036332092646,-0.997447502961693,0.00284332918153077,0.0065359477124183
153,82798566.2820606,0.129042277904925,0.0151380850949665,0,-1,0.00283870210488064,0.00649350649350649
154,82119398.2587369,0.129042277904925,0.021631591588473,0.488423589147831,0.872606668301332,0.0028341124340832,0.00645161290322581
155,83112155.4802754,0.125891157974939,0.0160018711478193,0.0906991327715252,-0.995878339615083,0.00282955962832635,0.00641025641025641
156,83959497.5736416,0.125309753277686,0.0223857066581724,0.234007792047504,0.972234721279307,0.00282504315802011,0.00636942675159236
157,83564938.0050836,0.123819257786937,0.016193128815629,0.0382944481082573,-0.999266498609897,0.00282056250449397,0.00632911392405063
158,77241890.9910138,0.123576887862201,0.0225176003258182,-0.978288758017086,0.207246485947019,0.00281611715970438,0.00628930817610063
159,85526113.0898727,0.129729647346586,0.0212141633072835,0.150135212571005,0.988665473224517,0.00281170662595175,0.00625
160,80743928.1711124,0.128791302268017,0.0150350040996303,0.332938881950481,-0.942948408390175,0.00280733041560679,0.0062111801242236
161,74079941.8703416,0.126723358901865,0.0208918265119916,0.122238728450159,-0.992500727086327,0.00280298805084572,0.00617283950617284
