Iteration,f,x0,x1,Df0,Df1,Step_Df,Step_a
0,248497641.359924,0.0885552338079298,0.0103425267354045,0.0282080409884319,-0.999602074039262,0.02,1
1,88567454159.5174,0.0603471928194979,0.0603471928194979,-0.689090667505811,0.724675135461674,0.0168179283050743,0.5
2,9375564830.95119,0.404892526572403,0,0,-1,0.0151967137130319,0.333333333333333
3,271148566.801012,0.404892526572403,0.333333333333333,1,0,0.014142135623731,0.25
4,3446301926.64344,0.154892526572403,0.154892526572403,-0.681265023659122,0.732036862144753,0.0133748060995284,0.2
5,255168949.728535,0.291145531304228,0.00848515414345286,0,-1,0.0127788620849254,0.166666666666667
6,263701714.433816,0.291145531304228,0.17515182081012,1,0,0.0122957630590253,0.142857142857143
7,338080573.404978,0.148288388447085,0.148288388447085,-0.697751462380872,0.716339931000188,0.0118920711500272,0.125
8,262892436.600156,0.235507321244694,0.0587458970720614,0.104362735851719,0.994539300060859,0.0115470053837925,0.111111111111111
9,522805932.807938,0.223911461705614,0,0,-1,0.011246826503807,0.1
10,263991346.424281,0.223911461705614,0.1,1,0,0.0109820097355222,0.0909090909090909
11,242396809.599654,0.133002370796523,0.1,1,0,0.0107456993182354,0.0833333333333333
12,510246697.206232,0.0496690374631898,0.0496690374631898,-0.693521740109921,0.720435698723285,0.0105328077569585,0.0769230769230769
13,256626042.122059,0.103016863625491,0,0,-1,0.0103394630791434,0.0714285714285714
14,238905711.964684,0.103016863625491,0.0714285714285714,1,0,0.0101626549630923,0.0666666666666667
15,364959251.463412,0.0363501969588248,0.0363501969588248,-0.694924164577321,0.719083031009989,0.01,0.0625
16,260893568.679414,0.0797829572449073,0,0,-1,0.00984958121010905,0.0588235294117647
17,257056738.363027,0.0797829572449073,0.0588235294117647,1,0,0.00970983543414647,0.0555555555555556
18,378778356.598036,0.0242274016893518,0.0242274016893518,-0.778365108493599,0.627811880964153,0.00957947250887149,0.0526315789473684
19,259510338.869244,0.0651939863469096,0,0,-1,0.00945741609003176,0.05
20,265415431.309885,0.0651939863469096,0.05,1,0,0.009342759554564,0.0476190476190476
21,354284216.296407,0.017574938727862,0.017574938727862,-0.798194604475288,0.602399679105607,0.00923473261888205,0.0454545454545455
22,262744121.174668,0.0538565116585569,0,-0.00138356550006386,-0.999999042872796,0.00913267570993462,0.0434782608695652
23,249551198.368218,0.0539166666802988,0.0434782192553389,1,0,0.00903602003609845,0.0416666666666667
24,348859042.208403,0.0122500000136321,0.0122500000136321,-0.803592470513746,0.595179923496765,0.00894427190999916,0.04
25,264542357.778826,0.044393698834182,0,0.0102912556120214,-0.999947043626775,0.00885700028538295,0.0384615384615385
26,246890218.499541,0.0439978813106427,0.0384595016779529,-0.801167361425026,0.598440355413354,0.00877382675301662,0.037037037037037
27,251575836.617564,0.0736707465486066,0.0162950440700509,0.137635892131574,0.990482892935131,0.00869441743889983,0.0357142857142857
28,285157156.799156,0.068755178972479,0,0,-1,0.00861847638917812,0.0344827586206897
29,253535174.688465,0.068755178972479,0.0344827586206897,0.95747128636486,0.288528570139631,0.00854574012792468,0.0333333333333333
30,259939755.602416,0.0368394694269836,0.0248651396160353,-1,0,0.00847597314830043,0.032258064516129
31,241261070.157522,0.0690975339431126,0.0248651396160353,0.603170359064472,0.797612385777726,0.00840896415253715,0.03125
32,256408049.571719,0.0502484602223479,0,0.0107967300071641,-0.999941713611925,0.00834452289722301,0.0303030303030303
33,256867008.62205,0.0499212865857672,0.0303012640488462,1,0,0.00828247753133104,0.0294117647058824
34,257380083.801075,0.0205095218798848,0.0205095218798848,-0.767831118470741,0.640652303131715,0.00822267233801039,0.0285714285714286
35,252314065.026344,0.0424475538361917,0.00220517036183582,0.0233857118471555,-0.999726516844183,0.00816496580927726,0.0277777777777778
36,263058603.724079,0.0417979507293263,0.0299753513852853,1,0,0.0081092289967754,0.027027027027027
37,261609851.58751,0.0147709237022992,0.0147709237022992,-0.791005564703022,0.611808954338569,0.00805534409273155,0.0263157894736842
38,263439149.219068,0.0355868596155367,0,-0.0602138807160674,-0.998185498075939,0.008003203203845,0.0256410256410256
39,249413853.459685,0.037130805274923,0.0255944999506651,-1,0,0.00795270728767051,0.025
40,241011888.084595,0.062130805274923,0.0255944999506651,-0.266973854827238,0.963703772348477,0.0079037652264881,0.024390243902439
41,248219615.103072,0.0686423627097337,0.00208952989338519,0,-1,0.00785629301801026,0.0238095238095238
42,249016459.148876,0.0686423627097337,0.025899053702909,0.343335386365345,0.939212868560349,0.00781021306579032,0.0232558139534884
43,246585974.154086,0.0606578188407722,0.00405689396894739,0,-1,0.00776545355504446,0.0227272727272727
44,267295351.093579,0.0606578188407722,0.0267841666962201,0.88883206770223,0.458233079801294,0.00772194790192179,0.0222222222222222
45,244079371.249738,0.040905995114056,0.0166012093673025,0.999920930429291,-0.0125750900363087,0.0076796342661587,0.0217391304347826
46,240551932.021509,0.0191685835829844,0.0168745808898309,-0.751730215123725,0.659470760284365,0.00763845511861907,0.0212765957446809
47,236628349.306623,0.0351628434792339,0.00284328811782315,0.0886201130344127,-0.996065497628428,0.00759835685651593,0.0208333333333333
48,249798403.573685,0.0333165911243503,0.0235946526517487,-1,0,0.00755928946018455,0.0204081632653061
49,251569803.891284,0.0537247543896564,0.0235946526517487,-0.956235142368553,0.292599303655006,0.00752120618617279,0.02
50,247455647.889216,0.0728494572370275,0.0177426665786486,0.387136104424627,0.922022579252224,0.00748406329216425,0.0196078431372549
51,269692173.551421,0.0652585532287014,0,0,-1,0.00744781978987965,0.0192307692307692
52,256329985.880301,0.0652585532287014,0.0192307692307692,0.0347222035256346,0.999397002488163,0.00741243722263303,0.0188679245283019
53,251195576.297413,0.0646034173131234,0.000374222014011445,0,-1,0.00737787946466881,0.0185185185185185
54,258433284.810258,0.0646034173131234,0.01889274053253,0.037160338465829,0.999309316100428,0.00734411253978718,0.0181818181818182
55,259809476.220979,0.0639277747955629,0.000723480239794908,0,-1,0.00731110445709025,0.0178571428571429
56,248281429.26931,0.0639277747955629,0.0185806230969378,0.311280771917646,0.95031798943004,0.00727882506195895,0.0175438596491228
57,249748426.010323,0.0584667086215691,0.00190837766834056,0,-1,0.00724724590060866,0.0172413793103448
58,248365640.055711,0.0584667086215691,0.0191497569786854,-0.384186947563034,0.923255321848837,0.00721634009677548,0.0169491525423729
59,242482205.235628,0.0649783518006036,0.00350136169311189,0,-1,0.00718608223926168,0.0166666666666667
60,252045269.338261,0.0649783518006036,0.0201680283597786,0.268583826068323,0.963256314993315,0.00715644827922052,0.0163934426229508
61,245002845.032277,0.0605753382584999,0.0043769412287406,0,-1,0.00712741543619258,0.0161290322580645
62,270544742.151332,0.0605753382584999,0.0205059734868051,0.701745558366678,0.712427660406753,0.00709896211202011,0.0158730158730159
63,241608673.291954,0.0494365198717273,0.00919759792479317,0.473038146296167,0.881041946872387,0.00707106781186548,0.015625
64,252158085.385724,0.0420452988358496,0,-0.00499113154936212,-0.999987544225355,0.00704371307164647,0.0153846153846154
65,253961079.001251,0.0421220854750706,0.0153844237573132,0.339021450100237,0.940778643662755,0.00701687939127737,0.0151515151515152
66,251902857.64975,0.0369853968371882,0.00113020188363506,-0.0613061449738323,-0.998119009231087,0.00699054917317102,0.0149253731343284
67,246073569.675522,0.0379004139263499,0.0160275005288752,-0.999962887035755,0.00861536714940263,0.00696470566551571,0.0147058823529412
68,250874854.652412,0.0526057505004051,0.0159008039531487,-0.935347681703998,0.353729719321062,0.00693933290989182,0.0144927536231884
69,258259894.763201,0.0661615140033616,0.0107742862818289,-0.226855684990319,0.973928384527103,0.00691441569283882,0.0142857142857143
70,260930255.065125,0.0694023095032233,0,0,-1,0.00688993950102279,0.0140845070422535
71,243570147.254147,0.0694023095032233,0.0140845070422535,0.260130836420027,0.965573377814145,0.00686589047969039,0.0138888888888889
72,253109966.193392,0.0657893812196118,0.000673765683723732,0,-1,0.00684225539412643,0.0136986301369863
73,251672431.077319,0.0657893812196118,0.01437239582071,-0.656260876142127,0.754534069770987,0.00681902159385991,0.0135135135135135
74,243758428.070012,0.0746577714377487,0.00417598947245345,0,-1,0.00679617697938849,0.0133333333333333
75,257077535.616679,0.0746577714377487,0.0175093228057868,0.109399950627213,0.993997812272624,0.00677370997121314,0.0131578947368421
76,249905953.765315,0.0732182984031801,0.00443040422325225,0,-1,0.00675160948099453,0.012987012987013
77,246977396.236395,0.0732182984031801,0.0174174172102652,0.956368013355447,0.292164719003775,0.0067298648846603,0.0128205128205128
78,248430745.341822,0.0609571700268282,0.0136717156845758,-0.0245624769019492,0.999698296851826,0.00670846599730825,0.0126582278481013
79,241420948.989144,0.0612680874559668,0.00101730686366663,0,-1,0.00668740304976422,0.0125
80,244167932.303725,0.0612680874559668,0.0135173068636666,-0.724060912344948,-0.689736032996828,0.00666666666666667,0.0123456790123457
81,241078710.38533,0.0702071110651637,0.0220325665302941,0.456929523340231,0.889502900894691,0.0066462478459608,0.0121951219512195
82,253377206.461279,0.0646347998049169,0.0111849701779199,0.0232236624212867,0.999730294381311,0.0066261379396958,0.0120481927710843
83,253155256.183051,0.0643549966432147,0,0,-1,0.00660632863602761,0.0119047619047619
84,250525853.516088,0.0643549966432147,0.0119047619047619,-0.132268927742189,0.991213867313171,0.00658681194233836,0.0117647058823529
85,248276036.417731,0.0659111016754758,0.000243422289312838,0,-1,0.00656758016939081,0.0116279069767442
86,250784049.495622,0.0659111016754758,0.011871329266057,-0.122457729883459,0.992473729824518,0.00654862591644322,0.0114942528735632
87,248233910.188674,0.0673186617890787,0.000463585245085558,0,-1,0.0065299420572561,0.0113636363636364
88,250181637.04223,0.0673186617890787,0.0118272216087219,-0.165121441360109,0.98627324287094,0.00651152172692792,0.0112359550561798
89,242279956.257787,0.0691739588830125,0.000745499778711363,0,-1,0.00649335830950198,0.0111111111111111
90,258878085.112029,0.0691739588830125,0.0118566108898225,-0.0262591183422872,0.999655169898043,0.00647544542629129,0.010989010989011
91,258861662.988491,0.0694625206230377,0.000871389242591229,0,-1,0.00645777692487244,0.0108695652173913
92,239527656.286049,0.0694625206230377,0.0117409544599825,0.0488246758143927,0.998807364325884,0.00644034686870335,0.010752688172043
93,247295505.30536,0.0689375241089044,0.00100109032744614,0,-1,0.00642314952732316,0.0106382978723404
94,248356713.141629,0.0689375241089044,0.0116393881997866,0.0105785248838601,0.999944045840207,0.00640617936709597,0.0105263157894737
95,251161529.0924,0.0688261712153901,0.0011136614014686,0,-1,0.00638943104246272,0.0104166666666667
96,258530933.939125,0.0688261712153901,0.0115303280681353,-0.7190517117313,0.694956571201602,0.00637289938766844,0.0103092783505155
97,247311335.934185,0.0762390754600427,0.00436582733409813,0,-1,0.00635657940893437,0.0102040816326531
98,254419437.171924,0.0762390754600427,0.0145699089667512,0.517940394339455,0.855416710096015,0.00634046627704686,0.0101010101010101
99,256104735.233826,0.0710073543050987,0.00592933613749851,0.00347137846080334,-0.999993974747639,0.00632455532033676,0.01
100,245153766.193206,0.0709726405204907,0.0159292758849749,0.17297523827307,0.984926173347208,0.00630884201802514,0.0099009900990099
