Scenario,Decision Period,% Resistant Threshold,Change in % Resistant Threshold,# of Cases Tested for Resistance,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Total: Received 1st Tx,Total: Received 1st Tx & Symptomatic,Total: Received 1st Tx & Rst to A,Total: Received 1st Tx & Rst to B,Total: Received 1st Tx & Rst to AB,Total: Sucessful 1st-line treatment,Total: Sucessful A or B,Total: Treated with M,"Total: All A, B, M",Averge size: Population size,Averge size: Prevalence,Averge size: Prevalence - Symptomatic,Averge size: Prevalence - Assymptomatic,Averge size: Prevalence - A,Averge size: Prevalence - B,Averge size: Prevalence - AB,Average ratio: Prevalence G,Average ratio: % infection symptomatic,Average ratio: % infection resistant to A,Average ratio: % infection resistant to B,Average ratio: % infection resistant to AB,Average ratio: % Received 1st Tx & Symptomatic,Average ratio: % Received 1st Tx & Rst to A,Average ratio: % Received 1st Tx & Rst to B,Average ratio: % Received 1st Tx & Rst to AB,Average ratio: Annual rate of gonorrhea cases,Average ratio: Effective life of AB
Base,364,0.05,1,0,-189837493,368834566,16481788,25019613,500392.26,16481788,11303862,161164,157908,0,16321257,7832437,8593588,16426025,11699631.92,223783.399,5057.080824,217758.5336,2307.017363,2296.678846,0,0.01912761,0.022584243,0.008959973,0.010203072,0,0.685925148,0.008520832,0.009536212,0,0,0.476830944
Base,364,0.05,1,0,-228059058,1729709260,20742728,20631778,412635.56,20742728,14021741,320024,7701,0,20468874,20631478,150,20631628,11702935.05,287449.6758,8424.779615,277806.9363,5166.920275,125.4875824,0,0.024562153,0.02930663,0.017765079,0.000450431,0,0.675988691,0.015289574,0.000382982,0,0,0.99999273
Base,364,0.05,1,0,-155619061,166103379,13064289,24976171,499523.42,13064289,8985180,749595,216020,0,13004642,1102153,11937009,13039162,11700079.23,171530.4022,4669.352033,166093.905,9775.001484,2915.125659,0,0.014660777,0.027224139,0.056879993,0.013349801,0,0.687952271,0.057213499,0.01300545,0,0,0.084526368
Base,364,0.05,1,0,-233122522,497248093,21196406,21158462,423169.24,21196406,14292399,221241,118640,0,20924724,21024478,66992,21091470,11699238.92,291222.1848,7021.466319,282956.1043,3563.708791,1861.788901,0,0.024892176,0.024108804,0.012423313,0.006151975,0,0.674288405,0.010625172,0.005391978,0,0,0.99682374
Base,364,0.05,1,0,-225115666,935738848,19655340,28562266,571245.32,19655340,13701665,245850,458155,4119,19484993,10637200,8962533,19599733,11701897.32,258721.6007,10555.52527,247011.9719,3414.597033,6134.620879,56.53181319,0.022109439,0.040793047,0.012830605,0.023681105,0.000215765,0.697103432,0.012175305,0.02327228,0.000206707,0,0.542721679
Base,364,0.05,1,0,-179741095,751450586,15338988,26351215,527024.3,15338988,10193059,1199518,420282,3,15204313,4224623,11063296,15287919,11692245.14,201199.6999,2176.303352,198122.6595,15649.51544,5576.756099,0.00989011,0.017207177,0.010786294,0.078578399,0.026626059,4.13735E-08,0.664659731,0.078952082,0.026311473,1.53219E-07,0,0.276337348
Base,364,0.05,1,0,-243883139,1530287929,20558916,38293979,765879.58,20558916,14108330,126378,203096,0,20445453,2724861,17784559,20509420,11701648.02,265709.3309,1741.074725,262761.0581,1744.210769,2760.100824,0,0.022707061,0.006555206,0.006719588,0.010620859,0,0.686236465,0.0063061,0.010112412,0,0,0.132858998
Base,364,0.05,1,0,-222424169,811708213,20248729,19936879,398737.58,20248729,13434788,808738,9095,0,19454131,19936863,8,19936871,11709262.33,269881.1437,8473.565604,260218.6124,11398.30143,144.5377473,0.003076923,0.023048265,0.031396145,0.042110934,0.000552214,1.28748E-08,0.663487188,0.039821145,0.000467069,0,0,0.999999599
Base,364,0.05,1,0,-240329174,921003437,20390602,36423154,728463.08,20390602,13911090,197893,191879,0,20249621,4245466,16088844,20334310,11709294.14,278500.9815,5711.951813,271591.8425,2761.096593,2690.845879,0,0.023784395,0.020511206,0.01020277,0.009808537,0,0.682232157,0.009989621,0.009558889,0,0,0.208783381
Base,364,0.05,1,0,-197010200,1621184805,17484035,22169850,443397,17484035,12126841,215871,200563,0,17230081,12586104,4791873,17377977,11701385.73,236831.9214,3290.218242,232515.0318,3229.111264,2843.843187,0.003516484,0.020240094,0.013880006,0.012603978,0.012593098,1.47828E-08,0.693649787,0.011427987,0.012014399,0,0,0.724255994
Base,364,0.05,1,0,-209736515,312313552,17912395,30612565,612251.3,17912395,12493792,142810,225098,0,17732553,5065519,12773523,17839042,11702860.76,230843.7866,2230.730714,227561.2889,1866.955549,2925.403791,5.49451E-05,0.019725739,0.009655176,0.007145054,0.011876677,4.10246E-10,0.697508696,0.007049706,0.011785006,0,0,0.283956896
Base,364,0.05,1,0,-206371619,1021959067,17517014,31201479,624029.58,17517014,11779799,689664,183518,0,17380328,3736385,13732547,17468932,11695719.28,233743.6794,4190.697527,228524.2549,9225.789176,2589.833516,0,0.019985409,0.017927879,0.038693054,0.010422849,0,0.672517418,0.03862382,0.009878677,0,0,0.213887432
Base,364,0.05,1,0,-219080925,1665299151,18515142,33929505,678590.1,18515142,12415103,234649,182541,7,18390010,3005761,15461872,18467633,11701527.44,241601.2881,1935.44011,238578.7416,3212.964176,2666.035165,0.07021978,0.02064708,0.008007516,0.012837608,0.01064824,2.81713E-07,0.670563303,0.012283345,0.009561111,3.6677E-07,0,0.162758324
Base,364,0.05,1,0,-219692317,1316010029,19974309,19949227,398984.54,19974309,13951952,703586,557,2,19910571,19949021,103,19949124,11702312.16,277785.7842,1374.633626,275238.2141,9691.955604,8.917692308,0.026978022,0.023737664,0.004949672,0.034683932,3.34148E-05,9.88487E-08,0.698496612,0.035029823,2.87777E-05,9.82736E-08,0,0.999994837
Base,364,0.05,1,0,-199024177,586554547,16951905,29505127,590102.54,16951905,11504668,226620,188015,0,16811550,4277583,12613772,16891355,11703338.36,225513.0545,3423.294176,221094.3525,3090.987747,2590.827912,0.031813187,0.019269902,0.015154174,0.011932274,0.01059457,1.23792E-07,0.678726875,0.011650226,0.010230796,0,0,0.253240963
Base,364,0.05,1,0,-229215254,591960258,20865621,20559044,411180.88,20865621,14504927,831312,422183,0,20032911,20559026,9,20559035,11702714.14,300777.9963,7933.563516,291619.1962,14039.05791,6097.760055,0.001868132,0.025701508,0.02637749,0.046551855,0.020533248,7.94825E-09,0.695166635,0.039738788,0.020483059,0,0,0.999999562
Base,364,0.05,1,0,-213879231,1150889865,18379746,30081771,601635.42,18379746,12912999,165978,178728,0,18216031,6542625,11769573,18312198,11705034.33,243146.7865,9141.71544,232925.7567,2277.064121,2468.224011,0,0.020773101,0.037586442,0.008682378,0.009809799,0,0.702593318,0.008381878,0.009408211,0,0,0.357282343
Base,364,0.05,1,0,-191220907,905214308,16454694,26673967,533479.34,16454694,11057273,861321,208357,4,16285750,6095375,10289296,16384671,11691516.57,231008.7858,1641.842473,228400.767,12054.62797,3073.789286,0.090659341,0.01975788,0.007093214,0.051036124,0.012194661,3.4044E-07,0.672061293,0.051157664,0.011609896,2.10142E-07,0,0.37201693
Base,364,0.05,1,0,-177769626,570438708,14973268,28036946,560738.92,14973268,9931613,238966,449531,882,14879751,1832234,13102356,14934590,11692476.86,193024.9095,1245.270824,190900.4154,3159.72011,5884.015879,10.70054945,0.0165079,0.006430568,0.014138484,0.027768041,5.35343E-05,0.66337743,0.013799281,0.027362509,5.67737E-05,0,0.122683917
Base,364,0.05,1,0,-177290429,343552106,16118888,16101549,322030.98,16118888,10772130,1207809,28730,0,16033749,16073241,14154,16087395,11702074.37,233681.7519,5668.165659,227067.0247,17410.50088,471.5837912,0.000604396,0.019969819,0.024261097,0.075632331,0.002059067,3.49339E-09,0.668349856,0.076025441,0.001817539,0,0,0.999120181
Base,364,0.05,1,0,-212519310,1385046400,17948875,33030560,660611.2,17948875,11989185,135968,210709,0,17826770,2762956,15133802,17896758,11699908.91,246990.3996,4395.73533,241540.7197,2019.500824,3041.190989,0,0.021110443,0.017794532,0.007258819,0.011342786,0,0.668021423,0.006748778,0.010840899,0,0,0.154383045
Base,364,0.05,1,0,-223270101,1502290779,19192659,31343511,626870.22,19192659,12621742,143562,212466,0,18986201,6874877,12234317,19109194,11699482.48,242682.5,9450.603187,232104.9612,2139.689451,3010.036319,0.001593407,0.020743056,0.038940547,0.008561507,0.012195109,6.97993E-09,0.657653983,0.007314693,0.010925705,0,0,0.359768026
Base,364,0.05,1,0,-191697104,1263205138,16172406,29973044,599460.88,16172406,10566392,116573,684703,0,16071293,2279416,13846814,16126230,11705481.54,223237.543,5663.058297,216624.6924,1718.422802,9434.270769,0.000494505,0.019071593,0.025365319,0.006451917,0.04160772,2.02918E-09,0.653446494,0.006053097,0.041657762,0,0,0.14134835
Base,364,0.05,1,0,-193180480,20736168,17566133,17519150,350383,17566133,11960629,164682,3748,1,17448337,17518698,226,17518924,11703056.99,227353.8581,4643.573077,221678.7827,2213.735385,55.3282967,0.00021978,0.019427034,0.020421364,0.00892576,0.000200961,1.4715E-09,0.680971005,0.008598464,0.000177387,5.72259E-08,0,0.9999871
Base,364,0.05,1,0,-165098160,20942859,14013904,24959120,499182.4,14013904,9430645,235590,594273,1,13890815,2981204,10988958,13970162,11710736.02,203095.1718,3277.70978,198994.4722,3591.875275,8713.187088,0.007637363,0.017344755,0.01614865,0.014011633,0.04086983,2.75009E-08,0.673253602,0.013375324,0.040415376,5.33805E-08,0,0.213397955
Base,364,0.05,1,0,-230989176,106136005,20591781,25071366,501427.32,20591781,14482331,182698,210455,0,20346062,15940534,4565416,20505950,11697773.6,260882.4742,1760.125549,257913.1238,2642.12478,3032.501648,0.003406593,0.022301943,0.006743302,0.009926606,0.011551575,1.34318E-08,0.703314497,0.008716367,0.010173405,0,0,0.7773614
Base,364,0.05,1,0,-198432592,130818337,17299524,25437352,508747.04,17299524,11697139,193520,260687,0,17088238,8998062,8219645,17217707,11712117.17,236718.3546,5388.119231,230314.3051,2998.688791,3714.24478,5.49451E-05,0.020213012,0.022759087,0.011357168,0.015908983,3.95792E-10,0.676260057,0.010054795,0.015264368,0,0,0.52260513
Base,364,0.05,1,0,-192838403,1082464937,17532662,17511783,350235.66,17532662,12154516,121934,60359,1,17427365,17464187,23798,17487985,11700075.93,225719.5909,2162.131813,222527.8934,1633.633571,849.287033,0.001758242,0.019292372,0.009569388,0.006304855,0.003503494,7.66256E-09,0.693273569,0.006061893,0.003217077,5.28857E-08,0,0.99863918
Base,364,0.05,1,0,-187724925,1258086918,17067950,17045425,340908.5,17067950,12065289,144726,49991,0,16958423,17001445,21990,17023435,11701132.64,232836.9425,5272.909066,226561.6985,1954.576593,689.3856044,0.00010989,0.019898955,0.022642314,0.007595741,0.002921823,8.94376E-10,0.706914064,0.0076652,0.002902741,0,0,0.998708251
Base,364,0.05,1,0,-176619532,603977033,16059860,16020932,320418.64,16059860,11054324,173272,2775,29,15963493,16019690,621,16020311,11699725.78,215311.4077,6013.551264,208354.8474,2391.615659,42.52604396,0.316978022,0.018403272,0.027933079,0.010043645,0.000176501,1.42771E-06,0.688409268,0.00975178,0.000156024,1.7443E-06,0,0.999961237
Base,364,0.05,1,0,-229030420,244445775,19467368,34356740,687134.8,19467368,13498662,170144,614499,0,19319091,4476694,14940023,19416717,11696504.73,271518.0566,3414.046209,266960.8468,2551.177033,8626.325495,0,0.023213634,0.012577174,0.009519791,0.031642394,0,0.693400715,0.008865137,0.031440229,0,0,0.23055875
Base,364,0.05,1,0,-207000018,1653009108,18166145,25338568,506771.36,18166145,12488211,156142,350241,2,17819967,10723032,7307768,18030800,11706444.35,258290.4777,2408.958187,254814.865,2210.137802,4885.127582,0.002362637,0.022064202,0.009321002,0.008129893,0.018741526,1.01831E-08,0.687437224,0.008167456,0.01910644,1.10196E-07,0,0.594706391
Base,364,0.05,1,0,-193568552,672439558,16903121,24537342,490746.84,16903121,10910132,409452,171783,13403,16735348,9138536,7699403,16837939,11697245.96,227641.9507,4566.556813,222082.7394,5682.632857,2534.98456,183.4399451,0.019461025,0.020059899,0.022939917,0.011241053,0.000860214,0.645516197,0.022285041,0.010277291,0.000845857,0,0.542734832
Base,364,0.05,1,0,-156078816,986970555,14190629,14172526,283450.52,14190629,10148758,489848,3910,0,14132844,14171050,738,14171788,11700005.92,194026.9104,1024.641484,192168.9842,6711.587692,60.39906593,0.011868132,0.016583556,0.005274809,0.033802285,0.000234468,7.46722E-08,0.715334613,0.033719876,0.000208644,0,0,0.999947925
Base,364,0.05,1,0,-207497803,61549216,18309144,24406363,488127.26,18309144,12723563,1443001,354435,6,17963660,11917433,6244465,18161898,11700041.26,243059.662,6001.143956,235983.5009,18982.10088,5227.087582,0.124010989,0.020774271,0.024684806,0.078066311,0.0212882,5.05548E-07,0.694931686,0.078780851,0.019185827,3.22521E-07,0,0.65617773
Base,364,0.05,1,0,-224963676,908785228,19228349,32680186,653603.72,19228349,13009481,306795,215669,0,19056194,5650964,13514611,19165575,11700066.48,243915.8296,9900.148681,232886.5388,4055.337308,2980.669231,0.001978022,0.020847419,0.040585374,0.015560175,0.011702188,8.14434E-09,0.676619184,0.014986837,0.010779659,0,0,0.294849698
Base,364,0.05,1,0,-218033836,349946347,18304189,34991946,699838.92,18304189,12717973,386680,269002,0,18213925,1542546,16724700,18267246,11701140.62,247601.9175,4628.209231,241898.8343,5344.666538,3753.225659,0,0.021160549,0.018685671,0.020614825,0.014403241,0,0.69482955,0.020199733,0.013980978,0,0,0.084443271
Base,364,0.05,1,0,-196175699,812684333,17249320,23682499,473649.98,17249320,12383213,165446,222339,0,17019882,10647937,6517281,17165218,11700182.73,246246.6683,3549.923901,241683.8844,2552.438516,3442.290769,5.49451E-05,0.021046743,0.014417214,0.009448824,0.013947539,4.47366E-10,0.717960336,0.00875121,0.012868624,0,0,0.620320523
Base,364,0.05,1,0,-185239662,1788657611,15707007,28169592,563391.84,15707007,10486580,129784,1350912,0,15572725,3146888,12511352,15658240,11696882.42,198284.0736,4143.117308,193218.5336,1807.793956,16999.04115,0,0.016952175,0.020855623,0.007138412,0.088199905,0,0.667821645,0.006506649,0.088382956,0,0,0.200973289
Base,364,0.05,1,0,-191302587,1382620599,17092400,20378587,407571.74,17092400,11329327,209535,231743,1,16827266,13600347,3389120,16989467,11703973.5,245330.5373,5083.13522,239243.8072,3066.707802,3501.599066,0.007472527,0.020961575,0.020716124,0.011861688,0.014425031,3.14205E-08,0.662830828,0.011639999,0.013706676,5.9231E-08,0,0.800516402
Base,364,0.05,1,0,-207841865,612724989,18911619,18725675,374513.5,18911619,13539038,555344,9921,1,18391769,18725609,33,18725642,11694713.1,270636.9871,2612.171648,266914.2621,8072.970604,155.4917033,0.000769231,0.023141832,0.009652991,0.029883378,0.000554131,4.25659E-09,0.715911353,0.029419655,0.000505758,5.3889E-08,0,0.999998238
Base,364,0.05,1,0,-187177657,1450473872,15965312,27524537,550490.74,15965312,10748404,364368,173316,0,15840471,4309247,11607645,15916892,11701224.65,221771.9365,1188.038297,219646.2408,5124.861593,2515.416758,0,0.018953218,0.00533647,0.021491485,0.010470835,0,0.673279032,0.021247086,0.010030699,0,0,0.270734199
Base,364,0.05,1,0,-211369983,1983280492,19219566,19174323,383486.46,19219566,12452886,152927,2423,0,19102170,19173839,242,19174081,11711948.31,269311.7531,8431.926758,259751.1965,2239.491319,37.15153846,0.001483516,0.022994614,0.031307754,0.00828145,0.000139405,5.84996E-09,0.647924386,0.007931894,0.000127994,0,0,0.999987379
Base,364,0.05,1,0,-177595166,164079679,15493661,22658556,453171.12,15493661,10091004,170992,166652,5,15308416,8174374,7242091,15416465,11709395.26,206109.8325,2698.290275,202501.6714,2455.389615,2462.063846,0.038076923,0.017602964,0.013090304,0.009864068,0.011554217,1.71032E-07,0.65144597,0.009167564,0.010428481,2.92722E-07,0,0.530236601
Base,364,0.05,1,0,-201552784,1691494749,18323738,18315404,366308.08,18323738,13072156,196903,66486,0,18196794,18244660,35372,18280032,11703498.1,256601.4443,5621.719505,249903.7375,2939.207473,1092.767857,0,0.021925269,0.021905502,0.011157238,0.004254831,0,0.713404488,0.010489339,0.003624858,0,0,0.998064992
Base,364,0.05,1,0,-214455324,593135733,18035797,34097354,681947.08,18035797,12194091,109660,186852,52,17953006,1905766,16095794,18001560,11702885.66,216167.4426,3254.163022,211854.1625,1433.108407,2387.382527,0.644945055,0.018471394,0.015042334,0.006119659,0.010417144,2.76653E-06,0.67613209,0.005638792,0.009802449,2.66462E-06,0,0.105866714
Base,364,0.05,1,0,-220384517,592344293,18774130,32643217,652864.34,18774130,12662457,169436,271517,0,18596758,4762679,13940269,18702948,11704593.91,276328.8614,1211.208681,274015.2396,2819.802033,4167.097692,0.00010989,0.023608586,0.004384069,0.01018464,0.015132209,5.91676E-10,0.674459156,0.009038134,0.01452831,0,0,0.254648572
Base,364,0.05,1,0,-205412820,1196218952,18676511,18647710,372954.2,18676511,12716743,344906,6345,0,18593721,18643994,1858,18645852,11703015.67,263555.1496,9873.771374,252584.6712,4998.417198,100.8558791,0.002527473,0.022520539,0.03745802,0.018224299,0.000371297,9.77541E-09,0.680918661,0.017753014,0.00033081,0,0,0.999900353
Base,364,0.05,1,0,-158631256,208601076,13351110,25120156,502403.12,13351110,9445120,331929,1100777,0,13254700,1523162,11798497,13321659,11695120.56,176184.7038,3708.15978,171692.543,4537.365549,14503.83187,5.49451E-05,0.015063928,0.021017713,0.020367583,0.082334018,4.12226E-10,0.707665517,0.019742967,0.082432029,0,0,0.114337261
Base,364,0.05,1,0,-239423868,180214339,20319015,36233718,724674.36,20319015,13979247,262599,224393,0,20168311,4285184,15974267,20259451,11698210.49,295987.2954,3561.532802,291232.6191,3862.179066,3338.752912,0,0.025301891,0.012034245,0.013251635,0.011404762,5.67845E-10,0.687988389,0.01312076,0.011161797,0,0,0.211515307
Base,364,0.05,1,0,-164354124,1106163336,14239740,21956724,439134.48,14239740,9600178,571095,188647,45,14089660,6405002,7775861,14180863,11699615.38,208956.1209,6457.077527,201662.7884,8415.421813,2849.025,0.785,0.017861243,0.030878174,0.037095052,0.013123372,3.45421E-06,0.674335954,0.036924097,0.01273758,2.88423E-06,0,0.451665177
Base,364,0.05,1,0,-200162652,1145484262,18204106,18121592,362431.84,18204106,11642771,242666,49016,0,17954593,18071960,24816,18096776,11701654.07,246446.7843,6745.638407,238632.1226,3690.538352,702.4927473,0.004065934,0.021061042,0.027368578,0.014631946,0.002955799,1.63076E-08,0.639594717,0.013053688,0.002789102,0,0,0.998628706
Base,364,0.05,1,0,-171049447,144057195,14445242,26597027,531940.54,14445242,9545178,425728,468000,0,14351240,2217613,12189707,14407320,11706207.73,213337.7655,4685.283901,207804.09,6321.331319,6956.967747,0,0.018225605,0.02193948,0.02714081,0.030909916,1.94324E-10,0.660915188,0.026982294,0.03068329,0,0,0.153922659
Base,364,0.05,1,0,-187073060,366516700,15842269,28650370,573007.4,15842269,11236878,120005,188813,0,15718637,2944600,12852885,15797485,11709769.33,217753.6509,5615.665989,211207.734,1848.271209,2822.037857,0,0.018596786,0.025760264,0.007058693,0.011423139,0,0.70943204,0.006348866,0.010565184,0,0,0.186396759
Base,364,0.05,1,0,-202416699,2066560460,17575749,26659209,533184.18,17575749,12442678,138887,221466,0,17352666,8320895,9169157,17490052,11698406.36,217876.8973,5175.121154,211669.6534,1961.524011,3071.986758,0.001868132,0.018625091,0.023754874,0.007612619,0.013458983,7.22842E-09,0.708049007,0.006718783,0.012057443,0,0,0.475750158
Base,364,0.05,1,0,-264672472,1364848572,23827321,26399262,527985.24,23827321,16408640,194703,257510,70497,23483336,21010450,2694406,23704856,11699731.62,305500.0195,7796.823187,296304.0813,2714.952253,3636.696099,988.5562088,0.026111676,0.025518594,0.00941143,0.011049165,0.002983438,0.688695942,0.008655224,0.010069091,0.002739235,0,0.886335272
Base,364,0.05,1,0,-217123738,664077532,18292679,34196948,683938.96,18292679,12531221,295439,207405,2,18175160,2291902,15952523,18244425,11696306.93,216306.9437,8455.386703,206777.3811,3597.473077,2613.428462,0.021428571,0.01849358,0.039076311,0.015787079,0.011356083,9.26034E-08,0.68506455,0.015376928,0.010691496,1.00834E-07,0,0.125622046
Base,364,0.05,1,0,-199240914,1085889751,17021632,29024594,580491.88,17021632,11356061,337490,416221,8,16887293,4903398,12060598,16963996,11702183.29,252863.0342,7889.494615,243974.0399,5040.205714,6209.772088,0.129340659,0.021608581,0.031196013,0.018673687,0.024141557,4.64438E-07,0.66719877,0.018553998,0.024020701,4.22204E-07,0,0.289047345
Base,364,0.05,1,0,-181643169,1606902104,15627251,25370659,507413.18,15627251,10939489,161478,200338,0,15437077,5730681,9819989,15550670,11702264.24,225770.7668,1062.739011,223790.2682,2440.51022,2975.411429,5.49451E-05,0.019293358,0.004679429,0.008937017,0.012310373,4.04255E-10,0.700089997,0.008547927,0.011981298,0,0,0.368516662
Base,364,0.05,1,0,-233155033,1155151599,21197636,21178673,423573.46,21197636,14306342,77049,7811,0,21147629,21177619,527,21178146,11727138.69,284064.2508,6408.622802,276410.8479,1051.156429,113.2258791,0,0.024221753,0.022572039,0.004147003,0.00046841,0,0.674901254,0.004076368,0.00043253,0,0,0.999975116
Base,364,0.05,1,0,-254562622,1473204640,22068826,33874362,677487.24,22068826,15684116,177732,233725,0,21839419,10108780,11882791,21991571,11697731.63,275206.5513,2067.10533,271843.6404,2496.354835,3191.387857,0,0.023526541,0.007519275,0.009509537,0.011413425,0,0.710684779,0.008462321,0.010438304,0,0,0.459666115
Base,364,0.05,1,0,-240352888,684634004,20322571,37127178,742543.56,20322571,13946245,144561,186852,0,20185838,3405708,16860735,20266443,11706829.52,243826.7759,9421.357582,233212.1091,1843.522912,2469.99544,0,0.020827588,0.038641696,0.007846277,0.010384667,0,0.686232409,0.007414543,0.009465099,0,0,0.168046657
Base,364,0.05,1,0,-193544298,191760704,16755471,25989588,519791.76,16755471,11343022,757625,127751,303303,16573654,7375746,9306921,16682667,11698178.72,201972.553,3420.722857,197567.9585,9103.052747,1730.826209,3690.94478,0.017265309,0.016909182,0.043680542,0.007964222,0.018909921,0.677038048,0.043816069,0.007103373,0.018727602,0,0.442120316
Base,364,0.05,1,0,-237991042,1276513213,21641127,21579772,431595.44,21641127,14304603,146846,119,0,21492800,21579772,0,21579772,11693117.46,298495.0763,9997.674176,287226.7628,2381.537033,2.179285714,0,0.025527564,0.033491333,0.007740012,7.70236E-06,0,0.660996606,0.006594275,5.76717E-06,0,0,1
Base,364,0.05,1,0,-162507501,2010095345,13929123,23216271,464325.42,13929123,9284079,543661,162576,1,13804898,4541627,9337322,13878949,11698566.47,200424.0394,1974.511758,197631.5415,7808.833846,2549.718022,0.046538462,0.017133224,0.009827262,0.036959107,0.010929649,1.74841E-07,0.666723675,0.036998311,0.010043758,5.31515E-08,0,0.327231334
Base,364,0.05,1,0,-254549109,562890537,21535341,39195699,783913.98,21535341,15238937,317689,182820,0,21410116,3788957,17703371,21492328,11708270.97,271999.0546,1571.536758,269162.9948,4154.499396,2644.644176,0,0.023230961,0.005783181,0.016282495,0.010376857,0,0.707615135,0.015746612,0.009088499,0,0,0.176293466
Base,364,0.05,1,0,-161624752,1991894016,14500926,16615492,332309.84,14500926,10025875,137819,267641,0,14206378,12145584,2234954,14380538,11700207.24,209075.143,3868.697857,204354.8407,2143.598462,4165.483187,5.49451E-05,0.017869891,0.01851617,0.007888919,0.020971406,4.11623E-10,0.691537284,0.007330336,0.019441556,0,0,0.844584813
Base,364,0.05,1,0,-208864022,2059558335,17780522,31058802,621176.04,17780522,11927073,345203,473131,0,17662890,4420320,13319241,17739561,11708609.96,219874.0399,4533.262088,214296.6334,4329.05022,5894.546099,0.000274725,0.018779577,0.020610027,0.018179025,0.026347272,1.27471E-09,0.670858691,0.017946424,0.026160169,0,0,0.249178658
Base,364,0.05,1,0,-224095712,1548848132,19159156,32504152,650083.04,19159156,13223619,202517,206163,0,18990154,5685726,13409213,19094939,11702267.95,275364.724,9104.781758,265135.0257,3065.145879,3326.422912,0.00032967,0.023530919,0.033061705,0.010972646,0.011946965,1.39453E-09,0.690199719,0.010444012,0.010670387,0,0,0.297760888
Base,364,0.05,1,0,-163441059,1445089264,14675972,16681339,333626.78,14675972,10165708,185823,215034,0,14443340,12483261,2099039,14582300,11695719.63,220110.9808,4450.323077,214798.776,2929.945275,3660.922747,0.003131868,0.018819192,0.020219121,0.011457789,0.017725203,1.27165E-08,0.692746024,0.010889988,0.015622819,0,0,0.856055698
Base,364,0.05,1,0,-206598321,440333132,17542571,31172611,623452.22,17542571,12740415,165643,228388,0,17397950,3813669,13679471,17493140,11707347.78,249970.6974,8629.334176,240311.1515,2509.666044,3403.507967,0.000549451,0.021351984,0.034521126,0.009024027,0.012864208,2.30099E-09,0.726308913,0.008521272,0.012330287,0,0,0.218009403
Base,364,0.05,1,0,-200280889,1902626894,18208665,18194239,363884.78,18208665,13113163,391180,8947,0,18156162,18190753,1743,18192496,11706024.7,249347.6809,5154.050165,243124.5209,5423.175879,139.0069231,0.000604396,0.021301164,0.02066745,0.021176275,0.000509087,3.27751E-09,0.720171028,0.020917286,0.000451173,0,0,0.999904191
Base,364,0.05,1,0,-171136380,1050447574,15558578,15550600,311012,15558578,10946661,133649,51027,0,15471658,15506240,22180,15528420,11693971.75,215909.2799,6357.327527,208638.2899,2014.302692,844.6791758,0,0.018462831,0.029440506,0.007378671,0.003451367,0,0.703732084,0.006840011,0.002904737,0,0,0.998571651
Base,364,0.05,1,0,-225252638,955599795,20245097,22801668,456033.36,20245097,13187472,240797,567557,198688,19551884,17113604,2844032,19957636,11696236.24,253540.1691,10293.63967,242057.747,3067.765495,8277.090714,2780.096593,0.021676974,0.040587298,0.012705614,0.032269766,0.010428036,0.651417053,0.012475737,0.027740889,0.00936821,0,0.857496549
Base,364,0.05,1,0,-162797173,1011883393,13798603,24811143,496222.86,13798603,8958024,941120,151980,388,13675098,2685763,11062690,13748453,11708433.68,177900.7992,7053.988022,170036.5303,12152.26852,2145.111648,4.99456044,0.01519553,0.039606053,0.063855488,0.009029432,2.60465E-05,0.649479238,0.063793994,0.008292419,2.59667E-05,0,0.195350197
Base,364,0.05,1,0,-224010086,1031167160,19728514,26724946,534498.92,19728514,12892987,830010,183966,0,19572744,12604244,7060351,19664595,11701532.81,238077.1001,3161.686813,233756.8574,10042.02451,2343.989121,0.008571429,0.020345956,0.013274781,0.041364479,0.009935308,3.64371E-08,0.653524793,0.041263439,0.00941996,0,0,0.640961281
Base,364,0.05,1,0,-242525979,185306462,20404842,38477559,769551.18,20404842,13751983,209922,1022635,1,20303258,2247393,18115083,20362476,11699981.86,272479.1396,6528.100165,264752.8455,2859.709011,13566.51231,0.003461538,0.023288739,0.023959067,0.010890483,0.049650036,1.37496E-08,0.67394906,0.010683765,0.049980244,5.05205E-08,0,0.110369338
Base,364,0.05,1,0,-234944347,1970666735,19853372,36410627,728212.54,19853372,13774761,120021,187183,0,19723807,3192337,16609145,19801482,11700192.84,243078.4144,9025.841538,232886.8346,1602.684066,2423.892692,0,0.02077562,0.037128629,0.006335099,0.00982909,0,0.693838017,0.005833188,0.009318613,0,0,0.161217075
Base,364,0.05,1,0,-243566645,1048507393,20715436,36412285,728245.7,20715436,14479506,183130,384327,6,20544902,4892891,15759697,20652588,11703091.68,294233.1018,1863.052527,291153.7069,2836.084835,5581.745549,0.052582418,0.025141491,0.006331675,0.009559149,0.018962156,1.81675E-07,0.698975244,0.008788857,0.018550299,2.90587E-07,0,0.236914182
Base,364,0.05,1,0,-213970290,1524233456,19456225,19408040,388160.8,19456225,13381950,182799,7192,0,19323402,19407814,113,19407927,11703370.27,262057.6894,5336.912363,255578.3813,2547.420824,108.031044,0,0.022391604,0.020366532,0.009732032,0.000427335,0,0.687795232,0.009414672,0.000382805,0,0,0.999994178
