Scenario,Decision Period,% Resistant Threshold,Change in % Resistant Threshold,# of Cases Tested for Resistance,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Total: Received 1st Tx,Total: Received 1st Tx & Symptomatic,Total: Received 1st Tx & Rst to A,Total: Received 1st Tx & Rst to B,Total: Received 1st Tx & Rst to AB,Total: Sucessful 1st-line treatment,Total: Sucessful A or B,Total: Treated with M,"Total: All A, B, M",Averge size: Population size,Averge size: Prevalence,Averge size: Prevalence - Symptomatic,Averge size: Prevalence - Assymptomatic,Averge size: Prevalence - A,Averge size: Prevalence - B,Averge size: Prevalence - AB,Average ratio: Prevalence G,Average ratio: % infection symptomatic,Average ratio: % infection resistant to A,Average ratio: % infection resistant to B,Average ratio: % infection resistant to AB,Average ratio: % Received 1st Tx & Symptomatic,Average ratio: % Received 1st Tx & Rst to A,Average ratio: % Received 1st Tx & Rst to B,Average ratio: % Received 1st Tx & Rst to AB,Average ratio: Annual rate of gonorrhea cases,Average ratio: Effective life of AB
Base,364,0.05,1,5000,-60093598,1699227749,5613451,3959088,79181.76,5613451,4310462,321339,251285,13,5550958,1636067,3959088,5595155,4873466.629,88995.50429,2596.916868,86068.81549,5120.982308,4064.070714,0.242857143,0.018259154,0.029173378,0.058245178,0.045846988,2.21535E-06,0.767953405,0.058077518,0.045096877,1.85823E-06,0.023034413,0.23703255
Base,364,0.05,1,5000,-103352688,1212178147,9470608,8646608,172932.16,9470608,5822661,413582,475415,0,9434809,809021,8646608,9455629,4880014.367,145216.8662,3647.085055,141013.5679,6345.139396,7353.108516,0.000164835,0.029756692,0.025167113,0.045280261,0.051255687,2.42701E-09,0.615123565,0.045145637,0.05078794,0,0.038812408,0.13785027
Base,364,0.05,1,5000,-45678591,380630928,4200123,3677361,73547.22,4200123,2791534,96931,103422,325,4174940,511749,3677361,4189110,4879236.404,98500.74577,868.5693407,97385.39478,2304.348516,2465.267857,7.712032967,0.020187538,0.008808527,0.021938791,0.023473146,7.28522E-05,0.664583196,0.021668119,0.023110836,7.18287E-05,0.017216138,0.098419204
Base,364,0.05,1,5000,-85358813,981666792,7890846,6450353,129007.06,7890846,6056901,135209,293805,466,7843185,1428457,6450353,7878810,4877037.26,87923.45011,3680.154066,83779.82137,1597.24467,3381.173352,5.220659341,0.018028158,0.041876962,0.018660365,0.038173864,5.97352E-05,0.767584394,0.017611074,0.036976867,5.90918E-05,0.032359414,0.197223527
Base,364,0.05,1,5000,-83471504,1928295328,7778332,5688184,113763.68,7778332,4943972,154510,372425,2460,7720453,2060537,5688184,7748721,4877103.074,110957.5304,3714.608297,106786.0201,2483.587198,5320.112527,35.25895604,0.022750792,0.033493668,0.023871396,0.045152607,0.000301094,0.635640855,0.020725108,0.0449817,0.000298961,0.031897238,0.338507696
Base,364,0.05,1,5000,-122763698,907690091,11487559,7888108,157762.16,11487559,9142012,197219,373906,0,11371494,3554575,7888108,11442683,4880538.333,94007.44374,6224.381758,87108.55588,1915.443736,3114.574835,0,0.019261334,0.066218511,0.02096984,0.032877958,0,0.79579214,0.017583615,0.032286346,0,0.047073665,0.337922223
Base,364,0.05,1,5000,-91103696,471908772,8573854,5365156,107303.12,8573854,6685458,293228,346322,138069,8496184,3184591,5365156,8549747,4876947.547,114654.591,2418.470055,111732.5807,4118.005604,4627.764286,1841.007143,0.023509552,0.021102016,0.035352752,0.039948817,0.015527356,0.779741555,0.0335059,0.039975739,0.015562256,0.035161009,0.397725689
Base,364,0.05,1,5000,-42659764,1987032982,3992396,2735804,54716.08,3992396,2886379,140138,201584,196,3954643,1242099,2735804,3977903,4882315.409,60482.59478,1103.795,59144.17445,2151.800934,3046.512747,2.725989011,0.012388793,0.018237351,0.035486682,0.053960976,4.87492E-05,0.723065044,0.03506393,0.05407833,5.32699E-05,0.016355014,0.237805677
Base,364,0.05,1,5000,-85269578,1123338650,7854087,6728708,134574.16,7854087,6122602,314553,490493,0,7803390,1109315,6728708,7838023,4874629.964,100458.4072,1161.556923,98835.50665,4107.538791,6249.109396,0.00010989,0.020608478,0.011561262,0.04043204,0.062250032,1.60623E-09,0.779530331,0.039643468,0.062520852,0,0.032224373,0.138455927
Base,364,0.05,1,5000,-64241919,1641526223,5952639,4715529,94310.58,5952639,4658391,199217,150470,0,5903708,1224948,4715529,5940477,4879959.972,82211.9572,3472.922692,78389.29456,2854.277912,2247.95511,0,0.016847459,0.042244215,0.032025279,0.024906672,0,0.782783356,0.030921871,0.023236577,0,0.024397026,0.157219737
Base,364,0.05,1,5000,-83801768,1904241025,7797085,5830918,116618.36,7797085,6227223,229754,358634,0,7709383,1935651,5830918,7766569,4881894.407,61543.76137,1273.416429,59812.36269,2025.686429,2825.431484,0,0.012609623,0.020714561,0.026983024,0.046569093,1.52755E-09,0.799252651,0.025121178,0.046430447,0,0.03194908,0.138350159
Base,364,0.05,1,5000,-76796458,1001691341,7412517,2671288,53425.76,7412517,4652903,268640,133675,194,7297107,4683464,2671288,7354752,4878096.407,113774.3176,3108.987967,110229.8773,4172.99522,2694.700165,4.084505495,0.023324571,0.027347676,0.038884223,0.023050002,3.37418E-05,0.627761933,0.038317434,0.017561742,2.4751E-05,0.030392807,0.693216339
Base,364,0.05,1,5000,-69306755,2039132871,6395226,5354495,107089.9,6395226,4369230,183499,229331,1,6364394,1028517,5354495,6383012,4876529.094,135867.8873,1844.255989,133647.9628,3952.299066,4965.306154,0.042527473,0.027862629,0.013602551,0.030157922,0.036143378,3.56275E-07,0.683287088,0.029702593,0.03534376,1.77008E-07,0.026229808,0.197632959
Base,364,0.05,1,5000,-60091211,1304503022,5609678,3994431,79888.62,5609678,3754698,180678,140952,0,5561612,1594274,3994431,5588705,4879092.953,134710.1587,2386.943077,131993.6542,4326.405495,3435.756593,0,0.027609653,0.01772661,0.032227698,0.025378411,0,0.669349567,0.03233612,0.024994698,0,0.022994443,0.296766058
Base,364,0.05,1,5000,-67709099,202243010,6370754,4001559,80031.18,6370754,5048365,196880,271317,1567,6293343,2345435,4001559,6346994,4878584.915,80083.67121,2890.436648,76818.92714,2681.911044,3472.554286,20.2356044,0.016416074,0.036071965,0.032098901,0.045221608,0.000256004,0.792767808,0.030151234,0.04445046,0.000247193,0.026117962,0.277717171
Base,364,0.05,1,5000,-53023494,1164690801,4935108,3672414,73448.28,4935108,3295552,153998,187842,1,4890774,1243720,3672414,4916134,4882132.558,118468.4231,2141.768187,116036.6263,3816.889835,4487.00489,0.000659341,0.02426638,0.018076788,0.031307912,0.038198639,5.99151E-09,0.667795484,0.030324523,0.038380137,1.87333E-07,0.02021704,0.238164197
Base,364,0.05,1,5000,-71821607,1666511146,6649133,5330277,106605.54,6649133,5158548,374682,129470,349,6596062,1303992,5330277,6634269,4880006.364,104233.5486,1565.720275,102277.1994,5838.065275,2174.806978,5.55456044,0.021359787,0.014995521,0.05570049,0.019729021,5.2032E-05,0.775848809,0.056038015,0.018460052,5.11387E-05,0.027251001,0.176948332
Base,364,0.05,1,5000,-59114125,1153601094,5588096,3233165,64663.3,5588096,4349539,147341,178822,2061,5529139,2338438,3233165,5571603,4879202.219,81227.54626,2298.468077,78600.75374,2301.420055,2684.058077,31.43417582,0.016648245,0.028260498,0.028059899,0.03381682,0.000395844,0.778514852,0.026429125,0.032869442,0.00037669,0.022906238,0.337531094
Base,364,0.05,1,5000,-71827968,1588036938,6598858,5839388,116787.76,6598858,4132578,120502,200574,632,6572697,747917,5839388,6587305,4881446.004,103930.9608,655.5990659,102887.658,1997.464615,3200.241813,9.925824176,0.021290512,0.006316468,0.021051712,0.031077321,9.91082E-05,0.626354624,0.019995953,0.0306991,9.88108E-05,0.027035645,0.138484252
Base,364,0.05,1,5000,-157500315,1393164456,14558437,11915945,238318.9,14558437,11641671,228802,623354,0,14454477,2616202,11915945,14532147,4873844.977,134895.7999,2055.105989,131985.7541,2341.011538,5784.231813,0.000274725,0.027678746,0.015248775,0.018811031,0.042840848,3.33604E-09,0.799652114,0.016894588,0.042761237,0,0.059744416,0.218032204
Base,364,0.05,1,5000,-128092051,935466516,11897111,9120941,182418.82,11897111,9249770,183680,882609,0,11808118,2749428,9120941,11870369,4877418.299,112418.8718,6729.562857,104990.6525,1958.020659,8307.041429,0.000164835,0.023048999,0.059902838,0.019137276,0.068524653,3.70736E-09,0.777501424,0.016554636,0.068844789,0,0.048784453,0.31708315
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-96641397,110161356,8893968,7701717,154034.34,8893968,6113885,227969,453049,11163,8829378,1166381,7701717,8868098,4878812.657,78618.3739,4412.360934,73683.63401,2120.903462,3977.222692,98.6806044,0.016114737,0.056068767,0.022604054,0.050583892,0.001237515,0.687550647,0.021656617,0.050906118,0.001235496,0.036460396,0.099046624
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-65439473,454853911,6215603,3283443,65668.86,6215603,4279313,786960,117849,363,6125165,2898252,3283443,6181695,4880509.181,60876.1006,2645.726813,57865.22566,7648.101593,1378.953132,4.237747253,0.012474912,0.043429432,0.124641174,0.019617591,6.00483E-05,0.689152467,0.125572512,0.016950061,5.14628E-05,0.025473629,0.296629988
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-105371287,1254111821,9946806,5903227,118064.54,9946806,6743938,396417,480134,122,9821088,3994709,5903227,9897936,4877936.846,100915.3118,3070.274835,97260.84121,4333.647802,4882.710714,1.104285714,0.020688141,0.030436572,0.041868607,0.050531594,1.02021E-05,0.678181587,0.039246356,0.050374864,1.13953E-05,0.040782623,0.358296862
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-121181375,168559697,11103633,10145045,202900.9,11103633,7723831,1359461,680810,21,11041990,937985,10145045,11083030,4877477.676,77953.17011,2650.010549,74651.03467,9513.341868,4771.43544,0.153406593,0.015982354,0.033991158,0.120805649,0.061066395,1.68274E-06,0.695657689,0.121247992,0.061221802,1.60999E-06,0.045530363,0.078863516
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-125637883,1075712556,11637767,9260213,185204.26,11637767,8004224,982331,639633,5462,11523909,2334008,9260213,11594221,4875952.923,112726.0293,3948.039286,108094.5158,9572.698077,6319.053022,52.21510989,0.023118785,0.035026843,0.084321147,0.055746154,0.000470626,0.68782257,0.083932118,0.054750443,0.000475007,0.047735492,0.197296728
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-70328562,2099760828,6499170,5336862,106737.24,6499170,4553313,673340,132379,0,6434402,1136295,5336862,6473157,4872695.766,56256.90505,1714.119341,54161.00467,5766.184231,1282.354615,0,0.011543322,0.030505693,0.104124159,0.015723837,0,0.701175921,0.104942197,0.01423187,0,0.026671534,0.098466012
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-62122965,52325125,5897027,3152695,63053.9,5897027,3976646,444498,165532,0,5782994,2700051,3152695,5852746,4876910.891,60856.33165,2946.781538,57563.09231,4621.470934,1956.355659,0,0.012477512,0.04834517,0.061433077,0.026662198,0,0.675269178,0.061236181,0.023878652,0,0.024181151,0.274824735
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-162106294,606760411,14898681,13119484,262389.68,14898681,10327176,553556,653301,1134,14795314,1743656,13119484,14863140,4881337.668,134636.5349,1791.44478,131970.2349,5186.710604,6034.087802,10.49659341,0.027581111,0.013346004,0.040323014,0.044926395,8.03433E-05,0.69320044,0.038985543,0.043991558,7.8506E-05,0.061041276,0.13759093
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-181273329,799543822,16623190,15041429,300828.58,16623190,11171521,317076,692401,3119,16561051,1558498,15041429,16599927,4879067.19,146970.1004,4797.421593,141196.5656,2898.872363,6218.53511,28.21021978,0.030121157,0.032677498,0.021484148,0.042504798,0.000206963,0.672028677,0.020772885,0.041731739,0.000201351,0.068136821,0.118465896
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-106015934,539026087,9747767,8538264,170765.28,9747767,6854322,377600,301621,0,9683006,1184325,8538264,9722589,4881375.568,91156.23681,2980.906319,87602.75615,3605.712473,2920.917912,0,0.018675245,0.03268235,0.036219666,0.029069404,0,0.703287717,0.035538341,0.028135942,0,0.039939935,0.098257902
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-129607410,593811077,12083530,8772110,175442.2,12083530,8486883,306415,661934,1247,11965710,3266737,8772110,12038847,4880325.125,105059.3887,2981.650495,101368.1317,2872.300769,5701.442637,11.23967033,0.0215272,0.028375635,0.02526533,0.056532248,0.000110809,0.702460727,0.023639129,0.05695728,0.000105819,0.049519172,0.238845849
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-71191118,918985232,6581905,5372068,107441.36,6581905,4591714,268318,129329,273,6540488,1193848,5372068,6565916,4881657.88,64313.06456,2222.823077,61703.54549,2618.281099,1302.909011,2.681483516,0.013176167,0.034540827,0.039976572,0.016571159,3.10862E-05,0.697738421,0.040045303,0.016090648,3.10119E-05,0.026968577,0.118419279
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-70115017,1560991929,6446137,5653647,113072.94,6446137,4341846,350194,210857,549,6410587,779206,5653647,6432853,4876909.333,43787.8428,3006.737253,40402.44632,2396.274835,1451.876209,3.745,0.008977327,0.068713874,0.048114084,0.027986109,5.96002E-05,0.673827848,0.047864216,0.027653282,5.92117E-05,0.02643166,0.079127167
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-79198738,222098122,7318363,6015108,120302.16,7318363,4778709,250011,271394,52,7257665,1279553,6015108,7294661,4876731.838,74581.76451,2800.059835,71351.82687,2605.706813,2834.537692,0.465659341,0.015293657,0.037559757,0.029942445,0.033084217,4.25182E-06,0.653438408,0.029384541,0.032516484,4.86146E-06,0.030013803,0.117824118
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-104638548,1570304225,9624337,8395178,167903.56,9624337,6852192,1116356,410409,0,9546379,1205114,8395178,9600292,4877634.543,77017.18659,1463.477418,74988.57819,8862.786484,3410.004505,0.015769231,0.015789665,0.018931938,0.116985152,0.03920744,1.56103E-07,0.712163005,0.117873388,0.037860479,0,0.039462658,0.0977403
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-141669907,300236435,13029576,11374147,227482.94,13029576,8772054,376938,271707,457,12957253,1628195,11374147,13002342,4877789.619,141617.7628,3534.447308,137318.1124,4146.729011,3250.986813,5.013736264,0.029032974,0.025000599,0.030212661,0.02485433,3.90395E-05,0.673227597,0.029830028,0.02260758,3.88379E-05,0.053424197,0.157077143
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-80092069,1652389693,7413302,5959049,119180.98,7413302,5309760,424515,281910,14,7355246,1431203,5959049,7390252,4881433.256,53649.65555,3825.861484,49388.29516,3055.329396,2054.267582,0.11021978,0.010991633,0.071332809,0.054455223,0.033641556,1.26854E-06,0.716420433,0.054811743,0.033394984,1.15676E-06,0.030375639,0.118871895
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-184186662,1016844450,16981205,14374612,287492.24,16981205,10955410,368988,1391961,157,16881653,2562303,14374612,16936915,4877588.484,152386.0807,3845.724341,147543.1723,3512.297582,12383.99802,1.276428571,0.031242171,0.025253703,0.023844589,0.079332392,8.73351E-06,0.645165365,0.022428303,0.080032291,9.57389E-06,0.069630178,0.178571227
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-122489082,1858532367,11283230,9656782,193135.64,11283230,7573601,333900,465567,131,11186067,1581988,9656782,11238770,4880106.868,127816.2307,2605.762912,124547.887,4022.291868,5264.993571,1.536813187,0.02619079,0.020402705,0.032560036,0.040941487,1.25212E-05,0.67121515,0.030690408,0.041020096,1.20845E-05,0.046240504,0.15891588
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-110885325,1155618339,10324415,7641175,152823.5,10324415,7083015,1454332,190111,753,10200893,2638888,7641175,10280063,4880514.664,81673.03808,1669.371429,79397.27412,11398.12451,1682.157198,6.85032967,0.016735937,0.020423305,0.138150653,0.016624176,6.12723E-05,0.686501457,0.139505007,0.015100248,5.37129E-05,0.042311453,0.177174335
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-76142260,792530338,7015755,5984710,119694.2,7015755,4566447,393066,595244,8,6937699,998716,5984710,6983426,4874741.477,68935.2517,3266.378626,65256.76368,3943.006758,5864.085549,0.102472527,0.014139882,0.047341883,0.043863323,0.080154122,7.98385E-07,0.651418288,0.043104062,0.079985204,6.08274E-07,0.028781031,0.07829211
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-143235018,793488844,13289515,10339868,206797.36,13289515,9290587,684838,762788,2324,13102617,2876836,10339868,13216704,4876140.703,154298.801,2015.717967,151502.6483,8355.016978,8894.366703,27.18565934,0.031643553,0.013114963,0.054866281,0.05704001,0.000176615,0.699073932,0.052025949,0.056786309,0.000174901,0.054508684,0.257794029
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-143235018,793488844,13289515,10339868,206797.36,13289515,9290587,684838,762788,2324,13102617,2876836,10339868,13216704,4876140.703,154298.801,2015.717967,151502.6483,8355.016978,8894.366703,27.18565934,0.031643553,0.013114963,0.054866281,0.05704001,0.000176615,0.699073932,0.052025949,0.056786309,0.000174901,0.054508684,0.257794029
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-143247189,663790997,13133927,11907919,238158.38,13133927,9095712,2249516,332495,182,13056362,1196869,11907919,13104788,4880218.572,81968.55978,6888.243791,74309.17615,13900.90764,2087.332857,0.942527473,0.016796631,0.084054686,0.168278742,0.024476428,9.34359E-06,0.692641735,0.169931574,0.02437945,1.1207E-05,0.053826761,0.079266611
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-75499922,1849550302,7019873,5301192,106023.84,7019873,4447861,358249,142093,59,6952294,1689347,5301192,6990539,4878666.786,55758.83527,1511.250165,53835.20346,2922.068022,1263.204725,0.53978022,0.011430374,0.027020701,0.04981399,0.016603954,6.08457E-06,0.634523106,0.04914835,0.015110022,5.39809E-06,0.028780233,0.138465278
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-94061791,144862864,8651444,7547351,150947.02,8651444,5505225,209370,207011,3,8606937,1085929,7547351,8633280,4881872.265,83327.32736,1301.060604,81518.09511,2087.529396,2087.365549,0.082197802,0.017069633,0.015571606,0.023412736,0.0223464,7.59899E-07,0.636492472,0.022771539,0.021429609,2.71706E-07,0.035444213,0.098908282
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-118329627,824184557,10861049,9719137,194382.74,10861049,7113185,352231,1165496,2737,10791307,1116733,9719137,10835870,4881448.231,85716.03797,1746.963022,83331.24,2845.710604,9184.701593,21.98307692,0.017560914,0.02036902,0.028523133,0.107229456,0.000220301,0.655173698,0.02796107,0.107395948,0.00021647,0.044501552,0.078159943
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-74969764,1894397624,7011128,4858484,97169.68,7011128,5075224,196323,214138,415,6917515,2119650,4858484,6978134,4877840.451,64626.50841,1896.555495,62318.10011,1923.527143,2235.33011,4.424010989,0.013248423,0.029395364,0.024914252,0.026143661,4.4848E-05,0.725033417,0.02393907,0.023358323,3.88108E-05,0.028745219,0.176424286
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-88199664,97753660,8179317,6406494,128129.88,8179317,5774850,405225,647951,3063,8109995,1747757,6406494,8154251,4877224.596,69486.74544,2441.118352,66565.23527,3433.577253,5483.113901,25.78807692,0.014247008,0.035027666,0.049320502,0.080614487,0.000413264,0.706647193,0.049332508,0.08081328,0.00041355,0.033540236,0.118361424
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-54706903,290829365,5038958,4317323,86346.46,5038958,3432805,263214,333230,8,4996396,706901,4317323,5024224,4881873.839,57802.5739,2587.422637,54919.14687,3083.877967,3822.420714,0.109010989,0.011842733,0.04470816,0.047668026,0.063581047,1.06461E-06,0.681925906,0.046930954,0.06355971,9.00822E-07,0.020647187,0.078517478
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-98877440,412037716,9165276,7224680,144493.6,9165276,6440170,456043,323961,1228,9077299,1909163,7224680,9133843,4878963.569,99783.21126,3662.647912,95582.22,4988.42511,3633.455495,13.13967033,0.020452056,0.036707775,0.049522663,0.035413608,0.000124436,0.702712049,0.04935715,0.034479337,0.000126804,0.037570985,0.196467117
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-156992601,2020707145,14395923,13033371,260667.42,14395923,10393208,857465,237538,4,14328840,1340401,13033371,14373772,4879412.563,136041.3718,3173.943681,132021.9801,8113.388901,2348.230165,0.034340659,0.027880155,0.023365395,0.061018761,0.018580796,2.94437E-07,0.721967984,0.060933791,0.017711149,3.16414E-07,0.059006273,0.117772555
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-118829581,74667774,10902665,9802931,196058.62,10902665,7069117,470468,192493,0,10839809,1073183,9802931,10876114,4880427.78,79443.76857,4401.713681,74401.77687,3506.435165,1490.457363,0,0.016278633,0.055443211,0.03902121,0.016603262,0,0.648627821,0.038305693,0.015770035,0,0.044680151,0.078995953
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-127779798,986439685,11716895,10610848,212216.96,11716895,8440881,411849,1175383,8628,11661749,1089873,10610848,11700721,4876610.381,84766.35956,2416.682143,81661.58995,2996.181538,8445.257912,62.60538462,0.017382272,0.028481198,0.034483422,0.099990613,0.000776238,0.720424211,0.034371511,0.100733927,0.000770342,0.048053582,0.078295452
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-127779798,986439685,11716895,10610848,212216.96,11716895,8440881,411849,1175383,8628,11661749,1089873,10610848,11700721,4876610.381,84766.35956,2416.682143,81661.58995,2996.181538,8445.257912,62.60538462,0.017382272,0.028481198,0.034483422,0.099990613,0.000776238,0.720424211,0.034371511,0.100733927,0.000770342,0.048053582,0.078295452
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-106008485,2064132329,9727791,8730575,174611.5,9727791,6075042,416605,579643,0,9678522,976438,8730575,9707013,4876985.256,79044.95527,1873.165,76600.50148,3370.207418,4758.920659,0.000494505,0.01620738,0.023649279,0.041852876,0.056795817,5.42403E-09,0.624610099,0.042082637,0.056403698,0,0.039891518,0.078541149
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-84649413,384748273,7847786,6171553,123431.06,7847786,5665987,375935,274261,318,7759141,1642334,6171553,7813887,4878686.006,84533.06527,3112.223571,80959.85291,4082.845495,3143.479011,3.805274725,0.017326866,0.036789311,0.046364356,0.032975518,3.95723E-05,0.722257806,0.046119872,0.031156025,3.58236E-05,0.032171076,0.156752702
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-155041031,1326104558,14293748,12103551,242071.02,14293748,9088682,759031,1106712,3668,14213446,2158641,12103551,14262192,4880087.545,170874.9952,5792.162857,164243.5018,9183.137747,13214.36648,43.94164835,0.035014339,0.033939062,0.053742248,0.075450905,0.000249636,0.635945883,0.053117085,0.075585964,0.00024859,0.058578742,0.178180868
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-121015765,1970454927,11156790,9447865,188957.3,11156790,7877327,461738,812186,2602,11056297,1671283,9447865,11119148,4880504.481,144653.1277,5703.526154,138294.3643,6051.334231,10523.64874,34.52549451,0.029638947,0.03943233,0.04179283,0.072340324,0.000235532,0.706067578,0.041358866,0.072418318,0.000229938,0.045719495,0.1564969
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-104735539,2104619788,9683337,7902169,158043.38,9683337,6429205,343611,486639,2026,9610549,1754415,7902169,9656584,4877717.383,137048.8121,4113.306429,132366.7467,4964.678956,6997.300165,27.44423077,0.028096915,0.030010398,0.035479678,0.050532846,0.000190295,0.663960834,0.03478983,0.049772232,0.000198406,0.039704489,0.177656596
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-98607348,12210032,9222364,6383708,127674.16,9222364,6607655,290044,269954,266,9098156,2795799,6383708,9179507,4879963.486,114074.413,4442.897527,109089.8456,3751.133681,3551.811209,3.474395604,0.023376316,0.038909584,0.031150168,0.030343557,2.93235E-05,0.716595088,0.029933123,0.028620454,2.76928E-05,0.037796756,0.275622951
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-119937450,35910853,11008061,9856840,197136.8,11008061,6945322,1997373,433133,1428,10928616,1117697,9856840,10974537,4880506.662,89117.99055,5125.845549,83345.56313,16066.87302,3487.713352,11.78851648,0.01826143,0.057465203,0.178662255,0.039072134,0.000128617,0.631078909,0.179944948,0.039301218,0.000125226,0.045112962,0.079455584
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-160107279,296739324,14767129,12435989,248719.78,14767129,10117907,1168739,171303,711,14672631,2292997,12435989,14728986,4875959.881,116390.978,6065.481484,109458.3555,9195.948681,1500.000879,5.921043956,0.023870101,0.052108105,0.07754842,0.011830155,4.49505E-05,0.685244945,0.077763394,0.010739044,4.27232E-05,0.060570417,0.138436308
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-149022210,167937037,13741285,11609360,232187.2,13741285,9936494,257828,364350,3,13673613,2105532,11609360,13714892,4881003.747,91361.52319,1034.324835,89520.25951,1800.446648,2484.136044,0.00010989,0.018718163,0.01130891,0.018602456,0.026898907,3.7445E-09,0.72316009,0.017781545,0.026295034,1.94801E-07,0.056305285,0.138890672
D:1.0yr| T: 12.63%| I: 2.38%| Obs: 500000.0%,364,0.126292226,0.023761882,5000,-113555604,5039972,10540349,8152114,163042.28,10540349,6804727,716714,660037,1,10417288,2334231,8152114,10486345,4879271.963,148938.2613,4596.083187,143723.1258,10227.63148,9494.922033,0.003461538,0.030524711,0.030872286,0.068170736,0.062767003,2.47777E-08,0.645638969,0.06760308,0.061741974,9.81253E-08,0.043203976,0.236442244
