Scenario,Decision Period,% Resistant Threshold,Change in % Resistant Threshold,# of Cases Tested for Resistance,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Total: Received 1st Tx,Total: Received 1st Tx & Symptomatic,Total: Received 1st Tx & Rst to A,Total: Received 1st Tx & Rst to B,Total: Received 1st Tx & Rst to AB,Total: Sucessful 1st-line treatment,Total: Sucessful A or B,Total: Treated with M,"Total: All A, B, M",Averge size: Population size,Averge size: Prevalence,Averge size: Prevalence - Symptomatic,Averge size: Prevalence - Assymptomatic,Averge size: Prevalence - A,Averge size: Prevalence - B,Averge size: Prevalence - AB,Average ratio: Prevalence G,Average ratio: % infection symptomatic,Average ratio: % infection resistant to A,Average ratio: % infection resistant to B,Average ratio: % infection resistant to AB,Average ratio: % Received 1st Tx & Symptomatic,Average ratio: % Received 1st Tx & Rst to A,Average ratio: % Received 1st Tx & Rst to B,Average ratio: % Received 1st Tx & Rst to AB,Average ratio: Annual rate of gonorrhea cases,Average ratio: Effective life of AB
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-114645068,733251434,10634369,8301378,166027.56,10634369,6817550,916417,218094,78,10522104,2285467,8301378,10586845,4879940.075,75906.82764,1419.34022,73862.92648,6512.112308,1672.638077,0.606428571,0.015556199,0.018698766,0.08561976,0.017967613,5.98034E-06,0.641361378,0.0861427,0.016927622,5.53286E-06,0.043586822,0.215878007
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-90320696,546170384,8619524,4125456,82509.12,8619524,5872048,1488574,796883,221,8458088,4433276,4125456,8558732,4879789.004,104409.4424,2086.443187,101816.7132,17903.41901,9553.987363,3.216703297,0.021396215,0.019967176,0.170747009,0.095630994,2.97941E-05,0.681267021,0.1719386,0.096534987,2.46509E-05,0.035327125,0.517982804
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-183056095,952762599,17245133,10604765,212095.3,17245133,12449173,2826167,1792281,547,16986729,6550602,10604765,17155367,4877440.503,120465.0506,2342.796319,117109.6521,19549.32736,12542.07967,3.840494505,0.024698589,0.019461821,0.161569607,0.098394765,3.42892E-05,0.721987585,0.163284573,0.098438804,3.36491E-05,0.070714877,0.381839806
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-82236495,2050660605,7860251,3633985,72679.7,7860251,5721445,895312,185486,28,7743749,4192161,3633985,7826146,4875384.056,58902.87016,2251.207198,56189.88962,6672.610604,1431.168242,0.229120879,0.012081002,0.038016273,0.114444543,0.026840616,3.10463E-06,0.728158493,0.115364457,0.02618552,2.8782E-06,0.032242294,0.535660975
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-141544001,325540571,13244398,9100021,182000.42,13244398,9578408,1829334,850773,9,13152058,4115215,9100021,13215236,4882311.084,116594.9826,4223.524231,111593.6258,15982.83632,7474.325275,0.079505495,0.023880004,0.036293969,0.134940968,0.060371112,7.42831E-07,0.723291869,0.136050208,0.060519557,7.32812E-07,0.054251464,0.311399282
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-99058946,1504135650,9576182,3297126,65942.52,9576182,6746168,1239841,590651,586,9419097,6226773,3297126,9523899,4877676.018,124603.9496,720.2371978,123321.2785,16036.05308,7642.631264,8.085384615,0.02554578,0.005778527,0.128214281,0.061331177,6.55612E-05,0.704474051,0.129022855,0.061702548,6.14253E-05,0.0392649,0.653805023
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-126072208,1385867502,12031767,5754538,115090.76,12031767,8769973,1578321,600669,5,11910337,6236817,5754538,11991355,4876450.532,120223.1861,5263.500055,114253.0149,15669.29099,5963.92956,0.05956044,0.024653907,0.043777542,0.130356,0.049980563,5.08083E-07,0.728900634,0.131243668,0.050322789,4.1504E-07,0.049346602,0.520109446
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-111604978,375136697,10510801,6496968,129939.36,10510801,7042758,1403360,1505089,1622,10298978,3940199,6496968,10437167,4876769.156,150788.5484,3203.813626,146967.4531,20042.18363,21637.78071,23.55291209,0.03091988,0.02125434,0.131291496,0.140435945,0.000143674,0.670116808,0.13200649,0.140317431,0.000142282,0.043105869,0.37751614
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-54447232,1964442155,5255592,1891312,37826.24,5255592,3648494,604207,300093,7,5152198,3327580,1891312,5218892,4876719.187,61625.63665,791.1397802,60525.71368,7049.098736,3493.038352,0.041758242,0.012636045,0.012747316,0.121810189,0.081569384,4.57882E-07,0.694629101,0.122435206,0.081981237,8.78199E-07,0.021552385,0.637602771
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-119746096,1712220852,11354978,6196316,123926.32,11354978,7538638,931146,1365944,101,11220295,5107727,6196316,11304043,4878387.696,134845.7457,4312.653297,129866.2445,11000.37978,16160.46275,1.157307692,0.027641258,0.03200266,0.078303915,0.110846997,8.00098E-06,0.664077185,0.078792916,0.111467977,8.24393E-06,0.046551736,0.451849573
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-112795559,1801069721,10700835,5787209,115744.18,10700835,6652296,1189121,267778,3,10510082,4828380,5787209,10615589,4881572.53,90760.43121,1167.482692,88964.51978,10026.64104,2391.463846,0.031483516,0.018593442,0.012792234,0.111243162,0.0256336,2.77929E-07,0.621771029,0.111952848,0.024484058,2.34089E-07,0.043842974,0.454838634
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-119294835,789766281,11118036,8114475,162289.5,11118036,7652561,1543940,1016432,1855,10948910,2940577,8114475,11055052,4872270.647,139945.9426,1516.450769,137776.5194,19352.96066,12721.12313,22.50714286,0.028723816,0.010882889,0.135149,0.087806687,0.000152721,0.688450456,0.135876407,0.088418506,0.0001583,0.045640243,0.265993955
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-78470027,2135450301,7378509,4684937,93698.74,7378509,5370632,886842,108871,16,7276042,2658736,4684937,7343673,4882348.158,45840.11956,4066.721374,41339.95769,5464.475549,698.5375824,0.090494505,0.009390748,0.088741729,0.122894024,0.012695352,1.31178E-06,0.728310409,0.12397704,0.012338608,1.44122E-06,0.030229853,0.362044443
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-154313785,835989797,14638407,7929715,158594.3,14638407,10375038,2069377,612295,51,14501486,6663615,7929715,14593330,4880842.547,106120.5302,7507.400989,97753.48236,14920.23126,4438.144286,0.37543956,0.021742876,0.070746515,0.141711867,0.042862934,3.5315E-06,0.708770097,0.142527881,0.042891044,3.40157E-06,0.059983741,0.456620593
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-123369739,2061693399,11422184,9147899,182957.98,11422184,7999018,1500273,228937,2,11275755,2214599,9147899,11362498,4877733.401,50702.31962,2691.499121,47340.04857,6586.347418,1114.053077,0.011098901,0.010394873,0.052741337,0.123659447,0.014878406,1.43822E-07,0.700606531,0.1252447,0.01379469,1.09161E-07,0.046834376,0.194904237
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-92732344,1099740880,8577842,6953924,139078.48,8577842,5340106,1157680,477200,392,8469396,1579901,6953924,8533825,4881135.803,63285.79923,1353.986044,61428.00132,8452.825879,3596.864725,2.841483516,0.012967043,0.021249061,0.135751191,0.04498535,2.67359E-05,0.623002221,0.137124239,0.0443621,2.74235E-05,0.035150731,0.185133982
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-147196200,1283268141,14202582,5170380,103407.6,14202582,9213966,2351606,874075,89,14024004,8963738,5170380,14134118,4882541.794,151338.2224,2267.194121,148237.0901,24925.30066,9269.180495,1.03032967,0.030994374,0.014974531,0.155937249,0.057425059,6.40429E-06,0.648867107,0.156960928,0.05776284,5.76509E-06,0.058173951,0.634191536
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-65739797,1338335183,6313894,2600857,52017.14,6313894,4574357,646671,387955,16,6209011,3678222,2600857,6279079,4878413.305,63925.51538,3532.558626,60022.01038,6504.882418,3927.884396,0.151868132,0.013104033,0.05527289,0.107219167,0.08232919,2.22918E-06,0.724836468,0.107827785,0.082297367,2.37187E-06,0.025884825,0.58579005
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-138868426,1494232146,13025337,8615056,172301.12,13025337,8141123,762812,409616,24701,12844378,4333239,8615056,12948295,4878919.455,122614.0299,4343.028736,117506.0854,7238.307033,3979.276593,253.4623626,0.025131201,0.03546477,0.060770652,0.03122153,0.002003421,0.625071724,0.06027219,0.030306908,0.001849568,0.053394053,0.334657111
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-171563167,1036332085,15878219,12780977,255619.54,15878219,10043963,2222641,1842158,50,15704375,3024332,12780977,15805309,4879617.299,161483.9268,6174.016154,154377.4644,22473.22951,18656.03066,0.434395604,0.033092506,0.038284582,0.134525934,0.109887279,2.63526E-06,0.632782442,0.135436146,0.110513182,3.00335E-06,0.065077701,0.191349122
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-130250218,1350064308,12739949,2850728,57014.56,12739949,8770030,2105401,552931,142,12505084,9809319,2850728,12660047,4881791.101,184928.7225,3655.231209,180525.3927,30456.41841,8025.832253,2.596428571,0.037879841,0.019781917,0.161184215,0.039988712,1.34565E-05,0.688437225,0.16181209,0.040062308,1.05551E-05,0.05219143,0.774824849
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-112119406,1711378435,10499040,7129006,142580.12,10499040,6887338,1388840,1274145,2,10331618,3308959,7129006,10437965,4879102.634,142260.9402,718.1230769,140926.2691,18822.84868,17223.81187,0.017527473,0.02915709,0.005062098,0.131267598,0.118148213,1.28968E-07,0.65608721,0.131399858,0.118573746,1.89205E-07,0.043036832,0.317011889
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-161868196,466352077,15020562,11662576,233251.52,15020562,10737452,1656107,1499997,32727,14850924,3304892,11662576,14967468,4876258.773,138713.0488,7841.586593,129989.493,15193.89868,13901.26808,313.1398901,0.028446949,0.056634029,0.107043916,0.09214127,0.002142895,0.714933198,0.107749569,0.091916497,0.002071615,0.06160831,0.220805015
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-81523926,645924091,7655691,4967016,99340.32,7655691,4878897,445180,86936,172,7567456,2649995,4967016,7617011,4879204.71,47303.20896,564.2132418,46289.24418,2764.67522,596.7948901,1.094395604,0.009695772,0.011690058,0.051668119,0.009807095,1.87669E-05,0.637676919,0.051629863,0.008911433,1.81676E-05,0.031382869,0.347904841
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-94178598,1762439271,8841539,5763208,115264.16,8841539,6450108,615160,193568,43,8693380,3024480,5763208,8787688,4875614.457,52399.59571,912.4441758,50967.84841,3607.497418,1306.461264,0.210989011,0.010746897,0.017281258,0.06836346,0.021556729,3.30233E-06,0.72969938,0.069104973,0.01921996,3.88365E-06,0.036267043,0.344172438
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-52535759,2065289560,5160095,934809,18696.18,5160095,3570652,157687,148919,46,5081031,4198623,934809,5133432,4877620.818,45480.11423,2271.267473,42905.68764,1425.545604,1306.090385,0.485989011,0.009324257,0.0499365,0.023024457,0.040687016,1.48749E-05,0.69245769,0.022588214,0.040858921,1.17605E-05,0.021157209,0.817897851
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-177013259,1020660086,16676987,10243389,204867.78,16676987,11766188,2369622,1875244,3271,16455482,6358438,10243389,16601827,4877084.23,205199.6714,4735.264286,199485.091,29005.70253,22993.08753,44.62368132,0.042075178,0.023190386,0.138478417,0.099595007,0.000204264,0.705883092,0.139264502,0.100299277,0.000184089,0.068391239,0.382996281
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-109771573,2004529800,10426591,5505663,110113.26,10426591,7571667,2007809,568836,8329,10217968,4852099,5505663,10357762,4878174.096,81185.4067,3492.729231,77080.27418,15459.16929,4589.044725,73.26489011,0.016642509,0.042790407,0.197272582,0.061221062,0.0007729,0.726513712,0.199307962,0.059659088,0.00069163,0.042747331,0.46845052
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-108965789,1097938542,10378182,5183969,103679.38,10378182,7117167,1011390,1337277,7,10202863,5121933,5183969,10305902,4879477.733,124048.7479,4162.861758,119276.3607,11997.43346,15831.39654,0.057912088,0.025421749,0.033565801,0.096135908,0.118837553,4.47161E-07,0.685835864,0.09698133,0.120180483,6.27005E-07,0.042536121,0.496990268
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-91482324,1821228116,8569688,5785444,115708.88,8569688,6099916,985487,719544,8,8464921,2749161,5785444,8534605,4878635.945,100180.2336,3047.772582,96629.18747,11436.19709,8361.528462,0.08043956,0.02053455,0.030406686,0.113629079,0.086251117,7.61404E-07,0.711818533,0.114494612,0.086751529,8.61646E-07,0.035131602,0.322119301
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-123707463,1707536072,11612092,7586543,151730.86,11612092,7245247,1535452,918830,2846,11429002,3949809,7586543,11536352,4880758.265,128243.3747,4688.42,122872.9061,16945.70071,10159.28852,32.77247253,0.026275608,0.036563692,0.131021666,0.079828828,0.000245276,0.62398818,0.131244966,0.079777095,0.000235473,0.047583088,0.342379376
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-146815907,427411932,13597083,10845077,216901.54,13597083,9634733,1676467,816883,7,13436424,2700407,10845077,13545484,4879043.244,114691.3064,5372.450385,108520.3191,14033.44335,6999.485275,0.077857143,0.02350792,0.046766704,0.122325711,0.059260156,5.44183E-07,0.708691253,0.123263821,0.058576772,4.10246E-07,0.055738858,0.199358473
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-133566946,746376575,12590132,7665626,153312.52,12590132,9201542,1275274,1131748,29,12423150,4869693,7665626,12535319,4879266.468,129824.3319,5003.104121,124081.9566,13049.25247,11712.23808,0.222912088,0.026607272,0.038534625,0.100261099,0.089233837,1.601E-06,0.730871129,0.101073696,0.089000479,2.13518E-06,0.051606566,0.388477788
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-181452461,1858854235,16790396,13548501,270970.02,16790396,10999422,2011340,687210,2,16575957,3161520,13548501,16710021,4880815.845,160688.4019,5192.658242,154509.7469,19165.30687,6640.208022,0.017912088,0.032921585,0.032324383,0.1177542,0.039627779,1.26606E-07,0.655112691,0.118244784,0.039375799,1.11856E-07,0.068799549,0.189199044
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-75542277,556745133,7211806,3424217,68484.34,7211806,5048265,834893,413502,33,7111280,3750338,3424217,7174555,4879305.034,68778.45203,3668.846209,64685.99868,7927.759231,3917.546593,0.219725275,0.014096751,0.053222275,0.114035141,0.062379779,3.00273E-06,0.700009327,0.114617871,0.062753808,4.12574E-06,0.029561791,0.522727612
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-58150921,281601963,5607015,2080771,41615.42,5607015,3595170,498651,260099,270,5525548,3489342,2080771,5570113,4879856.796,53237.99973,2726.183901,50182.3878,4696.19956,2463.223462,2.935769231,0.010910571,0.051203819,0.094324477,0.062075221,5.72204E-05,0.641487334,0.095094014,0.062172598,4.94308E-05,0.02298127,0.626440074
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-165627666,589469896,15699993,8627736,172554.72,15699993,10054976,1562604,704336,1194,15509017,6986827,8627736,15614563,4880799.256,194023.2351,4274.198187,188827.0548,19222.01505,8724.718407,15.28093407,0.039750412,0.022065447,0.096912877,0.041388194,7.18809E-05,0.640656413,0.09747309,0.041353483,6.93256E-05,0.064329855,0.447455814
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-109178136,2121123190,10433750,4840636,96812.72,10433750,6457511,1739594,372385,549,10348196,5558058,4840636,10398694,4878457.142,67748.37401,3912.623242,63222.9261,11207.43742,2404.582747,3.803846154,0.013887737,0.057725866,0.168035226,0.038188919,5.96582E-05,0.619001077,0.169483195,0.038384012,5.52171E-05,0.042775765,0.534495774
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-86367595,2131213911,8459404,1773555,35471.1,8459404,5904882,656279,330829,38,8350903,6652030,1773555,8425585,4881837.224,90791.38489,2193.991593,88100.49082,7077.892418,3535.796593,0.463021978,0.018598115,0.024143235,0.077918817,0.038064948,4.83756E-06,0.69805134,0.077636342,0.038218717,4.21871E-06,0.034656721,0.789503637
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-75850134,130456059,7254666,3303474,66069.48,7254666,4980206,898634,474618,218,7129035,3904863,3303474,7208337,4881642.938,76367.6794,1587.637637,74353.94451,9375.939615,5060.763571,2.36021978,0.015644407,0.020750666,0.123384911,0.070639711,2.94821E-05,0.686389872,0.124576277,0.069914703,2.85088E-05,0.029723014,0.541714823
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-114439101,998042770,10942355,5015551,100311.02,10942355,7881709,867496,364580,88,10845387,5891359,5015551,10906910,4877873.813,77277.60115,1807.59544,74827.2839,6067.519835,2596.922747,0.683021978,0.01584252,0.023393881,0.078008365,0.031785174,9.38842E-06,0.720334711,0.078813034,0.031554749,8.39045E-06,0.04486501,0.540149226
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-61726397,1481326835,5922027,2506127,50122.54,5922027,3945524,686194,368018,1,5848332,3385750,2506127,5891877,4879936.348,56629.72451,2154.712308,54127.08242,6509.965714,3484.140549,0.000934066,0.011606104,0.038034419,0.116372887,0.076425074,2.03188E-08,0.666310794,0.117203319,0.077121736,1.66778E-07,0.024273684,0.574647095
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-142335306,854125625,13141188,10923426,218468.52,13141188,9555709,703809,1684031,18850,13009783,2177983,10923426,13101409,4881656.927,95359.54753,4381.661264,90206.19571,5137.031868,12128.66022,134.8523626,0.019533549,0.045980253,0.053477357,0.123274109,0.001369074,0.727192331,0.05320151,0.124209199,0.001386629,0.053836504,0.166240364
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-74474646,1514168192,7029796,4176686,83533.72,7029796,4414089,481202,833943,3,6949685,2815442,4176686,6992128,4881349.256,44318.62896,2643.131593,41262.57681,3003.570989,5217.865604,0.017087912,0.009080387,0.059627099,0.067608869,0.136469074,3.14178E-07,0.628066044,0.068254533,0.137563193,3.46976E-07,0.028805643,0.402658819
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-81923228,1220960327,7591014,6013088,120261.76,7591014,4707331,833469,765596,6,7497269,1538766,6013088,7551854,4877059.747,55044.68126,1579.115165,53019.62236,5995.361923,5521.592637,0.05478022,0.01128613,0.028549851,0.106950992,0.102005532,6.86487E-07,0.620353028,0.107815037,0.102685119,5.37753E-07,0.031128741,0.20376003
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-147348681,109854673,14114869,6199991,123999.82,14114869,9567883,2368368,1460884,46,13804608,7785443,6199991,13985434,4876955.416,210385.6721,2208.412527,207348.3809,35095.57533,21560.42236,0.628296703,0.043139147,0.010549041,0.16147256,0.090328015,3.00855E-06,0.678305402,0.162909935,0.091597198,3.32902E-06,0.057884762,0.55668226
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-86480118,1601239664,8190677,4573348,91466.96,8190677,5566156,823153,638721,2117,8029469,3553719,4573348,8127067,4877021.585,111265.7882,2702.652473,108082.0504,11124.76846,8697.507198,30.50857143,0.02281342,0.02426979,0.10062608,0.080303737,0.000265338,0.67959227,0.101150495,0.080147713,0.000249567,0.033588328,0.437269559
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-96294598,205193326,9186948,4425118,88502.36,9186948,6746519,1412020,657573,62,9017488,4713464,4425118,9138582,4879449.43,89341.63923,3498.286264,85303.72324,13642.65665,6448.534176,0.693516484,0.018310065,0.039101195,0.158719577,0.081167624,7.26844E-06,0.7344209,0.159795546,0.080665472,6.30163E-06,0.037655764,0.515776299
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-135334974,2062020168,12569416,9640814,192816.28,12569416,8914876,2200330,1151435,735,12369903,2852887,9640814,12493701,4878572.086,169867.0466,6407.701813,162721.1715,29543.4978,15492.74489,9.793956044,0.034818925,0.03777549,0.1707443,0.088188327,5.43679E-05,0.709359996,0.172069134,0.088725356,5.50469E-05,0.05152906,0.228346028
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-145117108,1799466565,14047701,4640098,92801.96,14047701,9905833,1396560,797559,10,13771373,9298878,4640098,13938976,4880399.273,186889.9408,3788.275934,182276.7009,18429.97544,10457.54401,0.066923077,0.038292285,0.020293335,0.095652027,0.051523803,3.62818E-07,0.705268496,0.096588743,0.052377466,6.77941E-07,0.057565023,0.667113424
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-109825095,942603649,10292119,6903905,138078.1,10292119,7544139,838724,649042,1015,10120212,3333827,6903905,10237732,4876183.295,64519.88505,1112.403407,62803.06302,5298.455549,4163.18011,7.421923077,0.013230718,0.016959781,0.07579796,0.068085397,0.000101108,0.733394461,0.075670344,0.067118685,8.62315E-05,0.042210831,0.325641167
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-88394874,1110050427,8173923,6655644,133112.88,8173923,5575283,593015,970635,174,8104624,1495174,6655644,8150818,4878563.607,67537.50549,2269.113242,64788.28374,4887.998956,8006.204341,1.295824176,0.013844033,0.033565115,0.072532744,0.117683516,1.62617E-05,0.682122927,0.072706799,0.117998086,1.80237E-05,0.033510379,0.183438521
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-62724862,194567577,5993191,2792952,55859.04,5993191,3835881,798539,309468,168,5861388,3147556,2792952,5940508,4880094.125,69795.13308,414.1755495,69028.84945,9271.59467,3711.932253,2.425164835,0.014303028,0.005734014,0.136698315,0.061261723,3.11688E-05,0.640478401,0.13713642,0.060053628,2.49759E-05,0.024563158,0.529846269
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-163677337,1634559594,15895738,4719957,94399.14,15895738,11007135,2828246,1016146,31,15627603,11082912,4719957,15802869,4880824.567,200226.8025,1671.680604,197621.7243,35472.51698,12693.69027,0.350824176,0.041020365,0.008373238,0.170498947,0.056572228,1.77719E-06,0.692733606,0.171485324,0.057178733,1.95264E-06,0.065130963,0.701322779
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-105063532,1344135002,9702150,8042032,160840.64,9702150,5990500,431448,129408,1,9631758,1627079,8042032,9669111,4876784.358,90105.35027,4117.368462,85418.07742,3996.581813,1203.09533,0.009285714,0.018476391,0.045646965,0.043311563,0.012149882,8.90329E-08,0.61745751,0.043453763,0.012164427,8.64884E-08,0.039788925,0.168275967
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-170844805,253072258,15704989,13794915,275898.3,15704989,11016678,492807,2020418,1138,15589103,1867816,13794915,15662731,4876358.52,131169.9919,4617.704176,125630.1628,4143.330495,16799.27659,9.382582418,0.02689988,0.035284276,0.034081941,0.120484626,7.50806E-05,0.70175071,0.033751391,0.121144108,7.53515E-05,0.0644149,0.119252256
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-140919854,613080287,13088241,10037444,200748.88,13088241,9237665,1463808,628244,11044,12933931,2998763,10037444,13036207,4878846.821,114066.0591,4381.698791,108915.7886,12654.44214,5642.466099,100.7147253,0.023379373,0.038478787,0.108872705,0.046780986,0.00084969,0.705914584,0.109695628,0.045531646,0.000816086,0.053652394,0.230033399
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-97746211,894614005,9209433,5651881,113037.62,9209433,6780304,967392,1120725,3,9024330,3500632,5651881,9152513,4879302.388,84511.37637,3768.572198,80201.80885,8810.313022,10272.86538,0.015054945,0.017319851,0.044572256,0.106299865,0.135113584,1.48145E-07,0.736524634,0.107101689,0.135303135,2.33197E-07,0.037747109,0.382477687
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-72845702,1612232610,6927169,3574012,71480.24,6927169,4676739,228366,379087,10,6839297,3315768,3574012,6889780,4880095.449,69179.52489,1068.439231,67704.14984,2271.657912,3737.54989,0.037582418,0.014176303,0.015379815,0.03020999,0.058679648,4.72833E-07,0.67518912,0.030328378,0.059388781,1.27891E-06,0.028390021,0.481258908
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-168087988,786068834,15662366,11464328,229286.56,15662366,9790820,1898592,1874435,889,15435408,4101534,11464328,15565862,4876939.193,152102.7327,4023.754231,147159.1612,18337.90621,18255.59863,9.598626374,0.031188166,0.026501495,0.12005918,0.115858902,6.10823E-05,0.625223633,0.120727954,0.115588987,5.48919E-05,0.064229981,0.263495462
D:1.0yr| T: 17.81%| I: 4.30%| Obs: 500000.0%,364,0.178149819,0.043009781,5000,-155175505,400534372,14588068,9294825,185896.5,14588068,9754770,2410335,1655504,1233,14383483,5220891,9294825,14515716,4878013.458,161603.4265,1750.535,158996.1762,26661.83022,18283.18758,16.07489011,0.033129425,0.01087358,0.154003696,0.097392603,9.202E-05,0.669009567,0.154327305,0.09784667,7.81071E-05,0.059813126,0.359671614
