Scenario,Decision Period,% Resistant Threshold,Change in % Resistant Threshold,# of Cases Tested for Resistance,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Total: Received 1st Tx,Total: Received 1st Tx & Symptomatic,Total: Received 1st Tx & Rst to A,Total: Received 1st Tx & Rst to B,Total: Received 1st Tx & Rst to AB,Total: Sucessful 1st-line treatment,Total: Treated with M,Averge size: Population size,Averge size: Prevalence,Averge size: Prevalence - Symptomatic,Averge size: Prevalence - Assymptomatic,Averge size: Prevalence - A,Averge size: Prevalence - B,Averge size: Prevalence - AB,Average ratio: Prevalence G,Average ratio: % infection symptomatic,Average ratio: % infection resistant to A,Average ratio: % infection resistant to B,Average ratio: % infection resistant to AB,Average ratio: % Received 1st Tx & Symptomatic,Average ratio: % Received 1st Tx & Rst to A,Average ratio: % Received 1st Tx & Rst to B,Average ratio: % Received 1st Tx & Rst to AB,Average ratio: Annual rate of gonorrhea cases
Base,364,0.05,1,0,-171476901,1796706742,17147643,471,9.42,17147643,12170469,209406,3440,13,17072338,471,11704144.32,225578.0869,1989.908846,222581.2605,2889.621703,54.97994505,0.218901099,0.01927382,0.008802154,0.011630933,0.000209767,9.37819E-07,0.709794943,0.011102923,0.000173421,7.10054E-07,0
Base,364,0.05,1,0,-174834355,20736168,17483411,245,4.9,17483411,11901720,187992,3448,0,17348717,245,11701784.26,226320.9712,4627.163846,220667.058,2534.464615,52.43027473,0.005824176,0.01934127,0.020440962,0.010288964,0.000189852,2.46531E-08,0.680821327,0.009882666,0.000163152,0,0
Base,364,0.05,1,0,-186457652,441821400,17608760,10370052,207401.04,17608760,12727951,186395,202606,0,17376362,10370052,11701316.6,233000.5383,8361.558571,223604.9437,2694.561538,2809.537088,0.000824176,0.019912398,0.035871334,0.010152703,0.011504247,3.78485E-09,0.722917024,0.009334644,0.011003291,0,0
Base,364,0.05,1,0,-194276739,1043302273,19427673,9,0.18,19427673,12827100,742992,209885,0,18683396,9,11700157.97,225190.1721,9984.650934,214064.8049,9774.629286,2428.338242,0.005,0.019246849,0.044344671,0.04356371,0.010612321,2.42513E-08,0.660252407,0.038385949,0.010631898,0,0
Base,364,0.05,1,0,-178313348,261067697,16741777,10895578,217911.56,16741777,11303419,342781,166648,0,16603909,10895578,11707447.62,215177.9976,7825.02533,206369.7718,4477.399835,2224.115934,0,0.018380116,0.036363772,0.019416048,0.010035435,0,0.675201417,0.019113588,0.009669267,0,0
Base,364,0.05,1,0,-189535389,1309746828,17643163,13103759,262075.18,17643163,13211775,160989,311163,0,17480043,13103759,11699683.74,240587.3871,1366.820769,238184.6114,2320.778077,4301.740385,0.003296703,0.020563553,0.005661032,0.008931447,0.017348027,1.32237E-08,0.748849419,0.008461224,0.017115345,0,0
Base,364,0.05,1,0,-173169743,1467119681,16507701,8092733,161854.66,16507701,11749041,212643,152071,0,16381663,8092733,11703060.68,189173.5521,6795.566703,181408.6471,2527.380604,1852.506374,0.002417582,0.016165133,0.035919878,0.011655307,0.009931809,1.17641E-08,0.711889984,0.011259514,0.009350643,0,0
Base,364,0.05,1,0,-161302019,1567830136,14796003,13341989,266839.78,14796003,9187166,99130,279583,0,14725066,13341989,11696537.15,220581.1838,5926.909835,213785.3883,1562.893901,4224.243242,0.000274725,0.018858771,0.026878408,0.005840629,0.017476564,1.17163E-09,0.621043778,0.005556095,0.017270215,0,0
Base,364,0.05,1,0,-167240780,80555586,16723650,4280,85.6,16723650,11612447,169089,13192,3,16619138,4280,11703394.89,240902.2007,6940.243132,232979.9658,2569.518242,205.8029121,0.012417582,0.020584047,0.028801354,0.010220915,0.000840274,5.13623E-08,0.694387772,0.009708551,0.000776962,1.75202E-07,0
Base,364,0.05,1,0,-189743197,60602794,17726970,12473497,249469.94,17726970,13042537,107277,195891,0,17543099,12473497,11705118.64,196816.2004,4591.092637,191184.1561,1254.213901,2249.595495,0.000384615,0.016815089,0.023293938,0.005230626,0.010299267,1.78712E-09,0.735820695,0.004989066,0.009982684,0,0
Base,364,0.05,1,0,-209158396,590028395,20052038,8638016,172760.32,20052038,15074696,193490,366726,0,19706329,8638016,11701069.84,248535.3611,7326.470385,240031.4152,2608.781264,5367.60511,0,0.021240421,0.02947849,0.010417494,0.021535342,2.21828E-10,0.751779117,0.009608706,0.01828227,0,0
Base,364,0.05,1,0,-206024105,188166107,19803944,7984665,159693.3,19803944,14380863,256392,281683,0,19591274,7984665,11697206.76,331417.3575,6394.699945,323859.7828,4508.618242,5004.178242,0.006043956,0.02833296,0.019293935,0.013546091,0.014892563,1.84782E-08,0.726167434,0.012899616,0.014040023,0,0
Base,364,0.05,1,0,-175797481,102995125,17579701,471,9.42,17579701,10945176,123045,15694,0,17497373,471,11708777.1,296626.8915,4015.244066,291579.2759,2059.85489,288.1329121,5.49451E-05,0.025333905,0.013535662,0.006757444,0.000919236,3.55702E-10,0.622605525,0.006807934,0.000848603,0,0
Base,364,0.05,1,0,-179659593,508492445,16583772,13821873,276437.46,16583772,12429652,572492,965819,0,16462237,13821873,11698130.08,244822.8655,1808.106758,242040.7791,8538.198242,14238.00478,0.000384615,0.020928213,0.007374435,0.032741038,0.059084194,1.6617E-09,0.749573902,0.032441215,0.059130912,0,0
Base,364,0.05,1,0,-188442106,1180810846,18448243,3959676,79193.52,18448243,12594922,203146,230177,0,18143412,3959676,11705576.26,302148.8758,6668.911813,294396.726,3439.679341,3847.528956,0,0.025811997,0.0220776,0.012000531,0.012365137,0,0.682732621,0.011612486,0.012107679,0,0
Base,364,0.05,1,0,-149931186,574104378,14424602,5685166,113703.32,14424602,9810456,182262,270991,10,14245939,5685166,11695606.81,233139.4908,3502.797143,228789.563,3129.202088,4360.547198,0.142252747,0.019933939,0.015015594,0.012682676,0.020236565,6.21475E-07,0.680194409,0.011935154,0.020269264,7.02742E-07,0
Base,364,0.05,1,0,-226359539,2131573053,20759320,18766339,375326.78,20759320,13398036,385747,159117,0,20667052,18766339,11701520.84,271684.1212,4104.019835,266361.1733,5125.681648,2287.116923,5.49451E-05,0.023217767,0.015107705,0.019123273,0.008518063,4.07104E-10,0.645395285,0.018857095,0.007777939,0,0
Base,364,0.05,1,0,-254576850,1833897973,25456840,8450,169,25456840,18347019,166848,24753,0,25345830,8450,11699568.23,285160.6216,10581.3911,273084.4905,1918.043297,298.0272527,0.00021978,0.024373244,0.037117437,0.007600204,0.001134491,1.32495E-09,0.720714759,0.007414375,0.001050219,0,0
Base,364,0.05,1,0,-229971107,1202025757,22990858,62527,1250.54,22990858,16654883,227957,110940,0,22776084,62527,11691239.7,268954.3615,5033.451813,262570.7386,2828.211374,1414.104945,5.49451E-05,0.023004731,0.018714977,0.010405996,0.005200786,5.99896E-10,0.724412955,0.009821118,0.004771608,0,0
Base,364,0.05,1,0,-136501945,1968047866,13514137,1360575,27211.5,13514137,9145807,236760,284821,0,13226071,1360575,11706816.84,196245.3264,3043.342692,192408.3112,3554.928681,4844.310604,0.000659341,0.016763991,0.015512259,0.016481639,0.025594358,3.35449E-09,0.67675642,0.015948224,0.021862465,0,0
Base,364,0.05,1,0,-203939193,1572536138,18833084,15608353,312167.06,18833084,13688299,851850,506356,22,18720007,15608353,11702177.59,212189.073,2698.064066,208385.0582,9623.938242,5761.757253,0.23989011,0.01813252,0.012713612,0.04446486,0.026552313,1.03458E-06,0.726848126,0.044360531,0.026301561,1.06209E-06,0
Base,364,0.05,1,0,-157943293,326728592,14556644,12376853,247537.06,14556644,9203441,706225,321947,0,14454852,12376853,11701099.9,214234.3822,4367.600659,209011.9587,10398.66857,4819.341264,0.000494505,0.018309071,0.020381917,0.047672357,0.021500575,2.3447E-09,0.632258602,0.047647603,0.021141625,0,0
Base,364,0.05,1,0,-151256820,1886551310,15124375,13070,261.4,15124375,11222991,227998,35808,0,14932250,13070,11699571.7,234994.2847,1021.626154,233084.4893,3647.360824,569.2261538,0.000604396,0.020085846,0.004341537,0.014712273,0.00242131,2.84808E-09,0.742072892,0.014286984,0.002376664,0,0
Base,364,0.05,1,0,-162497131,1429071814,14956746,12929671,258593.42,14956746,9662639,261334,492754,0,14866174,12929671,11706002.06,269829.3512,3518.501923,265432.5296,4909.629066,9058.51989,0,0.023051048,0.013030188,0.016733029,0.032614661,0,0.646105994,0.016108673,0.032031034,0,0
Base,364,0.05,1,0,-212089167,2102969800,19618296,15906207,318124.14,19618296,11696361,322424,928859,0,19515699,15906207,11705603.84,284215.6805,6163.05044,276900.6071,4734.194505,13479.79577,0.00043956,0.024280152,0.021687558,0.016735387,0.04690652,1.79162E-09,0.596195105,0.016511481,0.046829277,0,0
Base,364,0.05,1,0,-155918656,1617437679,14678519,9133466,182669.32,14678519,11276454,247250,578673,28,14445703,9133466,11694443.63,188808.087,7101.331923,180844.6807,3445.356209,7406.398077,0.324945055,0.016145107,0.037620689,0.015633977,0.039629246,1.68172E-06,0.768335741,0.014466761,0.039798346,1.84287E-06,0
Base,364,0.05,1,0,-168683684,1056559680,16868360,84,1.68,16868360,11516302,154870,1065,0,16781303,84,11711190.15,259494.2438,3704.32511,254799.3955,2362.748187,18.51285714,0.000604396,0.022157615,0.014277015,0.00907492,7.639E-05,2.54595E-09,0.682714797,0.009155168,6.71129E-05,0,0
Base,364,0.05,1,0,-204133210,2102213323,18852871,15604500,312090,18852871,13764937,162120,338802,3,18718749,15604500,11699161.17,344931.9613,7449.790165,336375.1325,2947.995934,6165.938846,0.049505495,0.029483503,0.021601718,0.008750166,0.017955738,1.54526E-07,0.730122137,0.008796099,0.018046974,1.6717E-07,0
Base,364,0.05,1,0,-164430497,1076769934,16442188,8617,172.34,16442188,9354118,157570,24563,38,16371583,8617,11704510.85,239176.5594,2113.52022,236097.5047,2309.987033,369.7850549,0.457802198,0.020434653,0.008836885,0.009379066,0.0015348,1.94465E-06,0.568907591,0.009316961,0.001481209,2.31991E-06,0
Base,364,0.05,1,0,-258332442,1434696475,23805185,20280592,405611.84,23805185,14500785,154416,224462,0,23675256,20280592,11704750.53,326216.1689,10981.15093,313837.2324,2193.943297,3218.007088,0,0.027869611,0.03367959,0.007943194,0.010983319,0,0.609150226,0.007671602,0.010511423,0,0
Base,364,0.05,1,0,-159004322,126605450,15900417,152,3.04,15900417,11686278,250005,5214,9,15677692,152,11705202.15,175416.2602,9119.416923,165363.202,3044.197747,68.44532967,0.079340659,0.014987644,0.052032603,0.016603368,0.000241594,4.75515E-07,0.73525309,0.015068501,0.000206291,5.80653E-07,0
Base,364,0.05,1,0,-154989774,1575586901,15496041,29364,587.28,15496041,8794813,792927,69757,5,15391655,29364,11705457.88,225269.2148,4550.515604,219808.7554,11462.24445,1021.803297,0.097142857,0.019245537,0.020193529,0.049842683,0.004373395,4.25564E-07,0.567647986,0.050083445,0.004358911,3.15074E-07,0
Base,364,0.05,1,0,-227299796,1606067419,22729979,6,0.12,22729979,12481723,676655,10377,0,22070188,6,11706287.48,318522.5177,7933.834176,309254.0117,9995.426264,150.9662088,0.000879121,0.02720888,0.024900285,0.030784236,0.000572569,3.36935E-09,0.549133999,0.029213953,0.000551182,0,0
Base,364,0.05,1,0,-154811852,1297363456,14917046,5641392,112827.84,14917046,12034719,136909,330701,0,14607793,5641392,11706718.26,199718.1381,5456.171044,193385.9352,1933.810769,4744.328407,0.000164835,0.017061374,0.027289071,0.007621696,0.022729241,1.11647E-09,0.806858758,0.007265831,0.02125116,0,0
Base,364,0.05,1,0,-229652107,391588292,22940904,243067,4861.34,22940904,13581201,229021,474093,0,22439168,243067,11704996.38,356423.0693,4133.043187,350942.9554,3643.573681,8145.209011,0.00010989,0.03044914,0.011598175,0.01227806,0.022303515,5.76393E-10,0.592084663,0.011964777,0.020177727,0,0
Base,364,0.05,1,0,-242434527,867159746,23689931,5535217,110704.34,23689931,18549659,278057,331942,0,23312505,5535217,11709687.76,302167.2998,5950.758626,294825.513,3920.006484,4550.815165,0.002912088,0.025804529,0.019696028,0.013322667,0.014681006,1.06929E-08,0.783019759,0.01207312,0.013663322,0,0
Base,364,0.05,1,0,-211079058,1732928814,21107895,108,2.16,21107895,15599009,226679,5626,0,20976678,108,11708688.68,378349.6997,12155.33538,364955.0071,4072.139835,119.2043407,5.49451E-05,0.032312931,0.032129853,0.011133818,0.000364963,3.03496E-10,0.739013718,0.011113031,0.00031096,0,0
Base,364,0.05,1,0,-166082116,1574110077,15500158,11080536,221610.72,15500158,9078579,134471,139099,0,15356180,11080536,11701998.19,207819.5335,5418.283077,201491.0403,1825.788681,1905.922253,0.003901099,0.01775961,0.026061145,0.007380148,0.008651033,1.81281E-08,0.585763972,0.007311526,0.008486974,0,0
Base,364,0.05,1,0,-223818075,479187478,20989584,13922235,278444.7,20989584,16173797,177228,230135,2,20774634,13922235,11700677.97,262198.1171,12194.47209,248771.1608,2397.821319,3032.829231,0.013296703,0.022408962,0.04649111,0.008416284,0.011173412,4.7586E-08,0.770597563,0.007809027,0.010614245,8.67271E-08,0
Base,364,0.05,1,0,-262272134,1512711866,24938402,12888114,257762.28,24938402,19738808,230379,389441,0,24616278,12888114,11701486.08,339948.3147,13367.07995,325116.956,3281.36,5684.486154,0,0.029051444,0.039347488,0.011457067,0.016679771,0,0.791573486,0.010962912,0.015594229,0,0
Base,364,0.05,1,0,-164117957,1670708692,16410504,12917,258.34,16410504,12835778,244155,33695,0,16315310,12917,11708095.63,205890.3767,4288.964396,200637.7792,3176.83033,496.2547253,0.002417582,0.017586109,0.020785672,0.012538193,0.002015179,8.72677E-09,0.782282415,0.012123525,0.00172818,0,0
Base,364,0.05,1,0,-228508188,1658771695,21322055,15287638,305752.76,21322055,16676160,239223,589296,0,21089074,15287638,11696303.68,356184.2652,1768.037637,353164.253,4414.833571,10125.3072,0,0.030452718,0.004975055,0.012916648,0.028513787,0,0.782112833,0.011703816,0.027732247,0,0
Base,364,0.05,1,0,-219782419,985402892,20367544,16106979,322139.58,20367544,15878504,1027651,296722,0,20216128,16106979,11696703.62,293094.8476,6796.032088,285102.8047,14712.26747,4318.66989,0.002142857,0.02505774,0.023211438,0.050205048,0.015226341,8.84502E-09,0.779646356,0.050540057,0.015054799,0,0
Base,364,0.05,1,0,-168937657,1160883373,16267775,6259907,125198.14,16267775,12703530,183244,193196,0,16023878,6259907,11696244.34,167229.6895,1893.653846,164380.7131,2055.172692,2140.60456,0.000714286,0.014297772,0.011270294,0.009397509,0.012490962,3.72944E-09,0.781060015,0.008623756,0.011617341,0,0
Base,364,0.05,1,0,-201865634,472197448,19091203,10953604,219072.08,19091203,15566523,276967,411529,0,18781800,10953604,11695892.6,278142.6477,6730.678681,270290.931,4299.032527,6121.53478,0.001483516,0.023781342,0.024189807,0.015070805,0.021850932,5.71774E-09,0.815383075,0.014157577,0.02139926,0,0
Base,364,0.05,1,0,-144849143,1771755029,14484114,8003,160.06,14484114,9511158,175066,19685,0,14438986,8003,11707481.97,247679.1919,6078.707308,240749.835,2981.040165,345.7182967,0.015714286,0.021155745,0.024541302,0.011836342,0.001375001,6.58705E-08,0.656669681,0.011888619,0.001342001,0,0
Base,364,0.05,1,0,-197754469,1723112059,18914792,8606549,172130.98,18914792,12676462,786291,259273,0,18701670,8606549,11705095.58,352448.2899,6711.048516,344626.5046,14683.20071,5353.262857,0.002582418,0.030110226,0.019044659,0.041653477,0.014868944,9.21797E-09,0.670219184,0.041565417,0.013443674,0,0
Base,364,0.05,1,0,-178413914,75847410,17765581,758104,15162.08,17765581,13323997,195419,306205,0,17426137,758104,11690965.51,211546.7971,2039.186154,208464.3582,2394.003077,3872.097198,0.000549451,0.018094645,0.009653511,0.009330907,0.020019268,2.22281E-09,0.750037272,0.00906561,0.018853493,0,0
Base,364,0.05,1,0,-181702099,714279819,18169801,4089,81.78,18169801,13119410,198660,11729,0,18029411,4089,11708559.77,196978.1547,5356.821429,190554.3991,2213.059176,135.8481319,0,0.016825189,0.027201276,0.010062964,0.00063077,5.08778E-10,0.722146768,0.009803519,0.000591712,0,0
Base,364,0.05,1,0,-220868411,1025263716,20497384,15894571,317891.42,20497384,14112782,253742,768443,0,20370497,15894571,11706178.62,233478.8579,8499.505879,223775.7794,2929.070714,8725.624341,0.00043956,0.019945354,0.03638904,0.011461272,0.037651407,1.92176E-09,0.688553179,0.011315074,0.037746194,0,0
Base,364,0.05,1,0,-180289149,1380334776,17394573,6343419,126868.38,17394573,10291047,667346,156581,181,17245681,6343419,11707495.52,274370.8684,4285.520714,269063.9847,10531.44231,2550.763901,2.572087912,0.023435317,0.015620727,0.037992296,0.008988411,9.05936E-06,0.591636839,0.037990313,0.00871804,9.99962E-06,0
Base,364,0.05,1,0,-175363814,1463100743,16673593,8627884,172557.68,16673593,13568817,215926,247814,0,16455152,8627884,11693589.08,223175.8384,6998.215769,215198.5003,3150.828132,3632.642692,0.001208791,0.01908514,0.031346563,0.01308837,0.015988745,5.77844E-09,0.813837671,0.012039864,0.014616545,0,0
Base,364,0.05,1,0,-144733764,1276789683,14473374,24,0.48,14473374,8892684,166975,1692,0,14330542,24,11707179.55,210062.7165,2749.673022,206463.1424,2489.103956,25.79021978,0.000714286,0.017943536,0.013093753,0.012030073,0.000102124,3.66451E-09,0.614435963,0.011713851,9.72297E-05,0,0
Base,364,0.05,1,0,-227092119,1147428877,21099472,16097399,321947.98,21099472,13455551,246703,188064,0,20940169,16097399,11701855.85,226428.8532,3566.619176,221623.3342,2718.869011,2266.743846,0.004395604,0.01934979,0.015751636,0.012004874,0.010004339,2.03202E-08,0.637720586,0.011722013,0.00894641,0,0
Base,364,0.05,1,0,-155391538,1221482467,14460180,10789738,215794.76,14460180,10428255,218577,186104,0,14332864,10789738,11707242.2,285747.0993,3400.590165,281497.4604,4348.625989,3746.110604,0.001538462,0.024408181,0.011888067,0.01458416,0.012577812,5.1064E-09,0.721178518,0.014479802,0.012349426,0,0
Base,364,0.05,1,0,-141327200,1341445292,13626901,5058190,101163.8,13626901,8329593,205356,129724,237485,13437728,5058190,11703636.85,253356.3193,4440.57522,248115.5127,3885.166264,2599.421319,4410.589505,0.02164799,0.017528747,0.014416042,0.010009158,0.017959346,0.611305286,0.014176611,0.009295823,0.017967551,0
Base,364,0.05,1,0,-242930718,2012298415,24292294,7778,155.56,24292294,17542624,293972,6972,9962,24202541,7778,11705404.33,392962.5981,11354.62066,380181.5734,4759.812473,121.3095055,159.8339011,0.033570129,0.028901696,0.012640409,0.000368421,0.000389685,0.722160545,0.012633348,0.000340402,0.000392548,0
Base,364,0.05,1,0,-151566764,1221354418,13890330,12663464,253269.28,13890330,8876946,135657,601265,0,13828532,12663464,11699320.59,273009.5281,3299.23489,268894.4807,2710.161703,11800.73165,0,0.023335464,0.012078275,0.009151374,0.042758551,0,0.639086557,0.00901104,0.042809502,0,0
Base,364,0.05,1,0,-227942428,593366293,21535131,12591118,251822.36,21535131,12922654,194418,190184,0,21368447,12591118,11705314.02,275736.992,8309.580989,266162.891,2645.611429,2567.866978,0.000384615,0.023556888,0.030132065,0.009009034,0.009233932,1.62764E-09,0.600106943,0.008492974,0.008765539,0,0
Base,364,0.05,1,0,-257320276,1235908831,25731474,5536,110.72,25731474,20099576,194591,22695,0,25660020,5536,11711028.85,403821.5535,3413.026044,398897.6779,3133.953901,404.8791758,0.000659341,0.03447974,0.008477508,0.009988488,0.001445953,3.33719E-09,0.781212292,0.009692106,0.001259503,0,0
Base,364,0.05,1,0,-209078489,1655144343,20907164,6849,136.98,20907164,16547716,182529,18861,1,20850877,6849,11704520.92,326546.1708,8102.372692,317216.2291,2805.524945,293.8817582,0.005164835,0.027898909,0.024819338,0.008947203,0.000964154,1.77326E-08,0.79149201,0.009100304,0.000962532,5.45343E-08,0
Base,364,0.05,1,0,-214558570,237560046,21443092,127650,2553,21443092,15974238,539496,222057,1,21190148,127650,11708608.48,391824.4649,2935.359451,387629.9685,9923.745165,4168.140769,0.037087912,0.033462471,0.007504049,0.027103461,0.010663296,9.13914E-08,0.745089329,0.026962026,0.010344384,4.05593E-08,0
Base,364,0.05,1,0,-256459561,1698069328,24697425,9485311,189706.22,24697425,20151331,826433,422823,8,24372596,9485311,11699022.6,369678.0975,12500.72516,355727.2438,12449.35544,6688.039725,0.126813187,0.031599183,0.033843355,0.033929608,0.016815387,3.69647E-07,0.816019051,0.03372947,0.015948939,3.44878E-07,0
Base,364,0.05,1,0,-206391792,821378208,20635345,38342,766.84,20635345,14135102,202160,74181,0,20497933,38342,11707417.79,393804.2904,7488.594725,385104.0235,3840.553681,1399.691044,0,0.033635639,0.019032575,0.010936917,0.003630684,0,0.685049052,0.010998085,0.003654464,0,0
Base,364,0.05,1,0,-188816088,900225888,17600478,12811308,256226.16,17600478,14664451,198063,340090,0,17409165,12811308,11706293.48,226603.0004,4459.372253,221110.0359,2687.652198,4429.477967,0.00010989,0.019358161,0.019647508,0.010396692,0.01860128,6.52747E-10,0.833209955,0.009884179,0.018404569,0,0
Base,364,0.05,1,0,-206884030,2032317799,19251932,14364710,287294.2,19251932,16065315,224529,494025,0,19065860,14364710,11708745.01,245956.486,1782.271758,243043.8115,2998.646264,6349.23967,5.49451E-05,0.021006704,0.007243506,0.01147867,0.02538119,4.18188E-10,0.834489523,0.010989558,0.02523599,0,0
Base,364,0.05,1,0,-203724285,1776865355,18879502,14929265,298585.3,18879502,13980787,290960,209832,0,18742367,14929265,11702715.61,254886.8009,2980.501264,250797.6914,4005.126154,2940.877143,0,0.021780451,0.011674096,0.014137075,0.010513345,0,0.74056987,0.013892717,0.010150402,0,0
Base,364,0.05,1,0,-170250058,1740137425,16448596,5764098,115281.96,16448596,10571229,268607,276536,2,16160079,5764098,11707676.31,312539.2161,4245.824451,307327.5491,5550.163077,5314.067088,0.002362637,0.026694985,0.013587337,0.017957722,0.016755106,8.38121E-09,0.642680745,0.016532917,0.016558615,1.21629E-07,0
Base,364,0.05,1,0,-174744884,567838355,17071183,4033054,80661.08,17071183,11106754,179190,225238,0,16827252,4033054,11703054.31,323100.0241,5540.121209,316557.4331,3637.893187,4527.380604,0,0.02760771,0.017148236,0.011848107,0.013494597,0,0.650620835,0.01104717,0.012713296,0,0
Base,364,0.05,1,0,-239266078,940960541,23921942,46658,933.16,23921942,16104697,449655,91807,0,23765740,46658,11707332.56,413276.8153,5159.141648,406712.9681,7825.664066,1670.263956,0.003076923,0.035299039,0.012498392,0.020376595,0.004022837,7.42485E-09,0.673308854,0.020242909,0.003808259,0,0
Base,364,0.05,1,0,-146323952,267237124,13665542,9668532,193370.64,13665542,8701841,122051,480973,0,13556679,9668532,11703580,208185.2882,6028.795989,201353.9973,2025.279066,7287.947582,0.000494505,0.017788634,0.028946194,0.008690413,0.035750128,2.27984E-09,0.636839755,0.007997555,0.035884212,0,0
Base,364,0.05,1,0,-211797653,1186512398,19916774,12629913,252598.26,19916774,11781797,169357,173668,0,19753840,12629913,11700057.45,274250.9022,8986.547253,264094.8458,2443.028462,2594.046923,0.001208791,0.023440116,0.032769611,0.008067326,0.009050652,4.4883E-09,0.591624248,0.007717437,0.008365008,0,0
Base,364,0.05,1,0,-229863930,72780497,22981701,46920,938.4,22981701,18397343,249739,19339,55130,22883781,46920,11706651.23,359917.2095,8784.760275,349783.0333,3951.529451,345.6443956,842.9084615,0.030743474,0.024414325,0.012208337,0.001208412,0.002182347,0.800537084,0.012079559,0.001055932,0.002236002,0
Base,364,0.05,1,0,-196078760,1861443441,18196893,14109830,282196.6,18196893,12392804,188719,759118,0,18039813,14109830,11711718.91,194193.7768,3494.151538,189631.1243,2297.998187,8114.812033,0.000494505,0.016583452,0.017942901,0.008601028,0.041567676,2.04729E-09,0.681298531,0.007602454,0.041491249,0,0
Base,364,0.05,1,0,-191820192,1304920458,19180305,17142,342.84,19180305,14857546,207852,41078,4,19097822,17142,11708414.93,198877.1998,8155.488901,189595.3869,2194.737363,477.2524176,0.032472527,0.016986404,0.040992072,0.009717893,0.002125111,1.56903E-07,0.774659695,0.009562257,0.001912167,1.95532E-07,0
Base,364,0.05,1,0,-204467198,1508908284,18726651,17200688,344013.76,18726651,10645700,415530,1288691,0,18630845,17200688,11707339.82,259553.9588,6919.442967,251534.9164,5863.836099,17869.01692,0,0.022170386,0.026659442,0.021912344,0.068544623,0,0.568489796,0.021538579,0.068523973,0,0
Base,364,0.05,1,0,-167467105,563414131,15443802,13029085,260581.7,15443802,8478582,155304,123069,0,15363344,13029085,11703652.64,259027.8562,1820.025989,256300.9718,2673.732198,2218.206044,0,0.02213216,0.007027369,0.010435632,0.008608402,0,0.548990632,0.010177886,0.008027521,0,0
Base,364,0.05,1,0,-143569891,910596615,14356011,9781,195.62,14356011,8227538,166772,28182,0,14211649,9781,11699829.51,272083.1267,933.8296154,270306.1486,3403.367198,577.020989,0.000384615,0.023255114,0.003425536,0.011725515,0.002131677,1.51734E-09,0.573149546,0.010909926,0.001972185,0,0
Base,364,0.05,1,0,-179567514,1729537310,17954525,22264,445.28,17954525,15087370,227733,68996,0,17767048,22264,11707873.7,206218.8303,6126.821319,199037.7343,2857.55478,905.7735714,0.00021978,0.01761418,0.029704965,0.012700125,0.004123291,1.16142E-09,0.840330211,0.011662022,0.003624471,0,0
Base,364,0.05,1,0,-164120599,1503214416,15845099,5669609,113392.18,15845099,13381057,515565,242694,0,15630524,5669609,11704035.79,190129.4002,4124.850055,185074.0798,6197.355,3100.655769,0,0.016245575,0.02169154,0.031230121,0.016791343,5.19117E-10,0.844540977,0.03115714,0.015763003,0,0
Base,364,0.05,1,0,-217880253,695499059,21787553,4723,94.46,21787553,17243555,381611,17610,0,21744279,4723,11710379.98,362426.5271,2466.361758,358680.8024,6290.678187,334.1962088,0.007747253,0.030948347,0.006808211,0.018144988,0.001078756,2.16357E-08,0.791456744,0.018314219,0.000935522,0,0
Base,364,0.05,1,0,-152265286,1901248157,14431032,7954966,159099.32,14431032,8472612,114917,251757,0,14310204,7954966,11700737.87,188075.6096,4337.743297,182890.4504,1594.541209,3317.871484,0.008736264,0.016074089,0.023055799,0.007902723,0.017806311,4.612E-08,0.587166799,0.007431387,0.017613535,0,0
Base,364,0.05,1,0,-216300393,1592767221,20277484,13525553,270511.06,20277484,17171486,622587,392325,0,20091029,13525553,11702681.54,260301.2297,10996.08786,248114.5048,7916.215934,5008.01956,0.000274725,0.022243189,0.042239894,0.03011283,0.019023748,1.4068E-09,0.84682338,0.030371558,0.019118356,0,0
Base,364,0.05,1,0,-174316860,811435422,17421385,103010,2060.2,17421385,14400892,299259,152540,0,17210761,103010,11702134.12,189918.6562,2107.968626,186787.7065,3371.811209,1856.639011,0.000824176,0.016230037,0.011083255,0.014910347,0.009717661,3.4283E-09,0.826708416,0.014463638,0.00870501,0,0
Base,364,0.05,1,0,-212478126,1590591465,19619355,16284576,325691.52,19619355,14484547,167145,399476,0,19495997,16284576,11706156.43,374772.7115,10688.93368,362931.6675,3329.693791,7773.025934,0,0.032014341,0.028569205,0.010707096,0.021892974,0,0.738359637,0.010260637,0.021490697,0,0
Base,364,0.05,1,0,-174197164,229313385,15971875,14478414,289568.28,15971875,8235292,228836,591882,24,15879462,14478414,11701709.42,239370.7733,3674.739231,234758.2242,3538.226923,8959.616484,0.495494505,0.020456581,0.015339203,0.012943374,0.035593673,1.76006E-06,0.515681503,0.012580995,0.035254516,1.2786E-06,0
Base,364,0.05,1,0,-168707374,837108480,16868607,21304,426.08,16868607,8679942,194235,49508,0,16670532,21304,11704140.94,316973.7258,2877.049725,313106.2674,3857.265,904.826044,0.00021978,0.027082357,0.009075535,0.012081189,0.002829799,8.70606E-10,0.514563645,0.011444815,0.002905138,0,0
