Scenario,Decision Period,% Resistant Threshold,Change in % Resistant Threshold,# of Cases Tested for Resistance,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Total: Received 1st Tx,Total: Received 1st Tx & Symptomatic,Total: Received 1st Tx & Rst to A,Total: Received 1st Tx & Rst to B,Total: Received 1st Tx & Rst to AB,Total: Sucessful 1st-line treatment,Total: Treated with M,Averge size: Population size,Averge size: Prevalence,Averge size: Prevalence - Symptomatic,Averge size: Prevalence - Assymptomatic,Averge size: Prevalence - A,Averge size: Prevalence - B,Averge size: Prevalence - AB,Average ratio: Prevalence G,Average ratio: % infection symptomatic,Average ratio: % infection resistant to A,Average ratio: % infection resistant to B,Average ratio: % infection resistant to AB,Average ratio: % Received 1st Tx & Symptomatic,Average ratio: % Received 1st Tx & Rst to A,Average ratio: % Received 1st Tx & Rst to B,Average ratio: % Received 1st Tx & Rst to AB,Average ratio: Annual rate of gonorrhea cases
D:1.0yr| T: 7.0%| I: 100.0%| Obs: 0.0%,364,0.07,1,0,-6747.431059,983936911,8712372.962,6747.431059,262.2422443,16778831,11461652,253890,47502,18,16561198,24076,9998377.404,227741.897,8227.750769,218528.8158,3877.245165,727.6197802,0.328901099,0.022777931,0.036126158,0.016595877,0.003217045,1.45459E-06,0.683114358,0.014809013,0.002844372,1.07495E-06,0
D:1.0yr| T: 7.0%| I: 100.0%| Obs: 0.0%,364,0.07,1,0,0,448149416,9611003.511,0,0,18841026,13059250,28531,18937,0,18811177,0,10009979.82,260979.0207,10197.38407,249675.2966,434.4289011,284.9589011,0,0.026071427,0.039072904,0.001814876,0.001195381,0,0.693116299,0.001660823,0.001110024,0,0
D:1.0yr| T: 7.0%| I: 100.0%| Obs: 0.0%,364,0.07,1,0,0,331954395,9205362.103,0,0,17913401,12638051,19866,7356,0,17892301,0,10007321.36,227394.7453,8719.245879,217623.6811,281.5508242,106.7539011,0,0.022722629,0.038344777,0.001306956,0.000497303,0,0.705498409,0.001175818,0.000438897,0,0
D:1.0yr| T: 7.0%| I: 100.0%| Obs: 0.0%,364,0.07,1,0,-431.4183451,2035125522,8057445.229,431.4183451,16.76728729,14942193,10150148,279838,6470,0,14815517,1211,10015885.47,215057.044,7678.418352,206501.1039,4236.478956,108.5453297,0.000384615,0.02147312,0.035710841,0.017743622,0.000464284,2.46303E-09,0.679383188,0.016919923,0.000398965,0,0
D:1.0yr| T: 7.0%| I: 100.0%| Obs: 0.0%,364,0.07,1,0,-0.868241435,1446141628,7799154.962,0.868241435,0.033744633,14651566,10260664,187266,118642,1,14463314,2,9998129.844,209613.8728,3425.607088,205327.8564,2966.363132,1752.432143,0.000769231,0.020965391,0.016338789,0.013454123,0.007670229,4.70535E-09,0.700362268,0.01217708,0.007455755,7.22603E-08,0
D:1.0yr| T: 7.0%| I: 100.0%| Obs: 0.0%,364,0.07,1,0,-0.88415155,1008407690,8224550.098,0.88415155,0.034362987,15725206,10821890,13238,26490,0,15710801,1,10010515.35,222040.0007,4820.684945,216295.8957,192.3315385,383.8535714,0.00010989,0.022181089,0.021712024,0.000767949,0.001573866,7.07037E-10,0.688210768,0.000750536,0.00153955,0,0
D:1.0yr| T: 7.0%| I: 100.0%| Obs: 0.0%,364,0.07,1,0,-376.2164664,156626826,8980726.76,376.2164664,14.62183898,17494157,11998027,255996,2903,0,17407392,1379,9996118.36,221813.1709,4073.785769,216712.1059,3413.946264,40.75489011,0.000549451,0.022190004,0.018366461,0.015247527,0.000184521,2.72635E-09,0.685833272,0.014526021,0.000166142,0,0
D:1.0yr| T: 7.0%| I: 100.0%| Obs: 0.0%,364,0.07,1,0,-4544654.642,669465778,9035696.514,4544654.642,176630.2497,17300427,11326385,291609,503800,0,17130791,11637461,10001417.27,214912.629,2449.707253,211446.9576,3741.917747,6293.036868,0,0.021488108,0.011391085,0.01666619,0.029244219,0,0.654700694,0.016165185,0.02908789,0,0
D:1.0yr| T: 7.0%| I: 100.0%| Obs: 0.0%,364,0.07,1,0,-0.957497397,267246755,8942629.354,0.957497397,0.03721361,17350952,12496406,56979,24032,0,17292674,1,9998487.088,224945.1519,2749.152253,221177.0884,809.104011,334.3705495,0.000164835,0.022497887,0.012223558,0.003642464,0.001502532,9.90051E-10,0.720211646,0.003331334,0.001405471,0,0
D:1.0yr| T: 7.0%| I: 100.0%| Obs: 0.0%,364,0.07,1,0,-3025889.785,2074189229,6504987.355,3025889.785,117602.7026,11070398,7696735,764445,209384,0,10919739,6910769,9996515.357,142192.2379,1345.387857,140196.6429,9750.18044,2767.286703,0.00478022,0.014224253,0.009427108,0.06632784,0.016333574,2.28837E-08,0.695447723,0.066596281,0.015833163,0,0
D:1.0yr| T: 7.5%| I: 100.0%| Obs: 0.0%,364,0.075,1,0,-650.6132178,983936911,8642861.084,650.6132178,25.2864044,16563096,11315856,296192,10743,1,16351407,2199,9998578.893,224725.876,8122.181429,215631.1923,4520.805275,169.850989,0.000879121,0.022475831,0.036140228,0.019287404,0.000754679,4.78121E-09,0.683231045,0.017225663,0.000647336,5.9237E-08,0
D:1.0yr| T: 7.5%| I: 100.0%| Obs: 0.0%,364,0.075,1,0,0,448149416,9611003.511,0,0,18841026,13059250,28531,18937,0,18811177,0,10009979.82,260979.0207,10197.38407,249675.2966,434.4289011,284.9589011,0,0.026071427,0.039072904,0.001814876,0.001195381,0,0.693116299,0.001660823,0.001110024,0,0
D:1.0yr| T: 7.5%| I: 100.0%| Obs: 0.0%,364,0.075,1,0,0,331954395,9205362.103,0,0,17913401,12638051,19866,7356,0,17892301,0,10007321.36,227394.7453,8719.245879,217623.6811,281.5508242,106.7539011,0,0.022722629,0.038344777,0.001306956,0.000497303,0,0.705498409,0.001175818,0.000438897,0,0
D:1.0yr| T: 7.5%| I: 100.0%| Obs: 0.0%,364,0.075,1,0,-431.4183451,2035125522,8057445.229,431.4183451,16.76728729,14942193,10150148,279838,6470,0,14815517,1211,10015885.47,215057.044,7678.418352,206501.1039,4236.478956,108.5453297,0.000384615,0.02147312,0.035710841,0.017743622,0.000464284,2.46303E-09,0.679383188,0.016919923,0.000398965,0,0
D:1.0yr| T: 7.5%| I: 100.0%| Obs: 0.0%,364,0.075,1,0,-0.868241435,1446141628,7799154.962,0.868241435,0.033744633,14651566,10260664,187266,118642,1,14463314,2,9998129.844,209613.8728,3425.607088,205327.8564,2966.363132,1752.432143,0.000769231,0.020965391,0.016338789,0.013454123,0.007670229,4.70535E-09,0.700362268,0.01217708,0.007455755,7.22603E-08,0
D:1.0yr| T: 7.5%| I: 100.0%| Obs: 0.0%,364,0.075,1,0,-0.88415155,1008407690,8224550.098,0.88415155,0.034362987,15725206,10821890,13238,26490,0,15710801,1,10010515.35,222040.0007,4820.684945,216295.8957,192.3315385,383.8535714,0.00010989,0.022181089,0.021712024,0.000767949,0.001573866,7.07037E-10,0.688210768,0.000750536,0.00153955,0,0
D:1.0yr| T: 7.5%| I: 100.0%| Obs: 0.0%,364,0.075,1,0,-3233.276376,156626826,9056264.886,3233.276376,125.662885,17621517,12083777,362858,19098,1,17481330,11837,10004757.94,223595.6638,4115.330495,218445.5965,4837.226868,272.6246703,0.02510989,0.022348842,0.018404543,0.021098981,0.001205898,1.089E-07,0.685751359,0.02014121,0.001070862,5.46487E-08,0
D:1.0yr| T: 7.5%| I: 100.0%| Obs: 0.0%,364,0.075,1,0,-4411984.971,669465778,9118460.488,4411984.971,171473.9774,17425242,11402836,292398,866048,0,17208730,11408837,10003512.04,216597.3968,2479.563352,213094.7091,3753.675495,10824.25758,0,0.021652097,0.01143662,0.016617376,0.049316744,0,0.654394618,0.016110964,0.049059653,0,0
D:1.0yr| T: 7.5%| I: 100.0%| Obs: 0.0%,364,0.075,1,0,-0.957497397,267246755,8942629.354,0.957497397,0.03721361,17350952,12496406,56979,24032,0,17292674,1,9998487.088,224945.1519,2749.152253,221177.0884,809.104011,334.3705495,0.000164835,0.022497887,0.012223558,0.003642464,0.001502532,9.90051E-10,0.720211646,0.003331334,0.001405471,0,0
D:1.0yr| T: 7.5%| I: 100.0%| Obs: 0.0%,364,0.075,1,0,-3025889.785,2074189229,6504987.355,3025889.785,117602.7026,11070398,7696735,764445,209384,0,10919739,6910769,9996515.357,142192.2379,1345.387857,140196.6429,9750.18044,2767.286703,0.00478022,0.014224253,0.009427108,0.06632784,0.016333574,2.28837E-08,0.695447723,0.066596281,0.015833163,0,0
