Replication,Simulation Period,To: W to 1st Tx | Sym|G-0,To: W to 1st Tx | Sym|G-A,To: W to 1st Tx | Sym|G-B,To: W to 1st Tx | Sym|G-AB,To: W to 1st Tx | Asym|G-0,To: W to 1st Tx | Asym|G-A,To: W to 1st Tx | Asym|G-B,To: W to 1st Tx | Asym|G-AB,To: If R | Tx-A --> I | Sym|G-0,To: If F | Tx-A --> I | Sym|G-A,To: If R | Tx-A --> I | Sym|G-B,To: If F | Tx-A --> I | Sym|G-AB,To: If R | Tx-A --> I | Asym|G-0,To: If F | Tx-A --> I | Asym|G-A,To: If R | Tx-A --> I | Asym|G-B,To: If F | Tx-A --> I | Asym|G-AB,To: If R | Tx-B  --> I | Sym|G-0,To: If R | Tx-B  --> I | Sym|G-A,To: If F | Tx-B  --> I | Sym|G-B,To: If F | Tx-B  --> I | Sym|G-AB,To: If R | Tx-B  --> I | Asym|G-0,To: If R | Tx-B  --> I | Asym|G-A,To: If F | Tx-B  --> I | Asym|G-B,To: If F | Tx-B  --> I | Asym|G-AB,To: If R | 2nd Tx-B  --> I | Sym|G-0,To: If R | 2nd Tx-B  --> I | Sym|G-A,To: If F | 2nd Tx-B  --> I | Sym|G-B,To: If F | 2nd Tx-B  --> I | Sym|G-AB,To: If R | 2nd Tx-B  --> I | Asym|G-0,To: If R | 2nd Tx-B  --> I | Asym|G-A,To: If F | 2nd Tx-B  --> I | Asym|G-B,To: If F | 2nd Tx-B  --> I | Asym|G-AB,To: Successfully treated with A or B,To: Treated with 1st-line M,To: Treated with 2nd-line M,To: Death,Received 1st Tx,Received 1st Tx & Symptomatic,Received 1st Tx & Rst to A,Received 1st Tx & Rst to B,Received 1st Tx & Rst to AB,Sucessful 1st-line treatment,Treated with M,% Received 1st Tx & Symptomatic,% Received 1st Tx & Rst to A,% Received 1st Tx & Rst to B,% Received 1st Tx & Rst to AB,Annual rate of gonorrhea cases,Simulation Time,In: S,In: I | Sym|G-0,In: I | Sym|G-A,In: I | Sym|G-B,In: I | Sym|G-AB,In: I | Asym|G-0,In: I | Asym|G-A,In: I | Asym|G-B,In: I | Asym|G-AB,In: W to RTx | Sym|G-0,In: W to RTx | Sym|G-A,In: W to RTx | Sym|G-B,In: W to RTx | Sym|G-AB,In: W to RTx | Asym|G-0,In: W to RTx | Asym|G-A,In: W to RTx | Asym|G-B,In: W to RTx | Asym|G-AB,Population size,Prevalence,Prevalence - Symptomatic,Prevalence - Assymptomatic,Prevalence - A,Prevalence - B,Prevalence - AB,Prevalence G,% infection symptomatic,% infection resistant to A,% infection resistant to B,% infection resistant to AB,Action Code,Replication,Observation Period,Obs: % Received 1st Tx & Symptomatic,Obs: % Received 1st Tx & Rst to A,Obs: % Received 1st Tx & Rst to B,Obs: % Received 1st Tx & Rst to AB,Obs: Annual rate of gonorrhea cases,Epidemic Time,Action Code
0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,9790834,1046,6,6,0,205925,1092,1092,0,0,0,0,0,0,0,0,0,10000001,209167,1058,208109,1098,1098,0,0.020916698,0.005058159,0.005249394,0.005249394,0,"1,0,1,0,0,1,0,1",0,0,-1,-1,-1,-1,-1,0,"1,0,1,0,0,1,0,1"
0,1,220259,1587,1051,0,105195,719,522,0,219600,1581,1049,0,104915,715,522,0,0,0,0,0,0,0,0,0,0,1275,0,0,0,0,0,0,326085,0,0,499276,329333,222897,2306,1573,0,326085,0,0.676813438,0.007002031,0.004776321,0,0.032935517,1,9783079,3791,35,19,0,208717,1709,1006,0,0,20,0,0,0,0,0,0,9999327,216248,3865,211432,1764,1025,0,0.021626255,0.017872998,0.008157301,0.004739928,0,"1,0,1,0,0,1,0,1",0,1,0.676813438,0.007002031,0.004776321,0,0.032935517,1,"1,0,1,0,0,1,0,1"
0,2,227020,2738,1054,0,106156,1078,501,0,227032,2734,1053,0,106140,1076,500,0,0,0,0,0,0,0,0,0,0,2248,0,0,0,0,0,0,334725,0,0,499078,338547,230812,3816,1555,0,334725,0,0.681772398,0.011271699,0.004593158,0,0.033856613,2,9779071,3834,61,19,0,211717,2680,1056,0,0,34,0,0,0,0,0,0,9999435,220364,3948,215453,2775,1075,0,0.022037645,0.017915812,0.012592801,0.004878292,0,"1,0,1,0,0,1,0,1",0,2,0.681772398,0.011271699,0.004593158,0,0.033856613,2,"1,0,1,0,0,1,0,1"
0,3,229503,4142,1079,0,107605,1737,556,0,229506,4133,1079,0,107547,1736,556,0,0,0,0,0,0,0,0,0,0,3466,0,0,0,0,0,0,338686,0,0,501112,344622,234724,5879,1635,0,338686,0,0.681105675,0.017059271,0.004744329,0,0.034464016,3,9775292,3869,96,18,0,213830,4351,946,0,0,43,0,0,0,0,0,0,9999473,224181,4026,219127,4490,964,0,0.022419281,0.017958703,0.020028459,0.004300097,0,"1,0,1,0,0,1,0,1",0,3,0.681105675,0.017059271,0.004744329,0,0.034464016,3,"1,0,1,0,0,1,0,1"
0,4,232374,6730,934,0,108656,2862,454,0,232328,6727,933,0,108694,2857,452,0,0,0,0,0,0,0,0,0,0,5542,0,0,0,0,0,0,342407,0,0,499819,352010,240038,9592,1388,0,342407,0,0.681906764,0.027249226,0.00394307,0,0.035204021,4,9769147,4072,134,15,0,216840,6916,872,0,0,99,0,0,0,0,0,0,9999142,229995,4320,224628,7149,887,0,0.023001474,0.018783017,0.031083284,0.003856606,0,"1,0,1,0,0,1,0,1",0,4,0.681906764,0.027249226,0.00394307,0,0.035204021,4,"1,0,1,0,0,1,0,1"
0,5,234900,10723,902,0,110332,4408,426,0,234853,10703,903,0,110330,4408,429,0,0,0,0,0,0,0,0,0,0,8883,0,0,0,0,0,0,346515,0,0,499767,361691,246525,15131,1328,0,346515,0,0.681590087,0.041834052,0.003671642,0,0.036169002,5,9763396,3988,235,13,0,219240,11050,854,0,0,139,0,0,0,0,0,0,10000027,236631,4375,231144,11424,867,0,0.023663036,0.018488702,0.048277698,0.003663932,0,"1,0,1,0,0,1,0,1",0,5,0.681590087,0.041834052,0.003671642,0,0.036169002,5,"1,0,1,0,0,1,0,1"
0,6,237373,17793,909,0,111284,7270,429,0,237433,17782,912,0,111274,7256,427,0,0,0,0,0,0,0,0,0,0,14740,0,0,0,0,0,0,350046,0,0,499843,375058,256075,25063,1338,0,350046,0,0.682761066,0.066824331,0.003567448,0,0.037505069,6,9753730,4011,367,14,0,221986,17914,877,0,0,210,0,0,0,0,0,0,10000195,246465,4602,240777,18491,891,0,0.024646019,0.018672022,0.075024851,0.003615118,0,"1,0,1,0,0,1,0,1",0,6,0.682761066,0.066824331,0.003567448,0,0.037505069,6,"1,0,1,0,0,1,0,1"
0,7,240374,28797,830,0,112988,11745,420,0,240337,28750,828,0,112966,11727,422,0,0,0,0,0,0,0,0,0,0,23734,0,0,0,0,0,0,354552,0,0,499843,395154,270001,40542,1250,0,354552,0,0.683280443,0.102597974,0.003163324,0,0.039518048,7,9739308,4053,612,16,0,223898,29129,751,0,0,353,0,0,0,0,0,0,9999330,260022,5034,253778,30094,767,0,0.026003942,0.0193599,0.115736361,0.00294975,0,"1,0,1,0,0,1,0,1",0,7,0.683280443,0.102597974,0.003163324,0,0.039518048,7,"1,0,1,0,0,1,0,1"
0,8,241888,46589,737,0,113526,18956,358,0,241901,46512,736,0,113530,18936,358,0,0,0,0,0,0,0,0,0,0,38334,0,0,0,0,0,0,356525,0,0,499775,422054,289214,65545,1095,0,356525,0,0.685253546,0.155300033,0.002594455,0,0.042209494,8,9717567,4072,1003,18,0,226304,47423,759,0,0,593,0,0,0,0,0,0,9999030,281463,5686,274486,49019,777,0,0.02814903,0.02020159,0.174157882,0.002760576,0,"1,0,1,0,0,1,0,1",0,8,0.685253546,0.155300033,0.002594455,0,0.042209494,8,"1,0,1,0,0,1,0,1"
0,9,242605,74215,812,0,114124,30572,396,0,242640,74121,813,0,114162,30521,395,0,0,0,0,0,0,0,0,0,0,61306,0,0,0,0,0,0,358010,0,0,499244,462724,317632,104787,1208,0,358010,0,0.686439433,0.226456808,0.002610628,0,0.046276551,9,9688397,4044,1533,9,0,226471,75617,771,0,0,898,0,0,0,0,0,0,9999103,310706,6484,302859,78048,780,0,0.031073387,0.020868602,0.251195664,0.002510412,0,"1,0,0,1,0,1,0,1",0,9,0.686439433,0.226456808,0.002610628,0,0.046276551,9,"1,0,0,1,0,1,0,1"
0,10,242313,75124,1178,0,114611,36976,490,0,0,0,0,0,0,0,0,0,242294,75179,1174,0,114574,36984,486,0,0,898,0,0,0,0,0,0,469031,0,957,498327,470692,318615,112100,1668,0,469031,957,0.676907617,0.238159986,0.003543719,0,0.047066588,10,9694292,3992,1220,24,0,227083,71342,1215,0,0,0,20,0,0,0,0,0,10000555,306260,5256,299640,72562,1259,0,0.0306243,0.017161889,0.236929406,0.004110886,0,"1,0,0,1,0,1,0,1",0,10,0.676907617,0.238159986,0.003543719,0,0.047066588,10,"1,0,0,1,0,1,0,1"
0,11,242616,70399,1883,0,114525,35139,783,0,0,0,0,0,0,0,0,0,242573,70420,1882,0,114558,35128,783,0,0,0,0,0,0,0,0,0,462678,0,1590,500460,465345,314898,105538,2666,0,462678,1590,0.676697934,0.226795173,0.005729083,0,0.046536185,11,9696130,4043,1151,40,0,227099,67812,1968,0,0,0,25,0,0,0,0,0,9999638,303503,5259,296879,68963,2033,0,0.030351399,0.017327671,0.227223454,0.006698451,0,"1,0,0,1,0,1,0,1",0,11,0.676697934,0.226795173,0.005729083,0,0.046536185,11,"1,0,0,1,0,1,0,1"
0,12,243740,67302,3112,1,115375,32953,1297,1,0,0,0,0,0,0,0,0,243755,67291,3104,1,115353,32976,1297,1,0,0,0,0,0,0,0,0,459373,0,2582,500713,463781,314155,100255,4409,2,459373,2582,0.6773779,0.216168838,0.009506642,4.31238E-06,0.046385285,12,9697337,4082,1087,55,0,228109,63199,3165,4,0,0,34,0,0,0,0,0,9998451,301103,5258,294477,64286,3254,4,0.030114965,0.017462463,0.213501692,0.010806933,1.32845E-05,"1,0,0,1,0,1,0,1",0,12,0.6773779,0.216168838,0.009506642,4.31238E-06,0.046385285,12,"1,0,0,1,0,1,0,1"
0,13,244634,62379,4955,6,115292,31135,2035,2,0,0,0,0,0,0,0,0,244626,62402,4957,6,115296,31137,2029,2,0,0,0,0,0,0,0,0,453459,0,4095,500184,460438,311974,93514,6990,8,453459,4095,0.677559194,0.20309792,0.015181197,1.73748E-05,0.046049754,13,9698391,4207,939,105,0,228624,60054,4963,7,0,0,53,0,0,0,0,0,9998707,300303,5304,293648,60993,5121,7,0.030034183,0.017662161,0.203104864,0.017052777,2.33098E-05,"1,0,0,1,0,1,0,1",0,13,0.677559194,0.20309792,0.015181197,1.73748E-05,0.046049754,13,"1,0,0,1,0,1,0,1"
0,14,244980,59420,7938,10,115261,29460,3270,5,0,0,0,0,0,0,0,0,244968,59448,7924,10,115264,29479,3271,5,0,0,0,0,0,0,0,0,449157,0,6572,500876,460344,312348,88880,11208,15,449157,6572,0.678509984,0.193073006,0.02434701,3.25843E-05,0.046049905,14,9695543,4127,994,154,1,229465,56782,8118,10,0,0,90,0,0,0,0,0,9996633,301067,5366,294375,57776,8362,11,0.03011684,0.017823275,0.191904128,0.027774549,3.65367E-05,"1,0,0,1,0,1,0,1",0,14,0.678509984,0.193073006,0.02434701,3.25843E-05,0.046049905,14,"1,0,0,1,0,1,0,1"
0,15,246209,55958,12839,11,116557,27894,5112,4,0,0,0,0,0,0,0,0,246230,55981,12822,10,116535,27889,5100,4,0,0,0,0,0,0,0,0,446633,0,10606,499138,464584,315017,83852,17951,15,446633,10606,0.678062525,0.180488351,0.038638868,3.22869E-05,0.046471124,15,9693234,4068,928,265,1,230809,53387,12998,13,0,0,179,0,0,0,0,0,9997262,303987,5441,297207,54315,13442,14,0.030407025,0.017898792,0.178675404,0.044218996,4.60546E-05,"1,0,0,1,0,1,0,1",0,15,0.678062525,0.180488351,0.038638868,3.22869E-05,0.046471124,15,"1,0,0,1,0,1,0,1"
0,16,246511,52972,20627,8,116650,26463,8396,4,0,0,0,0,0,0,0,0,246483,52963,20594,9,116634,26470,8386,4,0,0,0,0,0,0,0,0,442549,0,17119,498662,471631,320118,79435,29023,12,442549,17119,0.678746732,0.168426164,0.061537516,2.54436E-05,0.047171945,16,9689740,4165,901,439,0,229361,50757,21015,17,0,0,246,0,0,0,0,0,9998125,308328,5751,301150,51658,21700,17,0.030838582,0.018652215,0.167542357,0.070379596,5.51361E-05,"1,0,0,1,0,1,0,1",0,16,0.678746732,0.168426164,0.061537516,2.54436E-05,0.047171945,16,"1,0,0,1,0,1,0,1"
0,17,246027,49885,32668,15,116146,24769,13504,5,0,0,0,0,0,0,0,0,246053,49881,32613,15,116151,24758,13483,5,0,0,0,0,0,0,0,0,436840,0,26976,499842,483019,328595,74654,46172,20,436840,26976,0.68029415,0.154557067,0.095590443,4.14062E-05,0.048308272,17,9679616,4079,809,672,0,230684,47547,33271,16,0,0,387,0,0,0,0,0,9998681,318952,5947,311518,48356,34330,16,0.031899408,0.018645439,0.15160902,0.107633751,5.01643E-05,"1,0,0,1,0,1,0,1",0,17,0.68029415,0.154557067,0.095590443,4.14062E-05,0.048308272,17,"1,0,0,1,0,1,0,1"
0,18,247705,47175,52590,22,116517,23395,21310,6,0,0,0,0,0,0,0,0,247674,47170,52516,22,116568,23403,21287,6,0,0,0,0,0,0,0,0,434813,0,43465,499943,508720,347492,70570,73900,28,434813,43465,0.683071238,0.138720711,0.145266551,5.50401E-05,0.050878487,18,9660243,4275,745,1113,1,231558,44705,53688,19,0,0,666,1,0,0,0,0,9998725,338332,6801,329970,45450,55467,21,0.033837514,0.020101557,0.134335505,0.163942518,6.20692E-05,"1,0,0,1,0,1,0,1",0,18,0.683071238,0.138720711,0.145266551,5.50401E-05,0.050878487,18,"1,0,0,1,0,1,0,1"
0,19,247045,43922,83754,24,116955,21813,34808,16,0,0,0,0,0,0,0,0,247102,43957,83652,24,116906,21831,34777,16,0,0,0,0,0,0,0,0,429794,0,69416,500626,548337,374745,65735,118562,40,429794,69416,0.683420962,0.119880657,0.216221047,7.29478E-05,0.054845783,19,9630703,4077,710,1777,0,231094,41176,85333,20,0,0,1020,0,0,0,0,0,9997797,366840,7584,357623,41886,88130,20,0.036692083,0.020673863,0.114180569,0.240240977,5.45197E-05,"1,0,0,0,1,0,1,1",0,19,0.683420962,0.119880657,0.216221047,7.29478E-05,0.054845783,19,"1,0,0,0,1,0,1,1"
0,20,245616,40366,85757,26,116825,20086,41882,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550602,1020,499700,550564,371765,60452,127639,32,550602,551622,0.675243932,0.109800132,0.231833175,5.81222E-05,0.05507241,20,9640594,4152,603,1358,0,230119,38395,80250,27,0,0,0,0,0,0,0,0,9997093,356499,6113,348791,38998,81608,27,0.035660266,0.017147313,0.109391611,0.228915088,7.57365E-05,"1,0,0,0,1,0,1,1",0,20,0.675243932,0.109800132,0.231833175,5.81222E-05,0.05507241,20,"1,0,0,0,1,0,1,1"
0,21,244131,37503,79897,21,115802,18777,39630,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535829,0,499915,535773,361552,56280,119527,33,535829,535829,0.674823106,0.105044487,0.223092616,6.15932E-05,0.053595549,21,9648802,4075,656,1294,0,228643,36175,75397,14,0,0,0,0,0,0,0,0,9996595,347793,6025,340229,36831,76691,14,0.034791146,0.017323523,0.105899199,0.220507601,4.02538E-05,"1,0,0,0,1,0,1,1",0,21,0.674823106,0.105044487,0.223092616,6.15932E-05,0.053595549,21,"1,0,0,0,1,0,1,1"
0,22,243135,35834,75152,15,114827,17739,37117,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523886,0,499348,523828,354136,53573,112269,24,523886,523886,0.676053972,0.10227212,0.214324167,4.58166E-05,0.05240265,22,9655257,4046,554,1257,0,228276,33978,71348,15,0,0,0,0,0,0,0,0,9996212,340955,5857,333617,34532,72605,15,0.03410842,0.01717822,0.101280228,0.21294599,4.39941E-05,"1,0,0,0,1,0,1,1",0,22,0.676053972,0.10227212,0.214324167,4.58166E-05,0.05240265,22,"1,0,0,0,1,0,1,1"
0,23,242750,33549,70678,14,115258,16551,34907,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513670,0,499927,513716,346991,50100,105585,23,513670,513670,0.675452974,0.097524702,0.20553185,4.47718E-05,0.051388018,23,9662270,4249,512,1131,0,228414,31414,67282,6,0,0,0,0,0,0,0,0,9996805,334535,5892,327116,31926,68413,6,0.033464192,0.017612507,0.095433961,0.204501771,1.79353E-05,"1,0,0,0,1,0,1,1",0,23,0.675452974,0.097524702,0.20553185,4.47718E-05,0.051388018,23,"1,0,0,0,1,0,1,1"
0,24,243979,30859,67549,3,115045,15443,33177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506142,0,500587,506056,342390,46302,100726,4,506142,506142,0.6765852,0.091495803,0.199041213,7.90426E-06,0.050629436,24,9664915,4165,527,1018,0,229504,29853,63866,3,0,0,0,0,0,0,0,0,9995292,330377,5710,323226,30380,64884,3,0.033053261,0.017283285,0.091955554,0.196393817,9.08054E-06,"1,0,0,0,1,0,1,1",0,24,0.6765852,0.091495803,0.199041213,7.90426E-06,0.050629436,24,"1,0,0,0,1,0,1,1"
0,25,244194,29482,63516,4,114939,14764,31333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498222,0,499909,498233,337196,44246,94849,5,498222,498222,0.676783754,0.08880584,0.19037077,1.00355E-05,0.049846439,25,9670969,4031,448,1039,0,229325,28303,59790,1,0,0,0,0,0,0,0,0,9995358,324389,5518,317419,28751,60829,1,0.032453965,0.017010441,0.088631242,0.187518689,3.08272E-06,"1,0,0,0,1,0,1,1",0,25,0.676783754,0.08880584,0.19037077,1.00355E-05,0.049846439,25,"1,0,0,0,1,0,1,1"
1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,9753916,2691,70,70,0,231299,5977,5977,0,0,0,0,0,0,0,0,0,10000000,246084,2831,243253,6047,6047,0,0.0246084,0.011504202,0.02457291,0.02457291,0,"1,0,1,0,0,1,0,1",1,0,-1,-1,-1,-1,-1,0,"1,0,1,0,0,1,0,1"
1,1,223481,6170,4291,0,102613,2935,2192,0,222862,6142,4281,0,102305,2927,2188,0,0,0,0,0,0,0,0,0,0,5666,0,0,0,0,0,0,331636,0,0,499556,341682,233942,9105,6483,0,331636,0,0.684677566,0.026647585,0.018973783,0,0.034170544,1,9756182,3804,120,50,0,226578,7442,4053,0,0,108,0,0,0,0,0,0,9999314,243132,4082,238073,7670,4103,0,0.024314868,0.016789234,0.03154665,0.016875607,0,"1,0,1,0,0,1,0,1",1,1,0.684677566,0.026647585,0.018973783,0,0.034170544,1,"1,0,1,0,0,1,0,1"
1,2,220702,7776,2882,0,100237,3691,1435,0,220657,7777,2882,0,100224,3686,1438,0,0,0,0,0,0,0,0,0,0,7290,0,0,0,0,0,0,325201,0,0,498946,336723,231360,11467,4317,0,325201,0,0.687092952,0.034054698,0.012820627,0,0.033669266,2,9758804,3780,156,29,0,225566,8997,2400,0,0,133,0,0,0,0,0,0,10000901,242097,4098,236963,9286,2429,0,0.024207519,0.016927099,0.038356527,0.010033169,0,"1,0,1,0,0,1,0,1",1,2,0.687092952,0.034054698,0.012820627,0,0.033669266,2,"1,0,1,0,0,1,0,1"
1,3,218716,9242,1760,0,100921,4288,934,0,218722,9244,1767,0,100957,4287,935,0,0,0,0,0,0,0,0,0,0,8655,0,0,0,0,0,0,322381,0,0,500013,335861,229718,13530,2694,0,322381,0,0.683967475,0.040284522,0.008021175,0,0.033584679,3,9760819,3709,172,22,0,222495,10498,1562,0,0,161,0,0,0,0,0,0,10000423,239604,4064,234555,10831,1584,0,0.023959387,0.01696132,0.045203753,0.006610908,0,"1,0,1,0,0,1,0,1",1,3,0.683967475,0.040284522,0.008021175,0,0.033584679,3,"1,0,1,0,0,1,0,1"
1,4,216031,11072,1160,0,98845,5129,595,0,216039,11062,1161,0,98811,5126,593,0,0,0,0,0,0,0,0,0,0,10400,0,0,0,0,0,0,316603,0,1,499566,332832,228263,16201,1755,0,316603,1,0.685820474,0.048676209,0.00527293,0,0.033278122,4,9762048,3697,210,12,0,220767,12544,1026,0,0,197,0,0,0,0,0,0,10001526,239478,4116,234337,12951,1038,0,0.023944146,0.017187383,0.054080124,0.004334427,0,"1,0,1,0,0,1,0,1",1,4,0.685820474,0.048676209,0.00527293,0,0.033278122,4,"1,0,1,0,0,1,0,1"
1,5,214022,13351,713,0,97568,6156,369,0,214054,13340,711,0,97591,6156,370,0,0,0,0,0,0,0,0,0,0,12529,0,0,0,0,0,0,312725,0,0,501066,332179,228086,19507,1082,0,312725,0,0.68663582,0.058724362,0.00325728,0,0.033217345,5,9761358,3680,215,9,0,217894,15199,616,0,0,214,0,0,0,0,0,0,10000167,238809,4118,233709,15628,625,0,0.023880501,0.017243906,0.06544142,0.002617154,0,"1,0,1,0,0,1,0,1",1,5,0.68663582,0.058724362,0.00325728,0,0.033217345,5,"1,0,1,0,0,1,0,1"
1,6,211667,15513,448,0,96312,7246,231,0,211657,15509,452,0,96336,7237,232,0,0,0,0,0,0,0,0,0,0,14463,0,0,0,0,0,0,308677,0,0,499567,331417,227628,22759,679,0,308677,0,0.686832601,0.068671794,0.002048778,0,0.033142383,6,9762337,3601,268,12,0,214467,17522,369,0,0,242,0,0,0,0,0,0,9999794,237457,4123,232358,18032,381,0,0.023746189,0.017363144,0.075937959,0.001604501,0,"1,0,1,0,0,1,0,1",1,6,0.686832601,0.068671794,0.002048778,0,0.033142383,6,"1,0,1,0,0,1,0,1"
1,7,208980,18038,283,0,94928,8466,159,0,208974,18032,283,0,94916,8472,159,0,0,0,0,0,0,0,0,0,0,16911,0,0,0,0,0,0,304331,0,0,500344,330854,227301,26504,442,0,304331,0,0.687013003,0.080107842,0.001335937,0,0.033087441,7,9762484,3509,336,5,0,211384,20167,211,0,0,293,0,0,0,0,0,0,9999383,236899,4143,231762,20796,216,0,0.023691362,0.017488466,0.087784246,0.000911781,0,"1,0,1,0,0,1,0,1",1,7,0.687013003,0.080107842,0.001335937,0,0.033087441,7,"1,0,1,0,0,1,0,1"
1,8,206835,20800,156,0,93949,9714,67,0,206922,20782,155,0,93972,9707,67,0,0,0,0,0,0,0,0,0,0,19489,0,0,0,0,0,0,301115,0,0,499947,331521,227791,30514,223,0,301115,0,0.687108811,0.092042435,0.000672657,0,0.03315519,8,9759829,3605,352,3,0,210346,23534,153,0,0,336,0,0,0,0,0,0,9999068,239239,4296,234033,24222,156,0,0.02392613,0.017956938,0.101246034,0.000652068,0,"1,0,1,0,0,1,0,1",1,8,0.687108811,0.092042435,0.000672657,0,0.03315519,8,"1,0,1,0,0,1,0,1"
1,9,204574,24355,109,0,93582,11439,63,0,204534,24345,110,0,93569,11421,63,0,0,0,0,0,0,0,0,0,0,22822,0,0,0,0,0,0,298276,0,0,500879,334122,229038,35794,172,0,298276,0,0.685492126,0.107128534,0.000514782,0,0.033418326,9,9756481,3496,426,1,0,208415,27856,93,0,0,409,0,0,0,0,0,0,9998167,241686,4332,236364,28691,94,0,0.024173031,0.017924083,0.118711882,0.000388934,0,"1,0,1,0,0,1,0,1",1,9,0.685492126,0.107128534,0.000514782,0,0.033418326,9,"1,0,1,0,0,1,0,1"
1,10,202399,28773,70,0,92178,13514,22,0,202387,28758,70,0,92199,13519,22,0,0,0,0,0,0,0,0,0,0,26928,0,0,0,0,0,0,294678,0,0,500727,336956,231242,42287,92,0,294678,0,0.686267643,0.125497098,0.000273033,0,0.033702566,10,9753893,3468,556,1,0,206045,32418,64,0,0,497,0,0,0,0,0,0,9997933,244040,4522,238527,33471,65,0,0.024409045,0.018529749,0.137153745,0.00026635,0,"1,0,1,0,0,1,0,1",1,10,0.686267643,0.125497098,0.000273033,0,0.033702566,10,"1,0,1,0,0,1,0,1"
1,11,200121,33701,28,0,91111,15720,12,0,200150,33693,28,0,91106,15718,12,0,0,0,0,0,0,0,0,0,0,31666,0,0,0,0,0,0,291296,0,1,499990,340693,233850,49421,40,0,291296,1,0.686395083,0.145060216,0.000117408,0,0.034074149,11,9752917,3455,606,1,0,202005,38116,11,0,0,489,0,0,0,0,0,0,9998577,245660,4551,240132,39211,12,0,0.024569496,0.018525604,0.159614915,4.8848E-05,0,"1,0,1,0,0,1,0,1",1,11,0.686395083,0.145060216,0.000117408,0,0.034074149,11,"1,0,1,0,0,1,0,1"
1,12,196658,39195,5,0,90018,18314,3,0,196611,39167,5,0,90007,18294,3,0,0,0,0,0,0,0,0,0,0,36651,0,0,0,0,0,0,286626,0,0,499040,344193,235858,57509,8,0,286626,0,0.685249264,0.167083584,2.32428E-05,0,0.034426602,12,9747666,3336,732,0,0,199826,44562,1,0,0,673,0,0,0,0,0,0,9997879,250213,4741,244389,45967,1,0,0.025026608,0.018947856,0.183711478,3.99659E-06,0,"1,0,1,0,0,1,0,1",1,12,0.685249264,0.167083584,2.32428E-05,0,0.034426602,12,"1,0,1,0,0,1,0,1"
1,13,191989,46297,0,0,87808,21520,0,0,192065,46257,0,0,87829,21512,0,0,0,0,0,0,0,0,0,0,0,43348,0,0,0,0,0,0,279893,0,0,498007,347614,238286,67817,0,0,279893,0,0.685490228,0.195092833,0,0,0.034760128,13,9747736,3233,854,0,0,194293,52488,0,0,0,728,0,0,0,0,0,0,10000366,252630,4815,246781,54070,0,0,0.025262075,0.019059494,0.214028421,0,0,"1,0,1,0,0,1,0,1",1,13,0.685490228,0.195092833,0,0,0.034760128,13,"1,0,1,0,0,1,0,1"
1,14,188961,53832,0,0,85859,25397,0,0,188952,53852,0,0,85878,25383,0,0,0,0,0,0,0,0,0,0,0,50465,0,0,0,0,0,0,274830,0,2,498628,354049,242793,79229,0,0,274830,2,0.68576101,0.223779759,0,0,0.035402801,14,9741974,3200,993,0,0,191232,61321,0,0,0,855,0,0,0,0,0,0,10000593,258619,5048,252553,63169,0,0,0.025860366,0.019519061,0.244255062,0,0,"1,0,0,1,0,1,0,1",1,14,0.68576101,0.223779759,0,0,0.035402801,14,"1,0,0,1,0,1,0,1"
1,15,184850,46869,0,1,84636,23509,0,0,0,0,0,0,0,0,0,0,184836,46912,0,1,84597,23540,0,0,0,855,0,0,0,0,0,0,339884,0,1,499333,339865,231720,70378,0,1,339884,1,0.681800127,0.207076339,0,2.94234E-06,0.033981009,15,9764396,3144,685,0,0,188021,44373,0,0,0,0,0,0,0,0,0,0,10001616,237220,3829,232394,45058,0,0,0.023718167,0.016141135,0.189941826,0,0,"1,0,0,1,0,1,0,1",1,15,0.681800127,0.207076339,0,2.94234E-06,0.033981009,15,"1,0,0,1,0,1,0,1"
