Replication,Simulation Period,To: W to 1st Tx | Sym|G-0,To: W to 1st Tx | Sym|G-A,To: W to 1st Tx | Sym|G-B,To: W to 1st Tx | Sym|G-AB,To: W to 1st Tx | Asym|G-0,To: W to 1st Tx | Asym|G-A,To: W to 1st Tx | Asym|G-B,To: W to 1st Tx | Asym|G-AB,To: If R | Tx-A --> I | Sym|G-0,To: If F | Tx-A --> I | Sym|G-A,To: If R | Tx-A --> I | Sym|G-B,To: If F | Tx-A --> I | Sym|G-AB,To: If R | Tx-A --> I | Asym|G-0,To: If F | Tx-A --> I | Asym|G-A,To: If R | Tx-A --> I | Asym|G-B,To: If F | Tx-A --> I | Asym|G-AB,To: If R | Tx-B  --> I | Sym|G-0,To: If R | Tx-B  --> I | Sym|G-A,To: If F | Tx-B  --> I | Sym|G-B,To: If F | Tx-B  --> I | Sym|G-AB,To: If R | Tx-B  --> I | Asym|G-0,To: If R | Tx-B  --> I | Asym|G-A,To: If F | Tx-B  --> I | Asym|G-B,To: If F | Tx-B  --> I | Asym|G-AB,To: If R | 2nd Tx-B  --> I | Sym|G-0,To: If R | 2nd Tx-B  --> I | Sym|G-A,To: If F | 2nd Tx-B  --> I | Sym|G-B,To: If F | 2nd Tx-B  --> I | Sym|G-AB,To: If R | 2nd Tx-B  --> I | Asym|G-0,To: If R | 2nd Tx-B  --> I | Asym|G-A,To: If F | 2nd Tx-B  --> I | Asym|G-B,To: If F | 2nd Tx-B  --> I | Asym|G-AB,To: Successfully treated with A or B,To: Treated with 1st-line M,To: Treated with 2nd-line M,To: Death,Received 1st Tx,Received 1st Tx & Symptomatic,Received 1st Tx & Rst to A,Received 1st Tx & Rst to B,Received 1st Tx & Rst to AB,Sucessful 1st-line treatment,Treated with M,% Received 1st Tx & Symptomatic,% Received 1st Tx & Rst to A,% Received 1st Tx & Rst to B,% Received 1st Tx & Rst to AB,Annual rate of gonorrhea cases,Simulation Time,In: S,In: I | Sym|G-0,In: I | Sym|G-A,In: I | Sym|G-B,In: I | Sym|G-AB,In: I | Asym|G-0,In: I | Asym|G-A,In: I | Asym|G-B,In: I | Asym|G-AB,In: W to RTx | Sym|G-0,In: W to RTx | Sym|G-A,In: W to RTx | Sym|G-B,In: W to RTx | Sym|G-AB,In: W to RTx | Asym|G-0,In: W to RTx | Asym|G-A,In: W to RTx | Asym|G-B,In: W to RTx | Asym|G-AB,Population size,Prevalence,Prevalence - Symptomatic,Prevalence - Assymptomatic,Prevalence - A,Prevalence - B,Prevalence - AB,Prevalence G,% infection symptomatic,% infection resistant to A,% infection resistant to B,% infection resistant to AB,Action Code,Replication,Observation Period,Obs: % Received 1st Tx & Symptomatic,Obs: % Received 1st Tx & Rst to A,Obs: % Received 1st Tx & Rst to B,Obs: % Received 1st Tx & Rst to AB,Obs: Annual rate of gonorrhea cases,Epidemic Time,Action Code
0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,9799883,1392,12,12,0,195221,1740,1740,0,0,0,0,0,0,0,0,0,10000000,200117,1416,198701,1752,1752,0,0.0200117,0.007075861,0.008754878,0.008754878,0,"1,0,1,0,0,1,0,1",0,0,-1,-1,-1,-1,-1,0,"1,0,1,0,0,1,0,1"
0,1,234766,3333,1816,0,133465,1677,1133,0,234124,3320,1812,0,133078,1667,1132,0,0,0,0,0,0,0,0,0,0,2792,0,0,0,0,0,0,370146,0,0,499447,376190,239915,5010,2949,0,370146,0,0.637749541,0.013317738,0.007839124,0,0.037617785,1,9808117,3917,77,28,0,182352,3209,1481,0,0,85,0,0,0,0,0,0,10000323,192206,4107,187042,3371,1509,0,0.019219979,0.021367699,0.017538474,0.007850952,0,"1,0,1,0,0,1,0,1",0,1,0.637749541,0.013317738,0.007839124,0,0.037617785,1,"1,0,1,0,0,1,0,1"
0,2,220539,6490,1537,0,124192,3138,942,0,220534,6477,1535,0,124231,3132,943,0,0,0,0,0,0,0,0,0,0,5494,0,0,0,0,0,0,347243,0,0,499322,356838,228566,9628,2479,0,347243,0,0.640531558,0.026981431,0.00694713,0,0.035680096,2,9818800,3637,143,18,0,169898,6083,1289,0,0,127,0,0,0,0,0,0,10001038,182238,3925,177270,6353,1307,0,0.018221909,0.021537769,0.034861006,0.00717194,0,"1,0,1,0,0,1,0,1",0,2,0.640531558,0.026981431,0.00694713,0,0.035680096,2,"1,0,1,0,0,1,0,1"
0,3,206424,11976,1243,0,115936,5920,814,0,206524,11972,1246,0,115945,5911,811,0,0,0,0,0,0,0,0,0,0,10190,0,0,0,0,0,0,324526,0,0,499762,342313,219643,17896,2057,0,324526,0,0.641643759,0.052279639,0.00600912,0,0.034226724,3,9825637,3359,276,15,0,158458,11334,1051,0,0,260,0,0,0,0,0,0,10001337,175700,3910,170843,11870,1066,0,0.017567651,0.022253842,0.067558338,0.00606716,0,"1,0,1,0,0,1,0,1",0,3,0.641643759,0.052279639,0.00600912,0,0.034226724,3,"1,0,1,0,0,1,0,1"
0,4,193246,22595,1069,0,108063,11181,689,0,193197,22536,1068,0,108096,11154,690,0,0,0,0,0,0,0,0,0,0,19103,0,0,0,0,0,0,303051,0,0,499805,336843,216910,33776,1758,0,303051,0,0.643949852,0.100272234,0.005219049,0,0.033680454,4,9826141,3133,506,20,0,147396,21430,922,0,0,545,0,0,0,0,0,0,10001142,175001,4204,169748,22481,942,0,0.017498102,0.02402272,0.128462123,0.005382826,0,"1,0,1,0,0,1,0,1",0,4,0.643949852,0.100272234,0.005219049,0,0.033680454,4,"1,0,1,0,0,1,0,1"
0,5,178899,41955,916,0,99928,20751,618,0,179016,41887,916,0,99940,20712,618,0,0,0,0,0,0,0,0,0,0,35670,0,0,0,0,0,0,280490,0,0,499199,343067,221770,62706,1534,0,280490,0,0.646433495,0.182780623,0.00447143,0,0.034301592,5,9818095,2931,963,12,0,136993,39823,691,0,0,954,0,0,0,0,0,0,10001489,183394,4860,177507,41740,703,0,0.01833667,0.026500322,0.227597413,0.003833277,0,"1,0,1,0,0,1,0,1",0,5,0.646433495,0.182780623,0.00447143,0,0.034301592,5,"1,0,1,0,0,1,0,1"
0,6,165955,78246,705,0,93562,38759,452,0,165950,78109,708,0,93593,38716,453,0,0,0,0,0,0,0,0,0,0,66500,0,0,0,0,0,0,260704,0,0,501336,377679,244906,117005,1157,0,260704,0,0.648450139,0.309800121,0.003063448,0,0.037766639,6,9791453,2651,1780,13,0,127158,73714,568,0,0,1820,0,0,0,0,0,0,10000334,208881,6264,201440,77314,581,0,0.020887402,0.029988367,0.370134191,0.002781488,0,"1,0,0,1,0,1,0,1",0,6,0.648450139,0.309800121,0.003063448,0,0.037766639,6,"1,0,0,1,0,1,0,1"
0,7,153980,83784,952,0,87045,49192,551,0,0,0,0,0,0,0,0,0,154017,83838,950,0,87081,49179,550,0,0,1820,0,0,0,0,0,0,374114,0,793,500327,375504,238716,132976,1503,0,374114,793,0.63572159,0.35412672,0.00400262,0,0.037553618,7,9809203,2447,1322,29,0,118615,65423,1009,0,0,0,25,0,0,0,0,0,9999143,189936,3823,185047,66745,1063,0,0.018995228,0.020127833,0.351407843,0.005596622,0,"1,0,0,1,0,1,0,1",0,7,0.63572159,0.35412672,0.00400262,0,0.037553618,7,"1,0,0,1,0,1,0,1"
0,8,144786,75099,1902,0,80837,43627,964,0,0,0,0,0,0,0,0,0,144819,75101,1896,0,80816,43678,961,0,0,0,0,0,0,0,0,0,344410,0,1616,500036,347215,221787,118726,2866,0,344410,1616,0.638759846,0.341937992,0.008254252,0,0.034721924,8,9823307,2376,1236,50,0,110993,59034,1836,1,0,0,31,0,0,0,0,0,9999878,176567,3693,171864,60270,1917,1,0.017656915,0.020915573,0.341343513,0.010857068,5.66357E-06,"1,0,0,1,0,1,0,1",0,8,0.638759846,0.341937992,0.008254252,0,0.034721924,8,"1,0,0,1,0,1,0,1"
0,9,135210,67587,3191,1,75371,39643,1654,0,0,0,0,0,0,0,0,0,135268,67635,3183,1,75399,39625,1655,0,0,0,0,0,0,0,0,0,317925,0,2716,498812,322657,205989,107230,4845,1,317925,2716,0.638414787,0.332334336,0.015015946,3.09927E-06,0.032259097,9,9837733,2265,1152,78,0,103890,52808,3144,2,0,0,61,0,0,0,0,0,10002047,164301,3556,159844,53960,3283,2,0.016426737,0.021643204,0.328421616,0.019981619,1.21728E-05,"1,0,0,1,0,1,0,1",0,9,0.638414787,0.332334336,0.015015946,3.09927E-06,0.032259097,9,"1,0,0,1,0,1,0,1"
0,10,126604,60996,5597,6,71163,35473,2942,2,0,0,0,0,0,0,0,0,126608,61020,5595,6,71158,35489,2935,2,0,0,0,0,0,0,0,0,294275,0,4762,499577,302783,193203,96469,8539,8,294275,4762,0.638090646,0.318607716,0.028201715,2.64216E-05,0.030271474,10,9848503,2121,986,130,0,96662,47365,5484,3,0,0,113,0,0,0,0,0,10002255,153735,3350,149514,48351,5727,3,0.015370034,0.021790744,0.314508733,0.037252415,1.95141E-05,"1,0,0,1,0,1,0,1",0,10,0.638090646,0.318607716,0.028201715,2.64216E-05,0.030271474,10,"1,0,0,1,0,1,0,1"
0,11,118604,54314,9385,6,66216,32006,5063,2,0,0,0,0,0,0,0,0,118595,54338,9355,6,66220,32031,5046,2,0,0,0,0,0,0,0,0,271183,0,8037,499270,285596,182309,86320,14448,8,271183,8037,0.638345775,0.302245129,0.050588944,2.80116E-05,0.028545056,11,9857885,1949,875,213,0,91101,42323,9621,6,0,0,231,0,0,0,0,0,10005095,147193,3268,143051,43198,10065,6,0.014711804,0.022202143,0.29347863,0.06837961,4.07628E-05,"1,0,0,1,0,1,0,1",0,11,0.638345775,0.302245129,0.050588944,2.80116E-05,0.028545056,11,"1,0,0,1,0,1,0,1"
0,12,111426,48538,17141,16,61782,28307,9101,6,0,0,0,0,0,0,0,0,111463,48560,17122,16,61813,28302,9088,6,0,0,0,0,0,0,0,0,250137,0,14650,500295,276317,177121,76845,26242,22,250137,14650,0.641006525,0.278104496,0.094970632,7.96187E-05,0.027615484,12,9861617,1805,793,388,0,85165,38052,16779,12,0,0,382,1,0,0,0,0,10005872,144198,3369,140008,38845,17549,13,0.014411338,0.023363708,0.269386538,0.121700717,9.01538E-05,"1,0,0,1,0,1,0,1",0,12,0.641006525,0.278104496,0.094970632,7.96187E-05,0.027615484,12,"1,0,0,1,0,1,0,1"
0,13,104730,43482,30021,27,58320,25492,16124,20,0,0,0,0,0,0,0,0,104725,43494,29978,27,58350,25511,16109,20,0,0,0,0,0,0,0,0,232077,0,25549,500730,278216,178260,68974,46145,47,232077,25549,0.640725192,0.247915289,0.165860339,0.000168933,0.027805459,13,9857572,1739,657,671,0,79714,34081,29784,21,0,0,618,0,0,0,0,0,10005805,148108,3685,143600,34738,31073,21,0.014802207,0.024880493,0.234545062,0.209799606,0.000141788,"1,0,0,1,0,1,0,1",0,13,0.640725192,0.247915289,0.165860339,0.000168933,0.027805459,13,"1,0,0,1,0,1,0,1"
0,14,97191,39051,53194,31,53940,22701,28523,15,0,0,0,0,0,0,0,0,97228,39041,53075,30,53950,22697,28459,14,0,0,0,0,0,0,0,0,212914,0,45238,500801,294646,189467,61752,81717,46,212914,45238,0.643032656,0.20958031,0.277339587,0.00015612,0.0294517,14,9841311,1647,674,1166,1,74307,30390,52566,33,0,0,1129,1,0,0,0,0,10004380,162889,4618,157296,31064,54861,35,0.016281769,0.028350595,0.190706555,0.336799907,0.00021487,"1,0,0,0,1,0,1,1",0,14,0.643032656,0.20958031,0.277339587,0.00015612,0.0294517,14,"1,0,0,0,1,0,1,1"
0,15,90484,35031,54661,22,50661,20462,34138,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285657,1130,500474,285483,180198,55493,88799,46,285657,286787,0.63120396,0.194382853,0.311048294,0.00016113,0.028531606,15,9860534,1459,543,855,0,69774,27261,44605,19,0,0,0,0,0,0,0,0,10005851,145317,2857,141659,27804,45460,19,0.014523202,0.019660466,0.19133343,0.312833323,0.000130749,"1,0,0,0,1,0,1,1",0,15,0.63120396,0.194382853,0.311048294,0.00016113,0.028531606,15,"1,0,0,0,1,0,1,1"
0,16,85413,31360,46410,16,48000,18145,28853,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258288,0,500023,258213,163199,49505,75263,32,258288,258288,0.632032469,0.191721563,0.291476417,0.000123929,0.025805169,16,9874893,1342,505,744,0,65423,24630,37968,20,0,0,0,0,0,0,0,0,10006251,131358,2591,128041,25135,38712,20,0.013127594,0.019724722,0.19134731,0.29470607,0.000152256,"1,0,0,0,1,0,1,1",0,16,0.632032469,0.191721563,0.291476417,0.000123929,0.025805169,16,"1,0,0,0,1,0,1,1"
0,17,79929,28449,40038,21,44623,16631,24814,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234551,0,501237,234517,148437,45080,64852,33,234551,234551,0.632947718,0.192224871,0.276534324,0.000140715,0.023437459,17,9887230,1323,470,631,0,60831,22315,32567,17,0,0,0,0,0,0,0,0,10006076,118846,2424,115730,22785,33198,17,0.011877383,0.020396143,0.191718695,0.279336284,0.000143042,"1,0,0,0,1,0,1,1",0,17,0.632947718,0.192224871,0.276534324,0.000140715,0.023437459,17,"1,0,0,0,1,0,1,1"
0,18,74638,25871,34045,18,41714,15007,21071,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212431,0,499243,212375,134572,40878,55116,29,212431,212431,0.633652737,0.192480283,0.259522072,0.000136551,0.021221866,18,9898956,1214,426,535,1,57292,20314,27972,21,0,0,0,0,0,0,0,0,10007367,108411,2176,105599,20740,28507,22,0.010833119,0.020071764,0.191309,0.262953021,0.000202931,"1,0,0,0,1,0,1,1",0,18,0.633652737,0.192480283,0.259522072,0.000136551,0.021221866,18,"1,0,0,0,1,0,1,1"
0,19,70376,23475,29418,22,38981,13777,18208,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194390,0,500917,194274,123291,37252,47626,39,194390,194390,0.634624294,0.191749797,0.245148605,0.000200747,0.019414468,19,9908287,1177,354,457,0,53404,18360,24079,23,0,0,0,0,0,0,0,0,10006661,98374,1988,95866,18714,24536,23,0.009830852,0.020208592,0.190233192,0.249415496,0.000233802,"1,0,0,0,1,0,1,1",0,19,0.634624294,0.191749797,0.245148605,0.000200747,0.019414468,19,"1,0,0,0,1,0,1,1"
0,20,65581,20909,25440,25,36273,12489,15583,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176331,0,498962,176315,111955,33398,41023,40,176331,176331,0.6349715,0.189422341,0.232668803,0.000226867,0.017617359,20,9918389,1094,333,424,1,50075,16406,20781,20,0,0,0,0,0,0,0,0,10008027,89638,1852,87282,16739,21205,21,0.008956611,0.02066088,0.186739999,0.236562619,0.000234276,"1,0,0,0,1,0,1,1",0,20,0.6349715,0.189422341,0.232668803,0.000226867,0.017617359,20,"1,0,0,0,1,0,1,1"
0,21,61569,19002,21926,20,34317,11068,13409,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161384,0,500095,161329,102517,30070,35335,38,161384,161384,0.635453018,0.186389304,0.219024478,0.000235544,0.016120209,21,9925980,1066,295,339,1,47247,14806,17674,16,0,0,0,0,0,0,0,0,10007873,81893,1701,79743,15101,18013,17,0.008182858,0.020771006,0.184399155,0.21995775,0.000207588,"1,0,0,0,1,0,1,1",0,21,0.635453018,0.186389304,0.219024478,0.000235544,0.016120209,21,"1,0,0,0,1,0,1,1"
0,22,59069,17215,18510,16,32350,9888,11693,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148783,0,500945,148756,94810,27103,30203,31,148783,148783,0.637352443,0.182197693,0.203037188,0.000208395,0.014863715,22,9932283,941,296,297,0,45192,13677,14867,21,0,0,0,0,0,0,0,0,10007996,75713,1534,73757,13973,15164,21,0.007565251,0.020260721,0.184552191,0.200282646,0.000277363,"1,0,0,0,1,0,1,1",0,22,0.637352443,0.182197693,0.203037188,0.000208395,0.014863715,22,"1,0,0,0,1,0,1,1"
0,23,56348,15906,15784,21,30971,9197,9772,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138043,0,500615,138013,88059,25103,25556,35,138043,138043,0.63804859,0.181888663,0.185170962,0.000253599,0.013790254,23,9938492,929,243,247,0,42657,12197,12845,8,0,0,0,0,0,0,0,0,10008010,69518,1419,67707,12440,13092,8,0.006946236,0.02041198,0.17894646,0.188325326,0.000115078,"1,0,0,0,1,0,1,1",0,23,0.63804859,0.181888663,0.185170962,0.000253599,0.013790254,23,"1,0,0,0,1,0,1,1"
0,24,52714,14435,13383,10,28961,8176,8336,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126041,0,501454,126018,80542,22611,21719,13,126041,126041,0.639130918,0.179426749,0.172348395,0.00010316,0.012592513,24,9943163,840,239,210,0,40271,11351,10923,9,0,0,0,0,0,0,0,0,10007375,64212,1289,62554,11590,11133,9,0.006416468,0.020074129,0.180495857,0.173378808,0.000140161,"1,0,0,0,1,0,1,1",0,24,0.639130918,0.179426749,0.172348395,0.00010316,0.012592513,24,"1,0,0,0,1,0,1,1"
0,25,50019,13108,11696,10,27400,7581,7164,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117019,0,500462,116984,74833,20689,18860,16,117019,117019,0.639685769,0.176853245,0.161218628,0.000136771,0.011690351,25,9947203,853,214,212,0,38328,10446,9290,5,0,0,0,0,0,0,0,0,10006885,59682,1279,58069,10660,9502,5,0.005964094,0.021430247,0.178613317,0.159210482,8.37774E-05,"1,0,0,0,1,0,1,1",0,25,0.639685769,0.176853245,0.161218628,0.000136771,0.011690351,25,"1,0,0,0,1,0,1,1"
1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,9791509,679,6,6,0,203902,1948,1948,0,0,0,0,0,0,0,0,0,9999998,208489,691,207798,1954,1954,0,0.020848904,0.003314324,0.009372197,0.009372197,0,"1,0,1,0,0,1,0,1",1,0,-1,-1,-1,-1,-1,0,"1,0,1,0,0,1,0,1"
1,1,236366,3629,1753,0,118868,1461,1031,0,235643,3617,1750,0,118518,1455,1031,0,0,0,0,0,0,0,0,0,0,2968,0,0,0,0,0,0,356942,0,0,499303,363108,241748,5090,2784,0,356942,0,0.66577437,0.014017868,0.00766714,0,0.036317294,1,9788732,3575,58,22,0,199726,3401,1544,0,0,60,0,0,0,0,0,0,9998212,209480,3715,204671,3519,1566,0,0.020951746,0.01773439,0.01679874,0.007475654,0,"1,0,1,0,0,1,0,1",1,1,0.66577437,0.014017868,0.00766714,0,0.036317294,1,"1,0,1,0,0,1,0,1"
1,2,237116,6515,1499,0,116308,2739,850,0,237142,6504,1497,0,116336,2734,847,0,0,0,0,0,0,0,0,0,0,5328,0,0,0,0,0,0,355822,0,0,500953,365027,245130,9254,2349,0,355822,0,0.671539366,0.025351549,0.00643514,0,0.03651261,2,9788700,3502,138,24,0,196514,5979,1264,0,0,104,0,0,0,0,0,0,9997286,208586,3768,203757,6221,1288,0,0.020864263,0.018064491,0.029824629,0.006174911,0,"1,0,1,0,0,1,0,1",1,2,0.671539366,0.025351549,0.00643514,0,0.03651261,2,"1,0,1,0,0,1,0,1"
1,3,233201,11584,1179,0,114748,4893,651,0,233251,11562,1181,0,114741,4884,652,0,0,0,0,0,0,0,0,0,0,9549,0,0,0,0,0,0,349823,0,0,499610,366256,245964,16477,1830,0,349823,0,0.67156306,0.044987659,0.004996505,0,0.036633209,3,9787776,3547,213,14,0,193578,10518,1057,0,0,174,0,0,0,0,0,0,9997923,210147,3948,205153,10905,1071,0,0.021019066,0.018786849,0.051892247,0.005096432,0,"1,0,1,0,0,1,0,1",1,3,0.67156306,0.044987659,0.004996505,0,0.036633209,3,"1,0,1,0,0,1,0,1"
1,4,229314,20705,966,0,112804,8526,511,0,229328,20674,966,0,112802,8515,512,0,0,0,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,343607,0,0,499030,372826,250985,29231,1477,0,343607,0,0.673196075,0.078403867,0.003961634,0,0.037288846,4,9783167,3485,427,10,0,190139,18784,913,0,0,325,0,0,0,0,0,0,9998325,215158,4247,209836,19536,923,0,0.021519405,0.019738983,0.09079839,0.004289871,0,"1,0,1,0,0,1,0,1",1,4,0.673196075,0.078403867,0.003961634,0,0.037288846,4,"1,0,1,0,0,1,0,1"
1,5,223756,37284,758,0,110649,15284,457,0,223754,37220,757,0,110627,15259,457,0,0,0,0,0,0,0,0,0,0,30505,0,0,0,0,0,0,335595,0,0,499486,388188,261798,52568,1215,0,335595,0,0.674410337,0.135418921,0.003129927,0,0.038822271,5,9772697,3348,753,18,0,185543,34333,656,0,0,569,0,0,0,0,0,0,9999106,226409,4688,220532,35655,674,0,0.022642924,0.020705891,0.157480489,0.002976913,0,"1,0,1,0,0,1,0,1",1,5,0.674410337,0.135418921,0.003129927,0,0.038822271,5,"1,0,1,0,0,1,0,1"
1,6,217859,67766,574,0,108143,27697,355,0,217891,67639,578,0,108192,27674,355,0,0,0,0,0,0,0,0,0,0,55479,0,0,0,0,0,0,327016,0,0,499774,422394,286199,95463,929,0,327016,0,0.677564075,0.226004631,0.002199368,0,0.042241267,6,9748529,3175,1345,6,0,181488,62268,462,0,0,1031,0,0,0,0,0,0,9999558,251029,5557,244218,64644,468,0,0.02510401,0.022136885,0.257516064,0.001864326,0,"1,0,0,1,0,1,0,1",1,6,0.677564075,0.226004631,0.002199368,0,0.042241267,6,"1,0,0,1,0,1,0,1"
1,7,211722,73433,769,0,105613,36119,347,0,0,0,0,0,0,0,0,0,211716,73485,768,0,105615,36112,348,0,0,1031,0,0,0,0,0,0,426924,0,631,501124,428003,285924,109552,1116,0,426924,631,0.668042046,0.255960823,0.002607458,0,0.042807085,7,9754205,3281,1140,17,0,176637,61163,743,0,0,0,15,0,0,0,0,0,9998415,244209,4453,238543,62303,775,0,0.024424771,0.018234381,0.255121638,0.003173511,0,"1,0,0,1,0,1,0,1",1,7,0.668042046,0.255960823,0.002607458,0,0.042807085,7,"1,0,0,1,0,1,0,1"
1,8,207225,71416,1185,0,103024,35670,540,0,0,0,0,0,0,0,0,0,207211,71427,1183,0,103021,35643,539,0,0,0,0,0,0,0,0,0,417299,0,967,499811,419060,279826,107086,1725,0,417299,967,0.667746862,0.255538586,0.004116356,0,0.041914211,8,9759924,3112,1076,15,0,171868,59657,1120,0,0,0,17,0,0,0,0,0,9998041,238114,4220,232645,60733,1152,0,0.023816066,0.017722603,0.255058501,0.004838019,0,"1,0,0,1,0,1,0,1",1,8,0.667746862,0.255538586,0.004116356,0,0.041914211,8,"1,0,0,1,0,1,0,1"
1,9,202807,69910,1691,0,99934,34763,796,0,0,0,0,0,0,0,0,0,202873,69880,1692,0,99934,34779,796,0,0,0,0,0,0,0,0,0,407464,0,1423,500324,409901,274408,104673,2487,0,407464,1423,0.669449452,0.25536166,0.006067319,0,0.040998993,9,9763302,3048,995,35,0,169273,58220,1736,0,0,0,21,0,0,0,0,0,9997831,234524,4099,229229,59215,1792,0,0.023457488,0.017477955,0.25249015,0.007641009,0,"1,0,0,1,0,1,0,1",1,9,0.669449452,0.25536166,0.006067319,0,0.040998993,9,"1,0,0,1,0,1,0,1"
1,10,198292,68032,2679,0,98369,33994,1233,0,0,0,0,0,0,0,0,0,198308,68069,2673,0,98394,33981,1229,0,0,0,0,0,0,0,0,0,398751,0,2191,499255,402599,269003,102026,3912,0,398751,2191,0.668166091,0.253418414,0.009716865,0,0.04026654,10,9769654,2910,1045,41,0,164074,56909,2527,0,0,0,40,0,0,0,0,0,9998351,228687,4036,223510,57954,2608,0,0.022872472,0.017648576,0.253420614,0.011404234,0,"1,0,0,1,0,1,0,1",1,10,0.668166091,0.253418414,0.009716865,0,0.04026654,10,"1,0,0,1,0,1,0,1"
1,11,192995,67311,3650,0,95380,33367,1880,0,0,0,0,0,0,0,0,0,192961,67302,3645,0,95424,33386,1878,0,0,0,0,0,0,0,0,0,389069,0,3036,498551,394583,263956,100678,5530,0,389069,3036,0.668949245,0.255150374,0.014014795,0,0.039463189,11,9773230,2945,929,71,0,160133,56452,3819,0,0,0,44,0,0,0,0,0,9998761,225521,3989,220404,57381,3934,0,0.022554895,0.017687932,0.254437502,0.017444052,0,"1,0,0,1,0,1,0,1",1,11,0.668949245,0.255150374,0.014014795,0,0.039463189,11,"1,0,0,1,0,1,0,1"
1,12,188438,66305,5830,0,93289,32790,2787,0,0,0,0,0,0,0,0,0,188446,66329,5828,0,93250,32776,2786,0,0,0,0,0,0,0,0,0,380800,0,4737,500764,389439,260573,99095,8617,0,380800,4737,0.66909837,0.254455768,0.0221267,0,0.038952419,12,9774380,2808,1007,108,0,156933,55527,5800,0,0,0,89,0,0,0,0,0,9997813,223424,4012,218260,56534,5997,0,0.022347287,0.017956889,0.253034589,0.026841342,0,"1,0,0,1,0,1,0,1",1,12,0.66909837,0.254455768,0.0221267,0,0.038952419,12,"1,0,0,1,0,1,0,1"
1,13,184611,65181,9239,0,91126,32518,4357,0,0,0,0,0,0,0,0,0,184635,65173,9206,0,91162,32521,4347,0,0,0,0,0,0,0,0,0,373490,0,7479,499722,387032,259031,97699,13596,0,373490,7479,0.669275409,0.252431324,0.035128878,0,0.038711647,13,9775756,2710,941,194,0,153234,54563,9089,0,0,0,155,0,0,0,0,0,9997818,222026,4000,216886,55504,9438,0,0.022207446,0.018015908,0.24998874,0.042508535,0,"1,0,0,1,0,1,0,1",1,13,0.669275409,0.252431324,0.035128878,0,0.038711647,13,"1,0,0,1,0,1,0,1"
1,14,180477,64229,13990,0,89547,31897,6660,0,0,0,0,0,0,0,0,0,180476,64236,13970,0,89524,31903,6653,0,0,0,0,0,0,0,0,0,366138,0,11507,498553,386800,258696,96126,20650,0,366138,11507,0.668810755,0.248516029,0.053386763,0,0.038683017,14,9776823,2677,936,249,0,150075,53441,13582,0,0,0,203,0,0,0,0,0,9999220,222341,4065,217098,54377,14034,0,0.022235834,0.018282728,0.24456578,0.063119263,0,"1,0,0,1,0,1,0,1",1,14,0.668810755,0.248516029,0.053386763,0,0.038683017,14,"1,0,0,1,0,1,0,1"
1,15,177163,63018,21040,0,87422,31026,9787,1,0,0,0,0,0,0,0,0,177210,63017,21038,0,87427,31035,9773,1,0,0,0,0,0,0,0,0,358687,0,17270,500068,389457,261221,94044,30827,1,358687,17270,0.6707313,0.241474669,0.079153796,2.56768E-06,0.038948676,15,9774036,2725,933,404,0,147799,51536,20329,1,0,0,285,0,0,0,0,0,9999236,225146,4347,219665,52469,21018,1,0.02251632,0.019307472,0.233044336,0.093352758,4.44156E-06,"1,0,0,1,0,1,0,1",1,15,0.6707313,0.241474669,0.079153796,2.56768E-06,0.038948676,15,"1,0,0,1,0,1,0,1"
