Replication,Simulation Period,To: W to 1st Tx | Sym|G-0,To: W to 1st Tx | Sym|G-A,To: W to 1st Tx | Sym|G-B,To: W to 1st Tx | Sym|G-AB,To: W to 1st Tx | Asym|G-0,To: W to 1st Tx | Asym|G-A,To: W to 1st Tx | Asym|G-B,To: W to 1st Tx | Asym|G-AB,To: If R | Tx-A --> I | Sym|G-0,To: If F | Tx-A --> I | Sym|G-A,To: If R | Tx-A --> I | Sym|G-B,To: If F | Tx-A --> I | Sym|G-AB,To: If R | Tx-A --> I | Asym|G-0,To: If F | Tx-A --> I | Asym|G-A,To: If R | Tx-A --> I | Asym|G-B,To: If F | Tx-A --> I | Asym|G-AB,To: If R | Tx-B  --> I | Sym|G-0,To: If R | Tx-B  --> I | Sym|G-A,To: If F | Tx-B  --> I | Sym|G-B,To: If F | Tx-B  --> I | Sym|G-AB,To: If R | Tx-B  --> I | Asym|G-0,To: If R | Tx-B  --> I | Asym|G-A,To: If F | Tx-B  --> I | Asym|G-B,To: If F | Tx-B  --> I | Asym|G-AB,To: If R | 2nd Tx-B  --> I | Sym|G-0,To: If R | 2nd Tx-B  --> I | Sym|G-A,To: If F | 2nd Tx-B  --> I | Sym|G-B,To: If F | 2nd Tx-B  --> I | Sym|G-AB,To: If R | 2nd Tx-B  --> I | Asym|G-0,To: If R | 2nd Tx-B  --> I | Asym|G-A,To: If F | 2nd Tx-B  --> I | Asym|G-B,To: If F | 2nd Tx-B  --> I | Asym|G-AB,To: Successfully treated with A or B,To: Treated with 1st-line M,To: Treated with 2nd-line M,To: Death,Received 1st Tx,Received 1st Tx & Symptomatic,Received 1st Tx & Rst to A,Received 1st Tx & Rst to B,Received 1st Tx & Rst to AB,Sucessful 1st-line treatment,Treated with M,% Received 1st Tx & Symptomatic,% Received 1st Tx & Rst to A,% Received 1st Tx & Rst to B,% Received 1st Tx & Rst to AB,Annual rate of gonorrhea cases,Simulation Time,In: S,In: I | Sym|G-0,In: I | Sym|G-A,In: I | Sym|G-B,In: I | Sym|G-AB,In: I | Asym|G-0,In: I | Asym|G-A,In: I | Asym|G-B,In: I | Asym|G-AB,In: W to RTx | Sym|G-0,In: W to RTx | Sym|G-A,In: W to RTx | Sym|G-B,In: W to RTx | Sym|G-AB,In: W to RTx | Asym|G-0,In: W to RTx | Asym|G-A,In: W to RTx | Asym|G-B,In: W to RTx | Asym|G-AB,Population size,Prevalence,Prevalence - Symptomatic,Prevalence - Assymptomatic,Prevalence - A,Prevalence - B,Prevalence - AB,Prevalence G,% infection symptomatic,% infection resistant to A,% infection resistant to B,% infection resistant to AB,Action Code,Replication,Observation Period,Obs: % Received 1st Tx & Symptomatic,Obs: % Received 1st Tx & Rst to A,Obs: % Received 1st Tx & Rst to B,Obs: % Received 1st Tx & Rst to AB,Obs: Annual rate of gonorrhea cases,Epidemic Time,Action Code
0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,9778405,3752,32,32,0,214178,1801,1801,0,0,0,0,0,0,0,0,0,10000001,221596,3816,217780,1833,1833,0,0.022159598,0.017220527,0.00827181,0.00827181,0,"1,0,1,0,0,1,0,1",0,0,-1,-1,-1,-1,-1,0,"1,0,1,0,0,1,0,1"
0,1,221041,1725,1244,0,104740,946,713,0,220367,1717,1243,0,104424,939,712,0,0,0,0,0,0,0,0,0,0,1549,0,0,0,0,0,0,326743,0,0,499807,330409,224010,2671,1957,0,326743,0,0.6779779,0.00808392,0.005922962,0,0.033043514,1,9773273,7955,69,31,0,213500,2037,1311,0,0,26,0,0,0,0,0,0,9999209,225936,8081,216848,2132,1342,0,0.022595387,0.035766766,0.009436301,0.005939735,0,"1,0,1,0,0,1,0,1",0,1,0.6779779,0.00808392,0.005922962,0,0.033043514,1,"1,0,1,0,0,1,0,1"
0,2,225865,1921,894,0,104102,1035,557,0,225911,1924,895,0,104124,1039,556,0,0,0,0,0,0,0,0,0,0,1750,0,0,0,0,0,0,331484,0,0,499135,334374,228680,2956,1451,0,331484,0,0.683904849,0.0088404,0.004339452,0,0.033434685,2,9773137,7996,65,25,0,215460,2254,906,0,0,37,0,0,0,0,0,0,10000812,227675,8123,218620,2356,931,0,0.022765651,0.03567805,0.010348084,0.004089162,0,"1,0,1,0,0,1,0,1",0,2,0.683904849,0.0088404,0.004339452,0,0.033434685,2,"1,0,1,0,0,1,0,1"
0,3,227287,2149,623,0,105218,1169,368,0,227231,2146,622,0,105221,1167,367,0,0,0,0,0,0,0,0,0,0,1976,0,0,0,0,0,0,333440,0,0,501162,336814,230059,3318,991,0,333440,0,0.683044648,0.009851134,0.002942277,0,0.033682111,3,9771492,8282,95,23,0,215606,2559,692,0,0,48,0,0,0,0,0,0,9999789,228297,8448,218857,2702,715,0,0.022830182,0.037004428,0.01183546,0.003131885,0,"1,0,1,0,0,1,0,1",0,3,0.683044648,0.009851134,0.002942277,0,0.033682111,3,"1,0,1,0,0,1,0,1"
0,4,227591,2457,461,0,104509,1262,272,0,227602,2458,461,0,104492,1265,275,0,0,0,0,0,0,0,0,0,0,2277,0,0,0,0,0,0,332827,0,0,499637,336552,230509,3719,733,0,332827,0,0.684913475,0.011050298,0.00217797,0,0.033658472,4,9771636,7964,90,13,0,214908,2926,457,0,0,43,0,0,0,0,0,0,9999028,227392,8110,218291,3059,470,0,0.02274141,0.035665283,0.01345254,0.002066915,0,"1,0,1,0,0,1,0,1",0,4,0.684913475,0.011050298,0.00217797,0,0.033658472,4,"1,0,1,0,0,1,0,1"
0,5,225645,2809,321,0,103921,1563,188,0,225617,2810,321,0,103923,1558,188,0,0,0,0,0,0,0,0,0,0,2592,0,0,0,0,0,0,330045,0,0,500975,334447,228775,4372,509,0,330045,0,0.684039624,0.013072325,0.001521915,0,0.033450303,5,9770535,8114,97,7,0,214748,3439,315,0,0,49,0,0,0,0,0,0,9998325,227790,8267,218502,3585,322,0,0.022782816,0.036292199,0.01573818,0.001413583,0,"1,0,1,0,0,1,0,1",0,5,0.684039624,0.013072325,0.001521915,0,0.033450303,5,"1,0,1,0,0,1,0,1"
0,6,224618,3492,234,0,104561,1850,130,0,224663,3491,234,0,104561,1851,130,0,0,0,0,0,0,0,0,0,0,3196,0,0,0,0,0,0,329585,0,0,499297,334885,228344,5342,364,0,329585,0,0.681857951,0.015951745,0.00108694,0,0.033494653,6,9770413,8072,145,5,0,214161,4092,237,0,0,62,0,0,0,0,0,0,9998163,227750,8284,218490,4299,242,0,0.022779185,0.036373216,0.01887596,0.001062569,0,"1,0,1,0,0,1,0,1",0,6,0.681857951,0.015951745,0.00108694,0,0.033494653,6,"1,0,1,0,0,1,0,1"
0,7,224725,4047,170,0,104080,2166,113,0,224725,4038,171,0,104056,2167,113,0,0,0,0,0,0,0,0,0,0,3701,0,0,0,0,0,0,329062,0,1,500190,335301,228942,6213,283,0,329062,1,0.682795458,0.01852962,0.000844018,0,0.033537173,7,9769308,8116,178,5,0,214097,4906,189,0,0,85,0,0,0,0,0,0,9997891,228583,8384,219192,5169,194,0,0.022863122,0.036678143,0.02261323,0.000848707,0,"1,0,1,0,0,1,0,1",0,7,0.682795458,0.01852962,0.000844018,0,0.033537173,7,"1,0,1,0,0,1,0,1"
0,8,223777,4793,107,0,103718,2484,74,0,223792,4794,105,0,103717,2480,74,0,0,0,0,0,0,0,0,0,0,4431,0,0,0,0,0,0,327685,0,0,500008,334953,228677,7277,181,0,327685,0,0.682713694,0.021725436,0.000540374,0,0.033505047,8,9768645,8014,183,2,0,213615,5439,109,0,0,86,0,0,0,0,0,0,9997091,228446,8285,219163,5708,111,0,0.022851247,0.036266776,0.024986211,0.000485892,0,"1,0,1,0,0,1,0,1",0,8,0.682713694,0.021725436,0.000540374,0,0.033505047,8,"1,0,1,0,0,1,0,1"
0,9,226460,5256,83,0,104145,2847,43,0,226432,5260,85,0,104150,2845,42,0,0,0,0,0,0,0,0,0,0,4868,0,0,0,0,0,0,330706,0,0,498668,338834,231799,8103,126,0,330706,0,0.684107852,0.023914365,0.000371864,0,0.033889819,9,9767354,7967,193,3,0,215153,6210,106,0,0,102,0,0,0,0,0,0,9998106,230752,8265,221469,6505,109,0,0.023079571,0.035817674,0.028190438,0.000472369,0,"1,0,1,0,0,1,0,1",0,9,0.684107852,0.023914365,0.000371864,0,0.033889819,9,"1,0,1,0,0,1,0,1"
0,10,226947,5866,80,0,104657,3247,49,0,226943,5859,80,0,104681,3246,50,0,0,0,0,0,0,0,0,0,0,5365,0,0,0,0,0,0,331752,0,0,500169,340846,232893,9113,129,0,331752,0,0.683279252,0.026736415,0.00037847,0,0.034091937,10,9766325,8058,215,3,0,214975,7072,87,0,0,108,0,0,0,0,0,0,9997848,231523,8384,222134,7395,90,0,0.023157283,0.036212385,0.031940671,0.00038873,0,"1,0,1,0,0,1,0,1",0,10,0.683279252,0.026736415,0.00037847,0,0.034091937,10,"1,0,1,0,0,1,0,1"
0,11,226249,7086,59,0,104258,3833,40,0,226286,7086,59,0,104282,3835,40,0,0,0,0,0,0,0,0,0,0,6482,0,0,0,0,0,0,330664,0,0,500693,341525,233394,10919,99,0,330664,0,0.683387746,0.031971305,0.000289876,0,0.03416237,11,9764204,8211,272,1,0,214989,8295,78,0,0,119,0,0,0,0,0,0,9997111,232907,8603,223362,8686,79,0,0.023297431,0.03693749,0.037293855,0.000339191,0,"1,0,1,0,0,1,0,1",0,11,0.683387746,0.031971305,0.000289876,0,0.03416237,11,"1,0,1,0,0,1,0,1"
0,12,225753,8197,64,0,104949,4348,39,0,225711,8184,64,0,104924,4343,39,0,0,0,0,0,0,0,0,0,0,7534,0,0,0,0,0,0,330736,0,0,499977,343350,234014,12545,103,0,330736,0,0.681561089,0.036537061,0.000299985,0,0.03434067,12,9764867,8037,307,3,0,214155,9723,83,0,0,147,0,0,0,0,0,0,9998349,233482,8494,223961,10177,86,0,0.023352055,0.036379678,0.043587943,0.000368337,0,"1,0,1,0,0,1,0,1",0,12,0.681561089,0.036537061,0.000299985,0,0.03434067,12,"1,0,1,0,0,1,0,1"
0,13,225418,9689,69,0,104193,5047,45,0,225395,9693,69,0,104184,5049,45,0,0,0,0,0,0,0,0,0,0,8883,0,0,0,0,0,0,329692,0,0,499505,344461,235176,14736,114,0,329692,0,0.682736217,0.042779879,0.000330952,0,0.034454211,13,9762178,8075,367,5,0,214439,11305,62,0,0,162,0,0,0,0,0,0,9997646,235468,8609,225806,11834,67,0,0.023552344,0.036561231,0.05025736,0.00028454,0,"1,0,1,0,0,1,0,1",0,13,0.682736217,0.042779879,0.000330952,0,0.034454211,13,"1,0,1,0,0,1,0,1"
0,14,224304,10885,49,0,104331,5690,23,0,224330,10887,48,0,104357,5690,23,0,0,0,0,0,0,0,0,0,0,10038,0,0,0,0,0,0,328754,0,1,500471,345282,235238,16575,72,0,328754,1,0.681292393,0.04800424,0.000208525,0,0.034541405,14,9760527,7959,430,0,0,213141,12902,47,0,0,171,0,0,0,0,0,0,9996177,235650,8560,226090,13503,47,0,0.023574012,0.036325058,0.057301082,0.000199448,0,"1,0,1,0,0,1,0,1",0,14,0.681292393,0.04800424,0.000208525,0,0.034541405,14,"1,0,1,0,0,1,0,1"
0,15,223805,12513,31,0,103580,6832,21,0,223857,12504,32,0,103552,6827,21,0,0,0,0,0,0,0,0,0,0,11450,0,0,0,0,0,0,327460,0,0,499186,346782,236349,19345,52,0,327460,0,0.681549215,0.055784326,0.00014995,0,0.034691195,15,9759681,7959,490,1,0,211948,14949,33,0,0,204,0,0,0,0,0,0,9996254,236573,8654,226930,15643,34,0,0.023666165,0.036580675,0.066123353,0.000143719,0,"1,0,1,0,0,1,0,1",0,15,0.681549215,0.055784326,0.00014995,0,0.034691195,15,"1,0,1,0,0,1,0,1"
0,16,222663,14785,20,0,103615,7971,9,0,222685,14777,20,0,103619,7969,9,0,0,0,0,0,0,0,0,0,0,13587,0,0,0,0,0,0,326330,0,0,499251,349063,237468,22756,29,0,326330,0,0.680301264,0.06519167,8.30796E-05,0,0.034920726,16,9756298,7857,533,1,0,212141,17812,23,0,0,231,0,0,0,0,0,0,9995869,239571,8622,229976,18576,24,0,0.023967001,0.035989331,0.0775386,0.000100179,0,"1,0,1,0,0,1,0,1",0,16,0.680301264,0.06519167,8.30796E-05,0,0.034920726,16,"1,0,1,0,0,1,0,1"
0,17,222921,16980,10,0,103119,9240,5,0,222835,16972,10,0,103099,9235,5,0,0,0,0,0,0,0,0,0,0,15581,0,0,0,0,0,0,325945,0,0,498178,352275,239911,26220,15,0,325945,0,0.681033284,0.074430488,4.25804E-05,0,0.03523945,17,9752860,8054,678,0,0,212827,20774,10,0,0,314,0,0,0,0,0,0,9996609,243749,9046,233611,21766,10,0,0.024383168,0.037111947,0.089296777,4.10258E-05,0,"1,0,1,0,0,1,0,1",0,17,0.681033284,0.074430488,4.25804E-05,0,0.03523945,17,"1,0,1,0,0,1,0,1"
0,18,224426,20209,8,0,103630,10696,4,0,224473,20196,8,0,103659,10684,4,0,0,0,0,0,0,0,0,0,0,18511,0,0,0,0,0,0,328141,0,0,498946,358973,244643,30905,12,0,328141,0,0.68150808,0.086092826,3.34287E-05,0,0.035903544,18,9751764,8059,742,0,0,212261,24054,8,0,0,332,0,0,0,0,0,0,9998261,246497,9133,236323,25128,8,0,0.024653987,0.037051161,0.101940389,3.24548E-05,0,"1,0,1,0,0,1,0,1",0,18,0.68150808,0.086092826,3.34287E-05,0,0.035903544,18,"1,0,1,0,0,1,0,1"
0,19,222918,23474,2,0,103217,12539,3,0,222914,23459,2,0,103204,12549,3,0,0,0,0,0,0,0,0,0,0,21512,0,0,0,0,0,0,326121,0,0,499217,362153,246394,36013,5,0,326121,0,0.680358854,0.099441396,1.38063E-05,0,0.036216604,19,9750080,7840,943,0,0,211240,28065,2,0,0,407,0,0,0,0,0,0,9999640,249560,9190,239307,29415,2,0,0.024956898,0.036824812,0.117867447,8.0141E-06,0,"1,0,1,0,0,1,0,1",0,19,0.680358854,0.099441396,1.38063E-05,0,0.036216604,19,"1,0,1,0,0,1,0,1"
0,20,221207,26895,3,0,102656,14636,1,0,221232,26888,3,0,102652,14621,1,0,0,0,0,0,0,0,0,0,0,24670,0,0,0,0,0,0,323884,0,0,500574,365398,248105,41531,4,0,323884,0,0.678999338,0.113659626,1.0947E-05,0,0.036542851,20,9746249,7874,1048,0,0,210200,32284,6,0,0,440,0,0,0,0,0,0,9999165,252916,9362,242490,33772,6,0,0.025293712,0.037016243,0.1335305,2.37233E-05,0,"1,0,1,0,0,1,0,1",0,20,0.678999338,0.113659626,1.0947E-05,0,0.036542851,20,"1,0,1,0,0,1,0,1"
0,21,220940,31349,4,0,102473,16704,2,0,220885,31323,4,0,102481,16694,2,0,0,0,0,0,0,0,0,0,0,28777,0,0,0,0,0,0,323369,0,0,499603,371472,252293,48053,6,0,323369,0,0.679170974,0.129358337,1.6152E-05,0,0.037148296,21,9741961,7914,1197,1,0,209814,37168,2,0,0,501,0,0,0,0,0,0,9999705,257744,9613,246984,38866,3,0,0.02577516,0.037296697,0.150793035,1.16395E-05,0,"1,0,1,0,0,1,0,1",0,21,0.679170974,0.129358337,1.6152E-05,0,0.037148296,21,"1,0,1,0,0,1,0,1"
0,22,220270,35824,1,0,101788,19342,1,0,220337,35814,1,0,101805,19321,1,0,0,0,0,0,0,0,0,0,0,32847,0,0,0,0,0,0,322141,0,0,499436,377226,256095,55166,2,0,322141,0,0.678890108,0.146241245,5.30186E-06,0,0.03772148,22,9736923,7889,1353,0,0,209617,42764,0,0,0,657,0,0,0,0,0,0,10000297,263374,9899,252381,44774,0,0,0.026336618,0.037585335,0.170001595,0,0,"1,0,1,0,0,1,0,1",0,22,0.678890108,0.146241245,5.30186E-06,0,0.03772148,22,"1,0,1,0,0,1,0,1"
0,23,218819,41157,0,0,101715,22240,0,0,218814,41154,0,0,101705,22246,0,0,0,0,0,0,0,0,0,0,0,37890,0,0,0,0,0,0,320517,0,1,500844,383931,259976,63397,0,0,320517,1,0.677142507,0.165126025,0,0,0.038395246,23,9730486,7833,1607,0,0,207869,49836,0,0,0,704,0,0,0,0,0,0,9999441,268955,10144,257705,52147,0,0,0.026897004,0.037716347,0.193887453,0,0,"1,0,1,0,0,1,0,1",0,23,0.677142507,0.165126025,0,0,0.038395246,23,"1,0,1,0,0,1,0,1"
0,24,218347,47938,0,0,101003,26377,0,0,218327,47902,0,0,101035,26359,0,0,0,0,0,0,0,0,0,0,0,44052,0,0,0,0,0,0,319357,0,1,500256,393665,266285,74315,0,0,319357,1,0.676425387,0.18877726,0,0,0.039366146,24,9723594,7846,1875,0,0,207427,57424,0,0,0,776,0,0,0,0,0,0,10000090,276496,10497,264851,60075,0,0,0.027649351,0.037964383,0.217272583,0,0,"1,0,1,0,0,1,0,1",0,24,0.676425387,0.18877726,0,0,0.039366146,24,"1,0,1,0,0,1,0,1"
0,25,215535,55627,0,0,100432,30158,0,0,215530,55624,0,0,100410,30148,0,0,0,0,0,0,0,0,0,0,0,50929,0,0,0,0,0,0,315936,0,1,500411,401752,271162,85785,0,0,315936,1,0.674948725,0.213527251,0,0,0.040180488,25,9715069,7744,2046,0,0,205322,66383,0,0,0,932,0,0,0,0,0,0,9998684,283615,10722,271705,69361,0,0,0.028365233,0.037804771,0.244560408,0,0,"1,0,0,1,0,1,0,1",0,25,0.674948725,0.213527251,0,0,0.040180488,25,"1,0,0,1,0,1,0,1"
0,26,214525,46083,0,0,99670,27003,1,1,0,0,0,0,0,0,0,0,214533,46116,0,0,99654,27029,1,1,0,932,0,0,0,0,0,0,387326,0,3,499467,387283,260608,73086,1,1,387326,3,0.672913606,0.188714712,2.58209E-06,2.58209E-06,0.038732297,26,9738285,7632,1408,0,0,204062,46437,6,1,0,0,0,0,0,0,0,0,9998968,260683,9040,250506,47845,6,1,0.026070991,0.034678134,0.183537093,2.30165E-05,3.83608E-06,"1,0,0,1,0,1,0,1",0,26,0.672913606,0.188714712,2.58209E-06,2.58209E-06,0.038732297,26,"1,0,0,1,0,1,0,1"
0,27,214678,32721,1,1,99086,18742,4,0,0,0,0,0,0,0,0,0,214730,32751,1,1,99098,18763,4,0,0,0,0,0,0,0,0,0,365340,0,3,498799,365233,247401,51463,5,1,365340,3,0.67737855,0.140904573,1.36899E-05,2.73798E-06,0.036521719,27,9755001,7646,987,0,0,203301,32471,5,0,0,0,0,0,0,0,0,0,10000433,245432,8633,235777,33458,5,0,0.024542137,0.035174712,0.136322892,2.03722E-05,0,"1,0,0,1,0,1,0,1",0,27,0.67737855,0.140904573,1.36899E-05,2.73798E-06,0.036521719,27,"1,0,0,1,0,1,0,1"
0,28,212673,22862,4,0,98981,13315,6,0,0,0,0,0,0,0,0,0,212639,22914,4,0,99005,13335,6,0,0,0,0,0,0,0,0,0,347889,0,6,499749,347841,235539,36177,10,0,347889,6,0.677145592,0.104004416,2.87488E-05,0,0.03478283,28,9765295,7858,662,1,0,202490,23093,6,0,0,0,0,0,0,0,0,0,10000365,235070,8521,225589,23755,7,0,0.023506142,0.036248777,0.101055005,2.97784E-05,0,"1,0,0,1,0,1,0,1",0,28,0.677145592,0.104004416,2.87488E-05,0,0.03478283,28,"1,0,0,1,0,1,0,1"
0,29,213564,16395,5,0,98752,9484,2,0,0,0,0,0,0,0,0,0,213524,16406,4,0,98736,9482,2,0,0,0,0,0,0,0,0,0,338144,0,5,500550,338202,229964,25879,7,0,338144,5,0.679960497,0.076519358,2.06977E-05,0,0.033819662,29,9771480,7606,467,0,0,203201,16385,12,0,0,0,0,0,0,0,0,0,10000159,228679,8073,219598,16852,12,0,0.022867536,0.035302761,0.073692818,5.24753E-05,0,"1,0,0,1,0,1,0,1",0,29,0.679960497,0.076519358,2.06977E-05,0,0.033819662,29,"1,0,0,1,0,1,0,1"
0,30,213544,11079,7,0,99438,6807,5,0,0,0,0,0,0,0,0,0,213565,11087,8,0,99423,6822,5,0,0,0,0,0,0,0,0,0,330892,0,12,500238,330880,224630,17886,12,0,330892,12,0.678886605,0.054055851,3.62669E-05,0,0.033085572,30,9777997,7630,335,0,0,202611,11169,14,0,0,0,0,0,0,0,0,0,10000734,222737,7965,213794,11504,14,0,0.022272065,0.035759663,0.051648357,6.28544E-05,0,"1,0,0,1,0,1,0,1",0,30,0.678886605,0.054055851,3.62669E-05,0,0.033085572,30,"1,0,0,1,0,1,0,1"
0,31,213019,7937,21,0,97971,4722,16,0,0,0,0,0,0,0,0,0,213041,7943,21,0,97976,4723,15,0,0,0,0,0,0,0,0,0,323679,0,21,499861,323686,220977,12659,37,0,323679,21,0.682689397,0.039108889,0.000114308,0,0.032367477,31,9781034,7650,225,0,0,202555,7904,32,0,0,0,1,0,0,0,0,0,10000347,219312,7876,210491,8129,33,0,0.021930439,0.035912308,0.037065915,0.000150471,0,"1,0,0,1,0,1,0,1",0,31,0.682689397,0.039108889,0.000114308,0,0.032367477,31,"1,0,0,1,0,1,0,1"
0,32,213401,5603,24,0,98818,3195,14,0,0,0,0,0,0,0,0,0,213377,5610,24,0,98801,3202,15,0,0,0,0,0,0,0,0,0,320986,0,27,499511,321055,219028,8798,38,0,320986,27,0.682213328,0.027403404,0.00011836,0,0.03209996,32,9785163,7434,159,0,0,202317,5655,27,0,0,0,0,0,0,0,0,0,10001726,216563,7593,207999,5814,27,0,0.021652563,0.035061391,0.026846691,0.000124675,0,"1,0,0,1,0,1,0,1",0,32,0.682213328,0.027403404,0.00011836,0,0.03209996,32,"1,0,0,1,0,1,0,1"
0,33,214093,3965,17,0,98039,2284,16,0,0,0,0,0,0,0,0,0,214089,3971,17,0,98054,2286,16,0,0,0,0,0,0,0,0,0,318398,0,18,500116,318414,218075,6249,33,0,318398,18,0.684878806,0.019625393,0.000103639,0,0.031832496,33,9786353,7707,111,1,0,203787,3857,29,0,0,0,0,0,0,0,0,0,10002797,216444,7819,207673,3968,30,0,0.021638348,0.036124818,0.018332687,0.000138604,0,"1,0,0,1,0,1,0,1",0,33,0.684878806,0.019625393,0.000103639,0,0.031832496,33,"1,0,0,1,0,1,0,1"
0,34,215304,2634,38,0,99293,1548,17,0,0,0,0,0,0,0,0,0,215298,2641,38,0,99286,1550,17,0,0,0,0,0,0,0,0,0,318770,0,34,500831,318834,217976,4182,55,0,318770,34,0.683666108,0.013116543,0.000172504,0,0.031878523,34,9786501,7732,87,0,0,203567,2632,52,0,0,0,3,0,0,0,0,0,10001530,215029,7822,206251,2719,55,0,0.021499611,0.036376489,0.012644806,0.000255779,0,"1,0,0,1,0,1,0,1",0,34,0.683666108,0.013116543,0.000172504,0,0.031878523,34,"1,0,0,1,0,1,0,1"
0,35,214379,1823,58,0,99558,1046,27,0,0,0,0,0,0,0,0,0,214419,1821,58,0,99610,1046,27,0,0,0,0,0,0,0,0,0,316888,0,64,500158,316891,216260,2869,85,0,316888,64,0.682442859,0.009053586,0.000268231,0,0.031683888,35,9788484,7575,54,2,0,202779,1815,70,0,0,0,0,0,0,0,0,0,10001645,213161,7631,204664,1869,72,0,0.021312594,0.035799232,0.00876802,0.000337773,0,"1,0,0,1,0,1,0,1",0,35,0.682442859,0.009053586,0.000268231,0,0.031683888,35,"1,0,0,1,0,1,0,1"
0,36,213916,1238,43,0,98422,708,35,0,0,0,0,0,0,0,0,0,213881,1241,42,0,98399,710,35,0,0,0,0,0,0,0,0,0,314227,0,35,500230,314362,215197,1946,78,0,314227,35,0.684551568,0.006190316,0.000248122,0,0.031436876,36,9785319,7730,20,4,0,204454,1267,66,0,0,0,5,0,0,0,0,0,9999785,214466,7759,205787,1287,75,0,0.021447061,0.036178229,0.006000951,0.000349706,0,"1,0,0,1,0,1,0,1",0,36,0.684551568,0.006190316,0.000248122,0,0.031436876,36,"1,0,0,1,0,1,0,1"
0,37,216528,888,76,0,99865,528,26,0,0,0,0,0,0,0,0,0,216554,887,77,0,99875,529,26,0,0,0,0,0,0,0,0,0,317841,0,74,500057,317911,217492,1416,102,0,317841,74,0.684128577,0.004454077,0.000320845,0,0.031796089,37,9783467,7709,22,0,0,205392,874,81,0,0,0,3,0,0,0,0,0,9998431,214964,7734,206347,896,84,0,0.021499773,0.035978117,0.00416814,0.000390763,0,"1,0,0,1,0,1,0,1",0,37,0.684128577,0.004454077,0.000320845,0,0.031796089,37,"1,0,0,1,0,1,0,1"
0,38,217623,630,70,0,99753,359,43,0,0,0,0,0,0,0,0,0,217597,632,70,0,99729,359,43,0,0,0,0,0,0,0,0,0,318314,0,67,499429,318478,218323,989,113,0,318314,67,0.685519879,0.003105395,0.000354813,0,0.031851702,38,9783290,7694,14,5,0,206133,612,95,0,0,0,1,0,0,0,0,0,9998775,215485,7714,206840,626,101,0,0.02155114,0.035798315,0.002905075,0.00046871,0,"1,0,0,1,0,1,0,1",0,38,0.685519879,0.003105395,0.000354813,0,0.031851702,38,"1,0,0,1,0,1,0,1"
0,39,217191,401,92,0,100086,255,51,0,0,0,0,0,0,0,0,0,217160,402,92,0,100077,254,51,0,0,0,0,0,0,0,0,0,317891,0,86,499629,318076,217684,656,143,0,317891,86,0.684377319,0.0020624,0.000449578,0,0.031810787,39,9783165,7789,16,8,0,206499,441,106,0,0,0,3,0,0,0,0,0,9998998,215833,7816,207046,457,117,0,0.021585463,0.036213183,0.002117378,0.000542086,0,"1,0,0,1,0,1,0,1",0,39,0.684377319,0.0020624,0.000449578,0,0.031810787,39,"1,0,0,1,0,1,0,1"
0,40,218533,322,89,0,101063,177,46,0,0,0,0,0,0,0,0,0,218576,321,89,0,101078,178,46,0,0,0,0,0,0,0,0,0,320151,0,87,499730,320230,218944,499,135,0,320151,87,0.683708584,0.001558255,0.000421572,0,0.032030508,40,9780065,7865,9,4,0,208391,323,84,0,0,0,2,0,0,0,0,0,9997656,217591,7880,208798,332,90,0,0.021764202,0.036214733,0.001525798,0.00041362,0,"1,0,0,1,0,1,0,1",0,40,0.683708584,0.001558255,0.000421572,0,0.032030508,40,"1,0,0,1,0,1,0,1"
0,41,219516,221,94,0,101419,128,48,0,0,0,0,0,0,0,0,0,219478,220,94,0,101398,127,48,0,0,0,0,0,0,0,0,0,321220,0,93,500716,321426,219831,349,142,0,321220,93,0.683924138,0.001085786,0.000441781,0,0.032156279,41,9778109,7827,9,8,0,208508,208,101,0,0,0,2,0,0,0,0,0,9995746,217637,7846,208817,217,111,0,0.021772962,0.036050855,0.000997073,0.000510024,0,"1,0,0,1,0,1,0,1",0,41,0.683924138,0.001085786,0.000441781,0,0.032156279,41,"1,0,0,1,0,1,0,1"
0,42,220522,151,113,0,101401,78,52,0,0,0,0,0,0,0,0,0,220526,152,113,0,101438,79,52,0,0,0,0,0,0,0,0,0,322194,0,105,499952,322317,220786,229,165,0,322194,105,0.684996448,0.000710481,0.000511918,0,0.032247895,42,9777562,7714,9,4,0,208490,127,137,0,0,0,4,0,0,0,0,0,9994978,217416,7731,208754,136,145,0,0.021752524,0.035558561,0.000625529,0.000666924,0,"1,0,0,1,0,1,0,1",0,42,0.684996448,0.000710481,0.000511918,0,0.032247895,42,"1,0,0,1,0,1,0,1"
0,43,219618,94,139,0,101446,52,99,0,0,0,0,0,0,0,0,0,219621,93,139,0,101421,51,98,0,0,0,0,0,0,0,0,0,321185,0,122,498934,321448,219851,146,238,0,321185,122,0.683939549,0.000454195,0.0007404,0,0.032158879,43,9778276,7679,2,4,0,208416,98,187,0,0,0,4,0,0,0,0,0,9995622,217346,7689,208701,100,195,0,0.02174412,0.035376773,0.000460096,0.000897187,0,"1,0,0,1,0,1,0,1",0,43,0.683939549,0.000454195,0.0007404,0,0.032158879,43,"1,0,0,1,0,1,0,1"
