Scenario,Decision Rule,Time of starting social distancing,Duration of Social Distancing,WTP,R_t Switch threshold if social distancing is off,R_t Switch threshold if social distancing is on,% I Switch threshold if social distancing is off,% I Switch threshold if social distancing is on,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Number of Switches,Total New: I,Total New: H,Total New: ICU,Total New: ICU-Queue,Total New: COVID Death | Waiting for ICU,Total New: COVID Death | Not Waiting for ICU,Total: Incident,Total: COVID Death | Waiting for ICU,Total: COVID-Death,Average Size: H,Average Size: ICU,Average Size: ICU-Queue,Averge size: S,Averge size: I,Averge size: Waiting for or in ICU,Averge size: Population size,Average ratio: % Susceptible,Average ratio: % Infectious,Average ratio: % Waiting for or in ICU,Average ratio: % Death While Waiting for ICU,Average ratio: Case-fatality,Utilization (unit of time): Default,Utilization (unit of time): Social Distancing
D:1| T0: 0.10| T1: 515.00| I0: 8447.4| I1: 4894.3| WTP: 250000,1,0.096153846,515,250000,1,0.2,8447.41393,4894.28203,-1033715487,1866591913,11978.38169,434796402,43479640.2,2,89958,3965,1099,1990,891,1099,89958,891,1990,136.4457143,3.04,5.54,40763.72857,2131.551429,8.685714286,98780.86857,0.409814669,0.021461199,8.8914E-05,0.447738693,0.022121434,50,4
D:1| T0: 0.10| T1: 515.00| I0: 8447.4| I1: 4894.3| WTP: 250000,1,0.096153846,515,250000,1,0.2,8447.41393,4894.28203,-858324308.1,1219425989,11865.84137,265032239.7,26503223.97,2,94932,4283,511,1971,1460,511,94932,1460,1971,325.8616352,3.132075472,12.26415094,27585.77987,1548.119497,15.4591195,98613.36478,0.27833854,0.015525592,0.000156672,0.740740741,0.02076223,23,2
D:1| T0: 0.10| T1: 515.00| I0: 8447.4| I1: 4894.3| WTP: 250000,1,0.096153846,515,250000,1,0.2,8447.41393,4894.28203,-874622152.4,502409586,10548.95114,347174595.2,34717459.52,2,88783,3868,626,1752,1126,626,88783,1126,1752,199.4959016,2.467213115,7.049180328,28970.34836,1468.131148,9.614754098,98673.33197,0.292568716,0.014742746,9.79483E-05,0.642694064,0.019733508,35,3
D:1| T0: 0.10| T1: 515.00| I0: 8447.4| I1: 4894.3| WTP: 250000,1,0.096153846,515,250000,1,0.2,8447.41393,4894.28203,-789171438,1405887957,10620.56795,258143040.6,25814304.06,2,85041,3841,642,1764,1122,642,85041,1122,1764,230.7922705,3,8.367149758,39614.38647,1244.845411,11.4589372,98828.05797,0.399085319,0.012492802,0.000116721,0.636054422,0.020742936,30,2
D:1| T0: 0.10| T1: 515.00| I0: 8447.4| I1: 4894.3| WTP: 250000,1,0.096153846,515,250000,1,0.2,8447.41393,4894.28203,-868500650.5,283033753,12330.14748,251993276.7,25199327.67,2,86129,3519,742,2049,1307,742,86129,1307,2049,211.1699029,3.480582524,9.77184466,36995.20388,1109.956311,13.37378641,98599.48058,0.373324275,0.011155309,0.000136272,0.637872133,0.023789897,30,2
D:1| T0: 0.10| T1: 515.00| I0: 8447.4| I1: 4894.3| WTP: 250000,1,0.096153846,515,250000,1,0.2,8447.41393,4894.28203,-917562300.4,1083157068,11461.06934,344508833.3,34450883.33,2,86000,3636,997,1904,907,997,86000,907,1904,185.0398406,3.852589641,7.402390438,40824.13546,1742.936255,11.3625498,98783.11155,0.411245821,0.017522507,0.000116279,0.476365546,0.022139792,36,3
D:1| T0: 0.10| T1: 515.00| I0: 8447.4| I1: 4894.3| WTP: 250000,1,0.096153846,515,250000,1,0.2,8447.41393,4894.28203,-698012657.6,1988704626,12331.67721,81428797.09,8142879.709,0,88296,3725,704,2049,1345,704,88296,1345,2049,236.9744898,3.505102041,10.30612245,47010.72959,1156.5,13.90306122,98868.89796,0.472313892,0.011620249,0.000141165,0.656417765,0.023206034,28,0
D:1| T0: 0.10| T1: 515.00| I0: 8447.4| I1: 4894.3| WTP: 250000,1,0.096153846,515,250000,1,0.2,8447.41393,4894.28203,-878176759.8,884761309,12232.74022,266539748.9,26653974.89,2,94483,4183,629,2032,1403,629,94483,1403,2032,322.5766871,3.785276074,12.3190184,28587,1506.969325,16.17791411,98581.07975,0.28860355,0.015122066,0.000163965,0.690452756,0.021506514,24,2
D:1| T0: 0.10| T1: 515.00| I0: 8447.4| I1: 4894.3| WTP: 250000,1,0.096153846,515,250000,1,0.2,8447.41393,4894.28203,-557964646.8,533485933,9397.226816,88103305.99,8810330.599,0,85167,3967,693,1560,867,693,85167,867,1560,236.2764977,3.105990783,7.046082949,49764.4424,1071.668203,10.23502304,99152.36866,0.499574606,0.010748352,0.000104148,0.555769231,0.018316954,31,0
D:1| T0: 0.10| T1: 515.00| I0: 8447.4| I1: 4894.3| WTP: 250000,1,0.096153846,515,250000,1,0.2,8447.41393,4894.28203,-640417688.3,632196071,11131.38536,83848420.49,8384842.049,0,86532,3815,686,1849,1163,686,86532,1163,1849,229.7333333,3.185714286,8.657142857,48936.8,1061.109524,11.94285714,98993.08571,0.491455217,0.010653529,0.00012125,0.628988643,0.021367818,30,0
D:1| T0: 0.10| T1: 515.00| I0: 8447.4| I1: 4894.3| WTP: 250000,1,0.096153846,515,250000,1,0.2,8447.41393,4894.28203,-853485275.6,393400457,11805.2948,263220535.8,26322053.58,2,91747,4004,648,1961,1313,648,91747,1313,1961,267.8730159,3.354497354,10.24338624,34428.80952,1523.037037,13.65079365,98680.85714,0.346917333,0.015296791,0.000138711,0.669556349,0.021373996,27,2
D:1| T0: 0.10| T1: 515.00| I0: 8447.4| I1: 4894.3| WTP: 250000,1,0.096153846,515,250000,1,0.2,8447.41393,4894.28203,-821676662.8,398973227,11322.35413,255558956.4,25555895.64,2,86731,3722,627,1881,1254,627,86731,1254,1881,255.7388889,3.388888889,10.28888889,40071.25,1438.9,13.75,98808.59444,0.403511276,0.014433033,0.000139881,0.666666667,0.021688247,26,2
D:1| T0: 0.10| T1: 515.00| I0: 8447.4| I1: 4894.3| WTP: 250000,1,0.096153846,515,250000,1,0.2,8447.41393,4894.28203,-954572632.1,1402256491,10475.6826,430788502,43078850.2,2,84761,3679,914,1740,826,914,84761,826,1740,138.6827795,2.643504532,5.102719033,38170.15106,1618.8429,7.86102719,98798.24471,0.384538851,0.016279024,8.06709E-05,0.474712644,0.020528309,48,4
D:1| T0: 0.10| T1: 515.00| I0: 8447.4| I1: 4894.3| WTP: 250000,1,0.096153846,515,250000,1,0.2,8447.41393,4894.28203,-1046602428,2102527413,12136.11925,439796466,43979646.6,2,91254,4018,923,2016,1093,923,91254,1093,2016,210.9214876,3.719008264,8.190082645,35751.38017,2184.152893,11.99586777,98690.10744,0.36001878,0.021962423,0.000122237,0.542162698,0.022092424,35,4
D:1| T0: 0.10| T1: 515.00| I0: 8447.4| I1: 4894.3| WTP: 250000,1,0.096153846,515,250000,1,0.2,8447.41393,4894.28203,-1045093709,1748031099,12159.2765,437129883.9,43712988.39,2,91130,3854,910,2020,1110,910,91130,1110,2020,206.832636,3.715481172,8.288702929,35066.54812,2059.104603,12.10460251,98661.21339,0.353267297,0.020710743,0.000123369,0.54950495,0.022166136,35,4
D:1| T0: 0.10| T1: 515.00| I0: 8447.4| I1: 4894.3| WTP: 250000,1,0.096153846,515,250000,1,0.2,8447.41393,4894.28203,-732069281.2,1946754629,9633.2594,250406311.2,25040631.12,2,77396,3448,843,1600,757,843,77396,757,1600,161.2097378,3.033707865,5.827715356,49030.88015,1114.044944,8.992509363,99007.86142,0.49341841,0.011186552,9.19148E-05,0.473125,0.020672903,39,2
D:1| T0: 0.10| T1: 515.00| I0: 8447.4| I1: 4894.3| WTP: 250000,1,0.096153846,515,250000,1,0.2,8447.41393,4894.28203,-639886709,2097712204,11054.36804,87168307.06,8716830.706,0,89579,4018,655,1836,1181,655,89579,1181,1836,245.4878049,3.097560976,8.804878049,45505.12683,1369.736585,12.0097561,98969.26829,0.456930565,0.013750893,0.000122027,0.643246187,0.020495875,30,0
D:1| T0: 0.10| T1: 515.00| I0: 8447.4| I1: 4894.3| WTP: 250000,1,0.096153846,515,250000,1,0.2,8447.41393,4894.28203,-831213273.8,1198827119,9962.011715,333112688.1,33311268.81,2,73533,3216,1015,1655,640,1015,73533,640,1655,120.4515152,2.942424242,4.839393939,55993.21515,1433.060606,7.933333333,99075.57273,0.563057224,0.014402712,8.13561E-05,0.386706949,0.022506902,48,3
D:1| T0: 0.10| T1: 515.00| I0: 8447.4| I1: 4894.3| WTP: 250000,1,0.096153846,515,250000,1,0.2,8447.41393,4894.28203,-497941232.7,109253198,8669.066769,64487894.19,6448789.419,0,66754,2881,1135,1440,305,1135,66754,305,1440,75.68879668,2.22406639,2.831950207,60924.95643,979.5414938,5.190871369,99199.58091,0.612383969,0.009845935,5.36953E-05,0.211805556,0.021571741,68,0
D:1| T0: 0.10| T1: 515.00| I0: 8447.4| I1: 4894.3| WTP: 250000,1,0.096153846,515,250000,1,0.2,8447.41393,4894.28203,-603680765.9,314481292,10416.46123,82857704.4,8285770.44,0,82677,3710,756,1730,974,756,82677,974,1730,206.7229437,3.168831169,7.329004329,50337.09091,1065.887446,10.62770563,99036.54113,0.505762386,0.010700437,0.000108087,0.56300578,0.020924804,33,0
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-707259865.9,1178568022,9282.638072,243127962.3,24312796.23,2,70965,3088,984,1542,558,984,70965,558,1542,92.15311005,2.23923445,3.550239234,54338.61722,870.8421053,5.894736842,99055.68182,0.546718024,0.008754538,6.07624E-05,0.362102531,0.02171493,59,2
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-905398851.5,2029998696,11067.05299,352046202,35204620.2,2,90783,4081,765,1838,1073,765,90783,1073,1838,253.1477833,3.674876847,8.876847291,35002.39901,1509.014778,12.66009852,98779.73399,0.352644416,0.015147354,0.00012883,0.583786725,0.020246081,29,3
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-1063410853,776062361,12566.94921,435063393,43506339.3,2,92252,3879,922,2088,1166,922,92252,1166,2088,204.3106383,3.812765957,8.714893617,39403.4,2436.757447,12.63829787,98753.67234,0.396203891,0.024510108,0.00012894,0.558429119,0.022633656,33,4
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-804917324.7,1813046880,9486.814865,330576581.5,33057658.15,2,70244,3014,1126,1576,450,1126,70244,450,1576,91.68585132,2.553956835,3.606714628,54708.09353,1065.371703,6.302158273,99031.97122,0.550705432,0.010714378,6.51722E-05,0.285532995,0.02243608,60,3
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-705714159.7,2032407216,9146.146235,248406848,24840684.8,2,75423,3374,768,1519,751,768,75423,751,1519,149.4590747,2.629893238,5.270462633,46242.18149,939.5622776,7.992882562,98973.67972,0.465845146,0.009432217,8.17377E-05,0.494404213,0.020139745,41,2
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-561498180.2,1507873352,9930.362108,64980074.8,6498007.48,0,71651,2930,1164,1650,486,1164,71651,486,1650,82.4479638,2.497737557,3.570135747,67341.47059,1174.719457,6.212669683,99302.78281,0.675720983,0.011816048,6.40466E-05,0.294545455,0.02302829,63,0
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-545732523.1,1855899401,9511.581761,70153435.09,7015343.509,0,74059,3232,943,1580,637,943,74059,637,1580,119.1283582,2.710447761,4.570149254,55469.80597,829.9820896,7.376119403,99103.17612,0.5576231,0.008340362,7.56842E-05,0.403164557,0.021334342,48,0
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-889790292.6,1819459251,11003.02773,339638906.2,33963890.62,2,83314,3526,909,1828,919,909,83314,919,1828,166.4274809,3.377862595,6.824427481,40392.25573,1139.30916,10.29389313,98767.92366,0.407222548,0.011449127,0.000105064,0.50273523,0.02194109,38,3
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-555831137.5,909791748,9638.903499,73885962.58,7388596.258,0,75990,3337,883,1601,718,883,75990,718,1601,144.6883562,2.938356164,5.352739726,55376.63356,845.0273973,8.380136986,99120.30137,0.556453283,0.008486946,8.54538E-05,0.448469706,0.021068562,42,0
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-857801874.7,1339092841,10561.34947,329734401.4,32973440.14,2,73890,3067,740,1755,1015,740,73890,1015,1755,135.5878136,2.541218638,6.139784946,45904.17563,950.2616487,8.770609319,98774.26882,0.463216477,0.009549237,8.99135E-05,0.578347578,0.023751844,40,3
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-918208639.2,1365866345,11342.95523,351060877.7,35106087.77,2,90553,4049,722,1884,1162,722,90553,1162,1884,271.5294118,3.727272727,9.86631016,35064.14439,1512.84492,13.73796791,98746.5615,0.353404555,0.01518689,0.000140002,0.616772824,0.020805725,27,3
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-942375960.9,825453433,10229.537,430899110.9,43089911.09,2,81597,3653,993,1699,706,993,81597,706,1699,151.1447368,3.138157895,5.414473684,42057.04934,1366.157895,8.667763158,98873.50658,0.423727151,0.013725329,8.90579E-05,0.415538552,0.020821844,44,4
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-1001336287,939711378,11317.86593,435442990.7,43544299.07,2,88133,3907,706,1880,1174,706,88133,1174,1880,214.9207048,2.995594714,8.118942731,33062.69163,1523.202643,11.21585903,98653.07489,0.333722725,0.015300404,0.000114558,0.624468085,0.021331397,33,4
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-918159395.4,638950699,9772.68146,429525322.4,42952532.24,2,80351,3601,1008,1623,615,1008,80351,615,1623,129.5186246,2.750716332,4.484240688,42709.70487,1449.510029,7.378223496,98903.6447,0.430260851,0.014570472,7.58132E-05,0.378927911,0.020198877,50,4
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-724006551.3,938699148,9512.454717,248383815.5,24838381.55,2,75885,3367,734,1580,846,734,75885,846,1580,174.0165975,2.933609959,6.406639004,51899.09129,1060.033195,9.44813278,99069.07884,0.521988285,0.010637511,9.63858E-05,0.535443038,0.020820979,35,2
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-733065532.7,121790188,8051.454815,330492792,33049279.2,2,67998,3063,1025,1337,312,1025,67998,312,1337,82.50213675,2.055555556,2.713675214,57828.05769,1051.529915,4.891025641,99208.78205,0.581357343,0.01056452,5.07061E-05,0.233358265,0.019662632,66,3
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-1031192529,1331335240,11865.25162,437929947.8,43792994.78,2,93108,4047,939,1971,1032,939,93108,1032,1971,216.9652174,3.982608696,8.386956522,38533.88696,2671.695652,12.47826087,98821.91304,0.387422287,0.026854374,0.000127262,0.523592085,0.021169192,33,4
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-974611057.5,470935411,12495.56737,349832689.1,34983268.91,2,92307,3887,599,2076,1477,599,92307,1477,2076,269.827027,3.156756757,11.08108108,29092.05405,1291.064865,14.2972973,98512.24324,0.293725198,0.012967594,0.000145356,0.711464355,0.022490169,27,3
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-875261341.8,823434397,10803.41131,335090776.3,33509077.63,2,79044,3235,961,1795,834,961,79044,834,1795,137.0100671,3.127516779,5.88590604,46666.18456,1360.38255,9.090604027,98860.60738,0.470018782,0.013676841,9.30481E-05,0.464623955,0.022709446,43,3
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-562850724.8,493045351,9723.849831,76658233.25,7665823.325,0,78717,3460,819,1615,796,819,78717,796,1615,164.25,2.944029851,5.884328358,53998.20149,745.6492537,8.951492537,99118.69776,0.542467537,0.007488666,9.12173E-05,0.492879257,0.020516534,39,0
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-853748430.3,1700216563,8552.448874,426125986.6,42612598.66,2,73896,3470,915,1420,505,915,73896,505,1420,129.0445104,2.584569733,4.047477745,50959.59941,1178.569733,6.771513353,99104.72107,0.512727841,0.011835363,6.95944E-05,0.355633803,0.019216196,49,4
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-564749685.8,1744119059,9677.077485,80895811.55,8089581.155,0,86383,3836,640,1607,967,640,86383,967,1607,210.6396396,2.792792793,7.099099099,41744.62613,1075.806306,9.990990991,98983.54955,0.419794633,0.010792738,0.000101565,0.601742377,0.018603197,32,0
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-857080954.1,2036906360,8772.242741,418468817,41846881.7,2,71540,3067,1134,1457,323,1134,71540,323,1457,70.19854281,1.936247723,2.511839709,49406.30055,905.6284153,4.568306011,99007.26047,0.497597963,0.009107203,4.74625E-05,0.221688401,0.020366229,78,4
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-863763929.3,809704121,8774.277714,425050043.6,42505004.36,2,76861,3487,909,1457,548,909,76861,548,1457,121.1558074,2.430594901,3.960339943,46525.41643,1129.586402,6.541076487,99031.10482,0.468369107,0.011346763,6.73461E-05,0.376115305,0.018956298,50,4
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-1001507810,1219866412,11217.59032,440628294.5,44062829.45,2,92399,4066,997,1863,866,997,92399,866,1863,192.1561338,3.602230483,6.762081784,33242.67286,2814.996283,10.47583643,98761.7658,0.334680179,0.028295583,0.000106963,0.464841653,0.020162556,39,4
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-566746625.8,843498920,9866.95088,73399081.83,7339908.183,0,77365,3362,927,1639,712,927,77365,712,1639,138.0924092,2.95709571,5.254125413,55798.29043,1227.316832,8.320132013,99125.09241,0.560535675,0.012331531,8.50998E-05,0.434411226,0.021185291,44,0
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-1018429432,107351963,11867.216,425068631.8,42506863.18,2,81764,3363,1244,1972,728,1244,81764,728,1972,103.7288557,2.987562189,4.766169154,40065.08209,1418.358209,7.850746269,98626.26368,0.404289964,0.014286823,8.0641E-05,0.369168357,0.024118194,58,4
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-939839693.4,773789021,10193.34445,430172470.7,43017247.07,2,82052,3533,1149,1693,544,1149,82052,544,1693,122.6351351,2.967567568,4.418918919,42334.65405,1503.540541,7.52972973,98877.23243,0.426406991,0.015119011,7.72863E-05,0.321323095,0.020633257,53,4
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-910962997.2,850936611,11464.86681,337719656.8,33771965.68,2,80490,3421,1053,1905,852,1053,80490,852,1905,142.040404,3.407407407,6.228956229,45666.13468,1424.080808,9.794612795,98785.6633,0.460156237,0.014328172,0.000100256,0.447244094,0.023667536,43,3
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-866090476.1,1701318364,10552.24433,338478259.8,33847825.98,2,79193,3410,895,1753,858,895,79193,858,1753,144.5067114,2.875838926,5.711409396,40032.13758,1128.597315,8.728187919,98747.47987,0.404049188,0.011341273,8.93809E-05,0.489446663,0.022136074,43,3
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-767669506.8,778708269,8771.680511,329085481.3,32908548.13,2,66153,2948,1103,1457,354,1103,66153,354,1457,76.55714286,2.12244898,2.820408163,60019.19796,1040.042857,5.057142857,99161.83469,0.603571633,0.010456875,5.25264E-05,0.242964997,0.0220247,70,3
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-737907776.6,1391938506,9977.840561,239015748.5,23901574.85,2,70166,2923,771,1658,887,771,70166,887,1658,123.4828767,2.506849315,5.510273973,49895.60274,856.0410959,8.160958904,98867.91438,0.503199772,0.008601713,8.36016E-05,0.534981906,0.023630352,42,2
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-518340134.3,43418681,9030.118199,66834224.31,6683422.431,0,68458,3066,1060,1500,440,1060,68458,440,1500,102.3351351,2.748648649,3.889189189,61848.52432,1030.340541,6.754054054,99220.35405,0.621433735,0.010350307,6.95197E-05,0.293333333,0.021911245,53,0
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-926654168.9,817384966,11676.62507,342822915.6,34282291.56,2,87304,3671,815,1940,1125,815,87304,1125,1940,205.018018,3.567567568,8.581081081,31977.9009,1072.153153,12.26126126,98574.47748,0.323257568,0.010771217,0.000124829,0.579896907,0.022221459,32,3
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-900733309.5,762053968,11065.55287,347455666.2,34745566.62,2,87415,3915,778,1838,1060,778,87415,1060,1838,211.0913043,3.256521739,7.808695652,33083.87826,1187.082609,11.2,98676,0.334020847,0.011922987,0.000114355,0.577027763,0.02101494,33,3
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-908079339.8,1692506311,9592.19156,428469761.9,42846976.19,2,78610,3566,1061,1593,532,1061,78610,532,1593,112.1914358,2.534005038,3.85138539,45321.05542,1314.627204,6.523929471,98942.92191,0.456447079,0.013220481,6.7245E-05,0.33396108,0.020264855,56,4
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-532247164.8,1037620300,9300.43547,67225391.33,6722539.133,0,71917,3080,928,1545,617,928,71917,617,1545,129.0371622,2.993243243,5.033783784,63790.89527,1026.192568,8.175675676,99273.12162,0.6403694,0.01030799,8.39115E-05,0.399352751,0.021483099,43,0
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-717082847.6,301400999,9427.559544,245704870.4,24570487.04,2,72170,3141,836,1566,730,836,72170,730,1566,121.6344411,2.401812689,4.570996979,48971.30514,903.8882175,7.111782477,98942.93353,0.49344198,0.009082893,7.29282E-05,0.466155811,0.021699067,48,2
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-1003100543,1868336855,11371.75121,434512982.3,43451298.23,2,87495,3755,997,1889,892,997,87495,892,1889,178.7574627,3.611940299,6.880597015,37182.35448,1270.682836,10.60074627,98731.64179,0.374739575,0.012775076,0.000108368,0.472207517,0.021589805,39,4
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-1012038056,1868498144,11575.53366,433261372.8,43326137.28,2,87013,3745,1041,1923,882,1041,87013,882,1923,185.8656126,4,7.403162055,40056.88933,1433.094862,11.52173913,98766.74704,0.403561025,0.014408875,0.00011788,0.458658346,0.022100146,37,4
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-753493762.2,2101566889,8518.884404,327549542,32754954.2,2,66678,2882,913,1415,502,913,66678,502,1415,91.62686567,2.139303483,3.350746269,54366.49005,939.2238806,5.639303483,99073.44527,0.547397078,0.009436188,5.81825E-05,0.354770318,0.021221392,58,3
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-1022032425,1665097450,11785.42279,432761285.4,43276128.54,2,88951,3812,730,1958,1228,730,88951,1228,1958,213.5454545,3.222727273,8.75,31192.36818,1383.504545,12.08636364,98566.17273,0.3151044,0.013903752,0.000122899,0.627170582,0.022012119,32,4
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-950483735.3,1716179948,10249.69306,437999082.3,43799908.23,2,90098,4047,607,1702,1095,607,90098,1095,1702,234.8101852,2.685185185,7.699074074,30559.16204,1437.671296,10.52314815,98776.24074,0.308195984,0.014424171,0.00010734,0.643360752,0.018890541,31,4
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-634158888.6,1560278715,11294.9511,69411333.74,6941133.374,0,75833,3087,910,1877,967,910,75833,967,1877,160.9176955,3.62962963,7.567901235,61382.72016,1061.55144,11.30864198,99119.16872,0.616514747,0.010671048,0.000115289,0.515183804,0.024752084,34,0
D:1| T0: 0.10| T1: 515.00| I0: 7508.4| I1: 3367.5| WTP: 300000,1,0.096153846,515,300000,1,0.2,7508.448,3367.45156,-1029277163,991019385,11894.1788,434568222.7,43456822.27,2,88759,3795,871,1976,1105,871,88759,1105,1976,180.2631579,3.169172932,7.281954887,34299.24812,1984.296992,10.53383459,98633.19173,0.345842773,0.019954945,0.000107751,0.559210526,0.022262531,38,4
