Scenario,Decision Rule,Time of starting social distancing,Duration of Social Distancing,WTP,R_t Switch threshold if social distancing is off,R_t Switch threshold if social distancing is on,% I Switch threshold if social distancing is off,% I Switch threshold if social distancing is on,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Number of Switches,Total New: I,Total New: H,Total New: ICU,Total New: ICU-Queue,Total New: COVID Death | Waiting for ICU,Total New: COVID Death | Not Waiting for ICU,Total: Incident,Total: COVID Death | Waiting for ICU,Total: COVID-Death,Average Size: H,Average Size: ICU,Average Size: ICU-Queue,Averge size: S,Averge size: I,Averge size: Waiting for or in ICU,Averge size: Population size,Average ratio: % Susceptible,Average ratio: % Infectious,Average ratio: % Waiting for or in ICU,Average ratio: % Death While Waiting for ICU,Average ratio: Case-fatality,Utilization (unit of time): Default,Utilization (unit of time): Social Distancing
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1978480391,1868336855,9999.850421,1478487870,147848787,2,78144,3398,846,1661,815,846,78144,815,1661,60.53388658,1.015214385,2.128630705,34319.59059,420.4827109,3.300138313,98635.40526,0.347439205,0.004234802,3.49324E-05,0.490668272,0.021255631,104,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2004405991,1868498144,10540.04966,1477403508,147740350.8,2,78698,3394,1020,1751,731,1020,78698,731,1751,60.44837341,1.289957567,2.312588402,35652.57284,461.1541726,3.755304102,98607.73267,0.360930821,0.004645791,3.95068E-05,0.417475728,0.022249612,101,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1413304834,2101566889,192.5832081,1403675674,140367567.4,2,1311,55,32,32,0,32,1311,0,32,3.360730594,0.073059361,0.073059361,99097.84018,32.8630137,0.214611872,99979.55708,0.991192768,0.000329232,2.90952E-06,0,0.024408848,32,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1968416855,1665097450,13001.34028,1318349841,131834984.1,1,98303,4245,438,2160,1722,438,98303,1722,2160,335.0573248,2.732484076,13.63694268,28653.10191,2147.821656,16.41401274,98558.82803,0.28833457,0.021555904,0.000166186,0.797222222,0.02197288,23,14
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1883626195,1716179948,11242.80387,1321486001,132148600.1,1,98040,4376,478,1867,1389,478,98040,1389,1867,349.6815287,2.98089172,11.75159236,31126.16561,2151.77707,14.78343949,98819.96815,0.312876334,0.021562003,0.000149784,0.74397429,0.019043248,23,14
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1161076997,1560278715,391.0284409,1141525574,114152557.4,1,2287,99,65,65,0,65,2287,0,65,7.272151899,0.284810127,0.284810127,98698.41139,47.56962025,0.696202532,99967.28481,0.987315533,0.000475487,8.17863E-06,0,0.028421513,22,13
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1979848942,991019385,10124.37499,1473630192,147363019.2,2,75583,3192,610,1682,1072,610,75583,1072,1682,202.0594059,2.940594059,8.193069307,47252.32178,2219.079208,11.20792079,98933,0.476067804,0.022253427,0.000113872,0.637336504,0.022253681,29,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2060975215,118052103,11468.46536,1487551947,148755194.7,2,88297,3840,1607,1905,298,1607,88297,298,1905,130.3125,4.217391304,4.994565217,48597.2962,1213.644022,9.361413043,98967.81793,0.488840486,0.012218304,9.60782E-05,0.156430446,0.021574912,53,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2018243144,1209758844,12487.00953,1393892667,139389266.7,1,88204,3609,528,2075,1547,528,88204,1547,2075,273.9515152,3.139393939,12.44848485,40211.76364,1568.357576,15.62424242,98708.38788,0.404832705,0.015744512,0.000158423,0.745542169,0.02352501,24,15
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-971295411.4,70671723,132.287538,964681034.5,96468103.45,1,879,37,22,22,0,22,879,0,22,2.096296296,0.096296296,0.096296296,99502.6,40.9037037,0.251851852,99989.91111,0.995132145,0.000408641,3.23562E-06,0,0.025028441,20,11
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-615724590.1,1722612191,42.05585974,613621797.1,61362179.71,1,154,7,7,7,0,7,154,0,7,0.339130435,0,0,99925.90435,6.269565217,0.069565217,99997.8,0.999282038,6.45706E-05,1.20693E-06,0,0.045454545,16,7
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1919842409,1968291596,8882.06601,1475739108,147573910.8,2,72830,3289,967,1475,508,967,72830,508,1475,91.40652174,1.993478261,3.07173913,74360.70652,636.1891304,5.186956522,99518.44348,0.744973985,0.006395935,5.336E-05,0.34440678,0.020252921,66,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2081251979,1877569084,13494.00386,1406551787,140655178.7,1,98396,4145,476,2242,1766,476,98396,1766,2242,326.0802469,2.895061728,13.75308642,28298.09259,1940.851852,16.66666667,98508.96296,0.284748422,0.019488655,0.000168597,0.787689563,0.022785479,24,15
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2068572054,1726322189,13306.75095,1403234506,140323450.6,1,96304,4112,524,2211,1687,524,96304,1687,2211,307.5030303,3.109090909,13.26060606,31480.65455,1982.472727,16.44848485,98571.98788,0.316751669,0.019905308,0.000166567,0.763003166,0.022958548,24,15
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1886903744,307848836,11497.9627,1312005608,131200560.8,1,90240,3972,507,1910,1403,507,90240,1403,1910,304.1552795,3.062111801,11.72049689,39548.54658,1977.285714,14.86956522,98843.35404,0.397740099,0.019823457,0.000150608,0.734554974,0.02116578,23,14
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1835977801,1154000220,12035.59302,1234198150,123419815,1,98939,4480,439,1999,1560,439,98939,1560,1999,356.8766234,2.753246753,12.83766234,25431.02597,1673.532468,15.72077922,98620.52597,0.256197708,0.016774105,0.000158844,0.780390195,0.020204368,22,13
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1968539089,2028661055,9949.480614,1471065058,147106505.8,2,75365,3221,984,1653,669,984,75365,669,1653,87.69977427,2.106094808,3.589164786,76654.96614,889.8329571,5.794582393,99528.6298,0.767757396,0.008951515,5.98809E-05,0.404718693,0.021933258,64,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2063651742,1629114640,11463.222,1490490642,149049064.2,2,91691,4115,1243,1904,661,1243,91691,661,1904,132.7275132,3.111111111,4.833333333,53976.76984,1499.18254,8.132275132,99125.94974,0.541849552,0.015091412,8.37879E-05,0.347163866,0.020765397,54,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1964457217,1439048174,12952.84406,1316815014,131681501.4,1,97218,4091,501,2152,1651,501,97218,1651,2152,320.6583851,3.049689441,13.26708075,31550.6646,2571.826087,16.38509317,98626.93789,0.317283489,0.025819004,0.000165513,0.767193309,0.022135818,23,14
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2167943188,865227006,13487.76317,1493555030,149355503,2,99171,4141,440,2241,1801,440,99171,1801,2241,253.4975845,2.062801932,10.73429952,18111.4058,1287.507246,12.87439614,98252.28502,0.182903911,0.012941058,0.000130328,0.803659081,0.022597332,30,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2004803670,890479738,10445.73386,1482516977,148251697.7,2,82803,3567,1229,1735,506,1229,82803,506,1735,83.45521024,2.074954296,2.978062157,35632.87569,1082.764168,5.226691042,98702.97989,0.359996599,0.010901694,5.45854E-05,0.291642651,0.020953347,79,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1260009283,1017049163,571.924303,1231413068,123141306.8,1,4882,218,95,95,0,95,4882,0,95,15.35220126,0.471698113,0.471698113,97010.84906,111.0251572,1.088050314,99947.66667,0.970643074,0.001106399,1.18804E-05,0,0.019459238,23,14
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1316046176,1707305064,18.14171148,1315139090,131513909,1,304,12,3,3,0,3,304,0,3,1.43902439,0.006097561,0.006097561,99809.40854,9.384146341,0.018292683,99998.14634,0.998116373,9.53351E-05,3.63639E-07,0,0.009868421,24,15
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2168513549,400145663,13458.37785,1495594656,149559465.6,2,99063,4296,416,2236,1820,416,99063,1820,2236,305.3125,2.301136364,12.61363636,21244.23864,1511.471591,14.97727273,98336.77273,0.214354435,0.015179205,0.000151496,0.813953488,0.022571495,26,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1146840749,1662654181,120.5449117,1140813503,114081350.3,1,1480,66,20,20,0,20,1480,0,20,5.25974026,0.051948052,0.051948052,99114.72078,38.96753247,0.168831169,99989.98701,0.991256664,0.000389447,2.58088E-06,0,0.013513514,22,13
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2028784179,182136456,12413.50839,1408108760,140810876,1,98235,4374,473,2062,1589,473,98235,1589,2062,333.2037037,2.87037037,12.62345679,28120.00617,2101.364198,15.5308642,98623.17284,0.282984097,0.021080113,0.000157104,0.770611057,0.020990482,24,15
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1403902093,979575387,24.11458233,1402696364,140269636.4,1,290,12,4,4,0,4,290,0,4,1.046783626,0,0,99823.53216,11.45614035,0.023391813,99998.20468,0.99825693,0.000116223,4.65123E-07,0,0.013793103,25,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2026880000,2142525414,10984.42846,1477658577,147765857.7,2,81403,3435,588,1825,1237,588,81403,1237,1825,240.7653631,3.201117318,10.05027933,45963.01676,1782.201117,13.33519553,98902.11732,0.462652857,0.017876666,0.000135287,0.677808219,0.022419321,26,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2026329904,1464057597,10819.16548,1485371630,148537163,2,84194,3696,1573,1797,224,1573,84194,224,1797,121.9791667,3.934895833,4.479166667,49796.42448,821.9244792,8.578125,98995.60937,0.501126713,0.008271663,8.83198E-05,0.124652198,0.021343564,55,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2062133212,364562610,11580.68812,1483098806,148309880.6,1,87956,3757,530,1924,1394,530,87956,1394,1924,266.3275862,2.965517241,10.93678161,39138.09195,1709.189655,14,98782.65517,0.394011626,0.017143152,0.000141569,0.724532225,0.021874574,25,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1994832855,40350784,10400.98761,1474783474,147478347.4,2,77125,3268,605,1728,1123,605,77125,1123,1728,212.625641,3.01025641,8.717948718,47288.47692,1529.682051,11.81538462,98915.11282,0.476332949,0.015341981,0.000120075,0.649884259,0.022405186,28,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1986459746,804064356,9890.023559,1491958568,149195856.8,2,89264,4116,438,1642,1204,438,89264,1204,1642,292.2011173,2.379888268,9.072625698,36867.4581,1444.03352,11.50837989,98925.40223,0.370984933,0.014467612,0.000116487,0.733252132,0.018394874,26,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1628227273,2125493986,5507.451387,1352854703,135285470.3,1,39738,1695,465,915,450,465,39738,450,915,129.0059524,2.654761905,5.303571429,74078.57738,742.8690476,8.041666667,99455.19643,0.744512211,0.007417016,8.20256E-05,0.491803279,0.023025819,24,15
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1846844674,23154253,7499.412326,1471874058,147187405.8,2,69083,3146,519,1245,726,519,69083,726,1245,219.8315217,2.695652174,6.60326087,53171.11413,1000.472826,9.461956522,99223.38043,0.53493693,0.010008325,9.59413E-05,0.58313253,0.0180218,27,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1962180555,1391367689,9781.990568,1473081027,147308102.7,2,74585,3181,952,1625,673,952,74585,673,1625,90.61936937,2.02027027,3.493243243,72350.5473,565.5337838,5.630630631,99436.93919,0.725180192,0.005688886,5.83755E-05,0.414153846,0.021787223,64,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2052413822,574142276,11394.57238,1482685202,148268520.2,2,87075,3716,1069,1893,824,1069,87075,824,1893,123.5718157,2.723577236,4.945799458,61517.8645,1084.205962,7.845528455,99217.4607,0.617270786,0.010915335,8.07716E-05,0.435287903,0.021740129,53,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-701611202.7,898736779,6.039854375,701309210,70130921,1,92,4,1,1,0,1,92,0,1,0.578947368,0,0,99953.01754,5.789473684,0.00877193,99999.17544,0.999539648,5.9218E-05,1.73913E-07,0,0.010869565,17,8
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2004811559,346473503,10179.86777,1495818171,149581817.1,2,90623,4277,1324,1690,366,1324,90623,366,1690,132.1280788,3.140394089,4.004926108,45037.19951,1269.497537,7.24137931,99047.79557,0.452964973,0.012767439,7.46802E-05,0.216568047,0.018648687,58,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2054089873,445552282,11324.32458,1487873645,148787364.5,2,88561,3886,1373,1881,508,1373,88561,508,1881,120.3027295,3.245657568,4.464019851,52442.05459,1253.325062,7.888337469,99035.29529,0.527387932,0.012622509,8.12979E-05,0.270069112,0.021239598,57,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1746013496,911758476,11946.23269,1148701861,114870186.1,1,99146,4479,437,1984,1547,437,99146,1547,1984,396.7676056,2.985915493,13.83098592,27636.58451,1954.535211,16.9084507,98686.9507,0.278200211,0.019581078,0.000170959,0.779737903,0.020010893,21,12
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2053829222,1464197940,11111.20923,1498268761,149826876.1,2,93996,4382,552,1845,1293,552,93996,1293,1845,311.6256983,3.005586592,10.18994413,33594.05028,3063.877095,13.24581006,98820.50279,0.337879763,0.03073005,0.000134389,0.700813008,0.019628495,26,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2025097481,500405854,10842.21161,1482986900,148298690,2,84350,3631,1094,1801,707,1094,84350,707,1801,110.6240964,2.496385542,4.18313253,64073.65301,829.4457831,6.814457831,99274.00964,0.642955167,0.008348953,7.01951E-05,0.392559689,0.021351512,60,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2004424760,772037341,12110.26047,1398911737,139891173.7,1,92766,3897,464,2012,1548,464,92766,1548,2012,293.5333333,2.739393939,12.06666667,35320.81818,1842.612121,14.87272727,98710.27879,0.355418127,0.018482671,0.000150624,0.769383698,0.021688981,24,15
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-967790505.6,1543158763,66.16145856,964482432.7,96448243.27,1,464,23,11,11,0,11,464,0,11,1.379562044,0.02189781,0.02189781,99731.39416,15.99270073,0.102189781,99993.85401,0.997379249,0.000161025,1.59428E-06,0,0.023706897,20,11
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1832721565,1604932531,13782.2358,1143609775,114360977.5,1,98721,4189,442,2290,1848,442,98721,1848,2290,361.6438356,2.938356164,15.55479452,28998.41781,1995.582192,18.5890411,98497.54795,0.291808024,0.020024328,0.000187945,0.8069869,0.023196686,21,12
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1992891797,539051477,10270.39674,1479371959,147937195.9,2,77435,3438,689,1706,1017,689,77435,1017,1706,195.7522124,2.951327434,7.398230088,44363.13274,1965.557522,10.44247788,98879.26991,0.447150041,0.019727185,0.000106435,0.596131301,0.022031381,33,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1235046152,1743124675,144.3604116,1227828131,122782813.1,1,733,30,24,24,0,24,733,0,24,2.662420382,0.057324841,0.057324841,99529.2293,15.29299363,0.21656051,99986.01911,0.99543861,0.000153751,3.03832E-06,0,0.032742156,23,14
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2073703665,1965983789,11779.57376,1484724977,148472497.7,2,88569,3781,1041,1957,916,1041,88569,916,1957,117.0025,2.46,4.72,59640.455,1298.1925,7.3225,99167.1925,0.597929499,0.013076435,7.54753E-05,0.468063362,0.022095767,58,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2027036342,516774280,10884.15163,1482828761,148282876.1,2,86063,3682,1013,1808,795,1013,86063,795,1808,107.4379391,2.245901639,4.072599532,67735.90632,1299.629977,6.454332553,99377.07728,0.678650757,0.013081937,6.6498E-05,0.439712389,0.021007866,60,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2121414811,86603142,12497.83911,1496522855,149652285.5,2,98877,4264,422,2076,1654,422,98877,1654,2076,296.4565217,2.239130435,11.19565217,20627.42391,1394.456522,13.48913043,98429.9837,0.20817992,0.013998365,0.000136404,0.79672447,0.020995783,27,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-965989593.7,1431870609,30.13122792,964483032.3,96448303.23,1,447,16,5,5,0,5,447,0,5,1.467153285,0,0,99737.33577,22.10948905,0.03649635,99997.13139,0.997406558,0.000221746,7.24652E-07,0,0.011185682,20,11
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1988767362,1592383984,10174.76072,1480029326,148002932.6,2,80901,3517,1381,1690,309,1381,80901,309,1690,112.3222506,3.358056266,4.117647059,53914.26598,604.6905371,7.659846547,99078.80563,0.542707913,0.006084522,7.90177E-05,0.182840237,0.020889729,56,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2016740660,1440183867,10561.76723,1488652299,148865229.9,2,86360,3981,1069,1754,685,1069,86360,685,1754,123.0223881,2.52238806,4.189054726,59480.97264,1032.71393,6.81840796,99239.14179,0.596755427,0.010390053,7.06414E-05,0.390535918,0.020310329,58,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2088972755,1696510588,12026.65812,1487639849,148763984.9,2,90864,3868,800,1998,1198,800,90864,1198,1998,125.5012853,1.938303342,4.98714653,66620.53213,1097.660668,7.051413882,99330.82262,0.666984637,0.011054388,7.24487E-05,0.5995996,0.021988906,56,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2035764704,895039877,11046.3651,1483446449,148344644.9,2,84956,3665,584,1835,1251,584,84956,1251,1835,240.5206186,2.93814433,9.319587629,39528.04124,2295.494845,12.31443299,98817.30412,0.398154226,0.02302829,0.000125193,0.681743869,0.021599416,28,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2104237631,129565953,12338.9971,1487287776,148728777.6,2,88870,3803,1232,2050,818,1232,88870,818,2050,113.3726415,2.757075472,4.655660377,58163.74528,1476.15566,7.547169811,99097.87972,0.583705139,0.014878958,7.79893E-05,0.39902439,0.023067402,60,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2025002388,1902565669,10735.68454,1488218161,148821816.1,2,87274,3961,799,1783,984,799,87274,984,1783,129.7532808,1.992125984,4.543307087,70763.34383,879.9868766,6.632545932,99461.45407,0.708415573,0.008852236,6.81858E-05,0.551878856,0.02042991,55,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1413891858,1984179288,198.6784526,1403957935,140395793.5,1,1788,69,33,33,0,33,1788,0,33,5.296511628,0.087209302,0.087209302,98850.1686,78.55813953,0.284883721,99982.40116,0.988690847,0.000783459,3.81563E-06,0,0.018456376,25,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2065211233,677377223,11576.20673,1486400896,148640089.6,2,87718,3788,1700,1923,223,1700,87718,223,1923,112.0166271,3.850356295,4.361045131,45893.82898,1691.648456,8.425178147,98889.65321,0.461919774,0.017038508,8.66844E-05,0.115964639,0.021922524,60,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2065782632,973583301,11487.54443,1491405410,149140541,2,93169,4111,1205,1908,703,1205,93169,703,1908,135.0159574,3.058510638,4.89893617,52413.94415,2009.058511,8.103723404,99102.77926,0.525704185,0.020222983,8.33288E-05,0.368448637,0.020478915,54,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1978362735,781062938,9686.720087,1494026731,149402673.1,2,88106,4237,1070,1608,538,1070,88106,538,1608,139.0341207,2.648293963,4.018372703,61511.41995,1061.632546,6.850393701,99350.53281,0.616858993,0.010673511,7.06479E-05,0.334577114,0.018250743,55,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2058937187,338783425,11254.77763,1496198305,149619830.5,2,94441,4301,923,1869,946,923,94441,946,1869,137.7073791,2.20610687,4.58778626,56802.77099,1963.870229,6.941475827,99219.46565,0.568850686,0.019767913,7.15121E-05,0.506153023,0.019790134,57,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2002321957,1027579040,10368.04218,1483919847,148391984.7,2,84511,3757,984,1722,738,984,84511,738,1722,95.22040816,1.92244898,3.412244898,67553.07347,1307.089796,5.408163265,99389.29592,0.676611548,0.013155718,5.55874E-05,0.428571429,0.020376046,69,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2069006395,764973813,11565.38067,1490737362,149073736.2,2,91913,4015,1144,1921,777,1144,91913,777,1921,127.3863636,2.744949495,4.666666667,56978.81061,1585.563131,7.547979798,99161.84343,0.571558149,0.015966005,7.79103E-05,0.404476835,0.020900199,56,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2094929796,1245753446,12034.68772,1493195410,149319541,2,93368,4130,1337,1999,662,1337,93368,662,1999,135.4094488,3.385826772,5.089238845,47654.11286,1671.713911,8.564304462,98944.27559,0.479219797,0.016841137,8.81898E-05,0.331165583,0.021409905,55,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-2042485793,1013177794,11226.02416,1481184585,148118458.5,2,84703,3555,1239,1865,626,1239,84703,626,1865,113.6403061,3.00255102,4.573979592,59004.7449,902.8418367,7.739795918,99142.83929,0.59300683,0.009090687,7.97008E-05,0.335656836,0.02201811,56,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1405947845,1395089249,54.31437069,1403232127,140323212.7,2,867,37,9,9,0,9,867,0,9,2.642105263,0.010526316,0.010526316,99400.07895,24.06315789,0.052631579,99994.11053,0.994069425,0.000241844,9.42445E-07,0,0.010380623,28,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-438852878.3,1339545835,12.01008238,438252374.2,43825237.42,1,66,0,2,2,0,2,66,0,2,0,0,0,99962.31579,4.557894737,0.021052632,99998.72632,0.99963791,4.76049E-05,4.16669E-07,0,0.03030303,14,5
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1803808453,219139554,11410.78146,1233269380,123326938,1,95408,4273,467,1895,1428,467,95408,1428,1895,366.147651,3.060402685,12.57718121,32898,1681.52349,15.7114094,98779.59732,0.331041421,0.016848896,0.000158928,0.753562005,0.019862066,22,13
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-1428864147,1336508942,451.6680232,1406280746,140628074.6,1,3698,167,75,75,0,75,3698,0,75,13.33727811,0.284023669,0.284023669,97760.78107,87.67455621,0.75739645,99962.23077,0.977996639,0.00087437,8.82671E-06,0,0.020281233,25,16
D:0| T0: 0.17| T1: 16.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,16,0,0,0,0,0,-703999557.1,448559423,54.07595311,701295759.4,70129575.94,1,162,4,9,9,0,9,162,0,9,0.434782609,0.017391304,0.017391304,99910.31304,10.29565217,0.095652174,99997.29565,0.999132373,0.000104226,1.55178E-06,0,0.055555556,17,8
