Iteration,f,x0,x1,x2,x3,Df0,Df1,Df2,Df3,Step_Df,Step_GH
37,-1396345907.692,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.402767204636577,0.806451612903226
38,-893106399.999489,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.40016016019225,0.793650793650794
39,-820578066.666129,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.397635364383525,0.78125
40,-726527343.58913,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.395188261324405,0.769230769230769
41,-1395248958.97403,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.392814650900513,0.757575757575758
42,-787640461.537897,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.390510653289516,0.746268656716418
43,-165395933.332489,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.388272677752223,0.735294117647059
44,-1546888317.94846,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.38609739509609,0.72463768115942
45,-1321833369.23044,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.383981713307935,0.714285714285714
46,-1609402051.28185,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.381922755930953,0.704225352112676
47,-390590743.589001,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.379917842825796,0.694444444444444
48,-1307033733.33298,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.377964473009227,0.684931506849315
49,-1469644179.48695,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.376060309308639,0.675675675675676
50,-918761005.127695,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.374203164608213,0.666666666666667
51,-1103081389.74315,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.372390989493982,0.657894736842105
52,-1321833369.23044,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.370621861131651,0.649350649350649
53,-1447538199.99972,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.368893973233441,0.641025641025641
54,-1188145030.76885,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.367205626989359,0.632911392405063
55,-1395248958.97403,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.365555222854512,0.625
56,-1080228015.38418,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.363941253097948,0.617283950617284
57,-609762907.691667,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.362362295030433,0.609756097560976
58,-549186492.307027,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.360817004838774,0.602409638554217
59,-1303392133.33298,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.359304111963084,0.595238095238095
60,-1487525369.23054,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.357822413961026,0.588235294117647
61,-181969682.050462,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.356370771809629,0.581395348837209
62,-1487525369.23054,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.354948105601005,0.574712643678161
63,-1609402051.28185,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.353553390593274,0.568181818181818
64,-1093160364.10213,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.352185653582324,0.561797752808989
65,-1442939312.82026,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.350843969563869,0.555555555555556
66,-979267189.743129,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.349527458658551,0.54945054945055
67,-1548382307.69205,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.348235283275785,0.543478260869565
68,-1656252435.89726,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.346966645494591,0.537634408602151
69,-1208523984.615,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.345720784641941,0.531914893617021
70,-578365979.486512,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.344496975051139,0.526315789473684
71,-114810374.358131,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.34329452398452,0.520833333333333
72,-902747302.563591,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.342112769706321,0.515463917525773
73,-1469644179.48695,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.340951079692995,0.510204081632653
74,-1239944456.40987,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.339808848969424,0.505050505050505
75,-451890810.255694,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.338685498560657,0.5
76,-1553634415.38438,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.337580474049726,0.495049504950495
77,-1208500441.02528,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.336493244233015,0.490196078431373
78,-1721240589.74346,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.335423299865412,0.485436893203884
79,-1328859589.74328,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.334370152488211,0.480769230769231
80,-1215130020.51246,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.333333333333333,0.476190476190476
81,-1230840456.40987,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.33231239229804,0.471698113207547
82,-821231887.178924,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.33130689698479,0.467289719626168
83,-821231887.178924,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.330316431801381,0.462962962962963
84,-885893230.768718,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.329340597116918,0.458715596330275
85,-1788656876.92295,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.32837900846954,0.454545454545455
86,-726527343.58913,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.327431295822161,0.45045045045045
87,-1609402051.28185,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.326497102862805,0.446428571428571
88,-1332174579.48685,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.325576086346396,0.442477876106195
89,-1239944456.40987,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.324667915475099,0.43859649122807
90,-1215130020.51246,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.323772271314564,0.434782608695652
91,-1058051805.12775,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.322888846243622,0.431034482758621
92,-820578066.666129,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.322017343435167,0.427350427350427
93,-165395933.332489,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.321157476366158,0.423728813559322
94,-986643964.102078,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.320308968354799,0.420168067226891
95,-165395933.332489,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.319471552123136,0.416666666666667
96,-114810374.358131,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.318644969383422,0.413223140495868
97,-1058051805.12775,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.317828970446719,0.409836065573771
98,-1215130020.51246,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.317023313852343,0.40650406504065
99,-1188145030.76885,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.316227766016838,0.403225806451613
100,-205896861.537644,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.315442100901257,0.4
101,-165395933.332489,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.314666099695642,0.396825396825397
102,-672346471.79431,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.313899550519636,0.393700787401575
103,-999132784.614899,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.313142248138273,0.390625
104,-1552280287.17928,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.312393993692026,0.387596899224806
105,-672346471.79431,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.311654594440266,0.384615384615385
106,-114810374.358131,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.310923863517367,0.381679389312977
107,-893106399.999489,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.3102016197007,0.378787878787879
108,-1513997399.99972,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.309487687189838,0.37593984962406
109,-1208267205.12782,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.308781895396345,0.373134328358209
110,-1188145030.76885,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.308084078743531,0.37037037037037
111,-735280989.742999,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.307394076475632,0.367647058823529
112,-1080228015.38418,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.306711732475886,0.364963503649635
113,-986643964.102078,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.306036895093009,0.36231884057971
114,-908699717.948233,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.305369416975622,0.359712230215827
115,-1208267205.12782,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.3047091549142,0.357142857142857
116,-821231887.178924,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.304055969690129,0.354609929078014
117,-1447538199.99972,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.303409725931507,0.352112676056338
118,-1088724882.05087,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.302770291975321,0.34965034965035
119,73945292.3086138,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.302137539735677,0.347222222222222
120,-1215130020.51246,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.301511344577764,0.344827586206897
121,-1761788405.12808,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.300891585197258,0.342465753424658
122,-1546888317.94846,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.30027814350489,0.340136054421769
123,-735280989.742999,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.299670904515916,0.337837837837838
124,-1328859589.74328,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.299069756244244,0.335570469798658
125,-735280989.742999,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.298474589600982,0.333333333333333
126,-165395933.332489,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.297885298297199,0.33112582781457
127,-451890810.255694,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.29730177875068,0.328947368421053
128,-1788656876.92295,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.296723929996491,0.326797385620915
129,-1200307041.02526,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.296151653601162,0.324675324675325
130,-1255000871.79451,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.295584853580328,0.32258064516129
131,-1208500441.02528,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.29502343631964,0.320512820512821
132,-1328859589.74328,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.294467310498826,0.318471337579618
133,-814742369.230207,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.293916387018717,0.316455696202532
134,-1103081389.74315,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.293370578931131,0.314465408805031
135,-1088724882.05087,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.29282980137147,0.3125
136,-451890810.255694,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.292293971493899,0.31055900621118
137,-204916030.768463,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.291763008409008,0.308641975308642
138,-1325218189.74326,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.291236833123829,0.306748466257669
139,-1788656876.92295,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.29071536848411,0.304878048780488
140,-114810374.358131,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.290198539118742,0.303030303030303
141,73945292.3086138,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.289686271386251,0.301204819277108
142,-1328859589.74328,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.289178493323257,0.29940119760479
143,-1513997399.99972,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.288675134594813,0.297619047619048
144,-820578066.666129,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.288176126446553,0.29585798816568
145,-1088724882.05087,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.287681401658565,0.294117647058824
146,-457820082.050566,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.287190894500909,0.292397660818713
147,-1553634415.38438,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.286704540690723,0.290697674418605
148,-999132784.614899,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.286222277350845,0.289017341040462
149,-999132784.614899,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.28574404296988,0.28735632183908
150,-1581600035.89721,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.285269777363667,0.285714285714286
151,-979267189.743129,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.284799421638074,0.284090909090909
152,-1255000871.79451,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.284332918153077,0.282485875706215
153,-1548382307.69205,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.283870210488064,0.280898876404494
154,-1208267205.12782,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.28341124340832,0.279329608938547
155,-1078407415.38416,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.282955962832635,0.277777777777778
156,-624516056.409617,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.282504315802011,0.276243093922652
157,-1761788405.12808,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.282056250449397,0.274725274725275
158,-1487525369.23054,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.281611715970438,0.273224043715847
159,-999132784.614899,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.281170662595175,0.271739130434783
160,-1230840456.40987,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.280733041560679,0.27027027027027
161,-1088724882.05087,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.280298805084572,0.268817204301075
162,-885893230.768718,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.279867906339394,0.267379679144385
163,-1721240589.74346,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.279440299427808,0.265957446808511
164,-1230840456.40987,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.279015939358583,0.264550264550265
165,-1224607717.94834,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.278594782023342,0.263157894736842
166,-999132784.614899,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.278176784174046,0.261780104712042
167,-1095984938.4611,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.277761903401179,0.260416666666667
168,-1039096810.25595,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.277350098112615,0.259067357512953
169,-820578066.666129,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.276941327513134,0.257731958762887
170,-1224467656.40987,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.276535551584579,0.256410256410256
171,-1788656876.92295,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.276132731066606,0.255102040816327
172,-1204345682.05087,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.27573282743803,0.253807106598985
173,-1487525369.23054,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.275335802898734,0.252525252525253
174,-205896861.537644,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.274941620352113,0.251256281407035
175,-1533279005.12795,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.274550243388056,0.25
176,-1208267205.12782,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.274161636266424,0.248756218905473
177,-1081651974.35854,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.273775763901018,0.247524752475248
178,73945292.3086138,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.273392591844025,0.246305418719212
179,-457820082.050566,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.273012086270907,0.245098039215686
180,49294461.5393825,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.27263421396574,0.24390243902439
181,-1442939312.82026,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.27225894230697,0.242718446601942
182,-735280989.742999,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.271886239253584,0.241545893719807
183,-549186492.307027,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.27151607333167,0.240384615384615
184,-1569017841.02541,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.271148413621361,0.239234449760766
185,-1321833369.23044,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.270783229744157,0.238095238095238
186,-1617595451.28187,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.270420491850586,0.23696682464455
187,-1204345682.05087,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.270060170608232,0.235849056603774
188,-1321833369.23044,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.269702237190074,0.234741784037559
189,-1093160364.10213,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.269346663263166,0.233644859813084
190,-1303392133.33298,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.268993420977618,0.232558139534884
191,-114810374.358131,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.268642482955886,0.231481481481481
192,-1721240589.74346,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.268293822282343,0.230414746543779
193,-1208523984.615,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.267947412493149,0.229357798165138
194,-1442939312.82026,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.267603227566379,0.228310502283105
195,-1546888317.94846,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.267261241912424,0.227272727272727
196,-821231887.178924,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.266921430364648,0.226244343891403
197,-1307033733.33298,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.266583768170289,0.225225225225225
198,-1224467656.40987,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.266248230981604,0.224215246636771
199,-1325218189.74326,6.125977,-9E-05,1.322598,-0.000126,0,0,0,0,0.265914794847249,0.223214285714286
