Iteration,f,x0,x1,x2,x3,Df0,Df1,Df2,Df3,Step_Df,Step_GH
0,-821231887.178924,6.125977,-9E-05,1.322598,-0.000126,-2.25284792031279E-06,0,-0.999999999997463,0,2,2
1,-578365979.486512,6.12598150569584,-9E-05,3.32259799999493,-0.000126,-0.136944177654566,0,0.990578766280862,0,1.68179283050743,1.96078431372549
2,-1321833369.23044,6.39449950109695,-9E-05,1.38028669356186,-0.000126,0,0,-1,0,1.51967137130319,1.92307692307692
3,-1447538199.99972,6.39449950109695,-9E-05,3.30336361663879,-0.000126,0,0,9.9999999995E-06,0.99999999995,1.4142135623731,1.88679245283019
4,-787477056.409692,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,1.33748060995284,1.85185185185185
5,-902747302.563591,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,1.27788620849254,1.81818181818182
6,-1215130020.51246,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,1.22957630590253,1.78571428571429
7,-918761005.127695,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,1.18920711500272,1.75438596491228
8,49294461.5393825,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,1.15470053837925,1.72413793103448
9,-1307033733.33298,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,1.1246826503807,1.69491525423729
10,-1546888317.94846,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,1.09820097355222,1.66666666666667
11,676861728.206278,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,1.07456993182354,1.63934426229508
12,-1307033733.33298,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,1.05328077569585,1.61290322580645
13,-1039096810.25595,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,1.03394630791434,1.58730158730159
14,-1395248958.97403,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,1.01626549630923,1.5625
15,-1581600035.89721,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,1,1.53846153846154
16,-1088724882.05087,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.984958121010905,1.51515151515152
17,-1325218189.74326,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.970983543414647,1.49253731343284
18,-430437851.281359,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.957947250887149,1.47058823529412
19,-1447538199.99972,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.945741609003176,1.44927536231884
20,-1761788405.12808,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.9342759554564,1.42857142857143
21,-1208500441.02528,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.923473261888205,1.40845070422535
22,-1761788405.12808,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.913267570993462,1.38888888888889
23,-1255000871.79451,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.903602003609845,1.36986301369863
24,676861728.206278,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.894427190999916,1.35135135135135
25,-1208267205.12782,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.885700028538295,1.33333333333333
26,-1715265030.76905,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.877382675301662,1.31578947368421
27,-1188145030.76885,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.869441743889983,1.2987012987013
28,-1513997399.99972,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.861847638917812,1.28205128205128
29,-1533279005.12795,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.854574012792468,1.26582278481013
30,-1677401728.20495,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.847597314830043,1.25
31,-1255000871.79451,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.840896415253715,1.23456790123457
32,-708412517.94813,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.834452289722301,1.21951219512195
33,-1321833369.23044,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.828247753133104,1.20481927710843
34,-1569017841.02541,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.822267233801039,1.19047619047619
35,-1654385148.71774,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.816496580927726,1.17647058823529
36,-814742369.230207,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.81092289967754,1.16279069767442
37,-1677401728.20495,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.805534409273155,1.14942528735632
38,-1208523984.615,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.8003203203845,1.13636363636364
39,-1546888317.94846,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.795270728767051,1.12359550561798
40,-205896861.537644,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.79037652264881,1.11111111111111
41,-1182379164.10218,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.785629301801026,1.0989010989011
42,-1552280287.17928,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.781021306579032,1.08695652173913
43,-1395248958.97403,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.776545355504446,1.0752688172043
44,-918761005.127695,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.772194790192179,1.06382978723404
45,-1307033733.33298,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.76796342661587,1.05263157894737
46,-1654385148.71774,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.763845511861907,1.04166666666667
47,-181969682.050462,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.759835685651593,1.03092783505155
48,-814742369.230207,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.755928946018455,1.02040816326531
49,-1303392133.33298,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.752120618617279,1.01010101010101
50,-735280989.742999,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.748406329216425,1
51,-1328859589.74328,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.744781978987965,0.99009900990099
52,-1188145030.76885,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.741243722263303,0.980392156862745
53,-1617595451.28187,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.737787946466881,0.970873786407767
54,-1224607717.94834,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.734411253978718,0.961538461538462
55,-1442939312.82026,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.731110445709025,0.952380952380952
56,-1093160364.10213,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.727882506195895,0.943396226415094
57,-1200307041.02526,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.724724590060866,0.934579439252336
58,-1332174579.48685,6.39449950109695,-9E-05,3.30334474871426,-0.000144867924527359,0,0,0,0,0.721634009677548,0.925925925925926
