Iteration,f,x0,x1,x2,x3,Df0,Df1,Df2,Df3,Step_Df,Step_GH
0,-1155207425.64062,6.125977,-9E-05,1.322598,-0.000126,0,0,-1,0,2,2
1,-1447538199.99972,6.125977,-9E-05,3.322598,-0.000126,0,0,9.9999999995E-06,0.99999999995,1.68179283050743,1.92307692307692
2,-1053476261.53803,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,1.51967137130319,1.85185185185185
3,-457820082.050566,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,1.4142135623731,1.78571428571429
4,-1519833297.43562,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,1.33748060995284,1.72413793103448
5,-1788656876.92295,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,1.27788620849254,1.66666666666667
6,-1605527015.38441,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,1.22957630590253,1.61290322580645
7,-1553634415.38438,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,1.18920711500272,1.5625
8,-908699717.948233,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,1.15470053837925,1.51515151515152
9,-1519833297.43562,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,1.1246826503807,1.47058823529412
10,-999132784.614899,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,1.09820097355222,1.42857142857143
11,-1103081389.74315,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,1.07456993182354,1.38888888888889
12,-893106399.999489,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,1.05328077569585,1.35135135135135
13,-1442939312.82026,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,1.03394630791434,1.31578947368421
14,-814742369.230207,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,1.01626549630923,1.28205128205128
15,-1546888317.94846,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,1,1.25
16,-1088724882.05087,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.984958121010905,1.21951219512195
17,-1617595451.28187,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.970983543414647,1.19047619047619
18,-1039096810.25595,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.957947250887149,1.16279069767442
19,-787640461.537897,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.945741609003176,1.13636363636364
20,-624516056.409617,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.9342759554564,1.11111111111111
21,-1654385148.71774,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.923473261888205,1.08695652173913
22,-181969682.050462,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.913267570993462,1.06382978723404
23,-578365979.486512,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.903602003609845,1.04166666666667
24,-1039096810.25595,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.894427190999916,1.02040816326531
25,-181969682.050462,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.885700028538295,1
26,-1552280287.17928,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.877382675301662,0.980392156862745
27,-1553634415.38438,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.869441743889983,0.961538461538462
28,-1581600035.89721,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.861847638917812,0.943396226415094
29,-885893230.768718,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.854574012792468,0.925925925925926
30,-181969682.050462,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.847597314830043,0.909090909090909
31,-1442939312.82026,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.840896415253715,0.892857142857143
32,-1469644179.48695,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.834452289722301,0.87719298245614
33,-1215130020.51246,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.828247753133104,0.862068965517241
34,-1208523984.615,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.822267233801039,0.847457627118644
35,-1208267205.12782,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.816496580927726,0.833333333333333
36,-1548382307.69205,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.81092289967754,0.819672131147541
37,-1328859589.74328,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.805534409273155,0.806451612903226
38,73945292.3086138,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.8003203203845,0.793650793650794
39,-556539723.076258,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.795270728767051,0.78125
40,-1408321169.23046,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.79037652264881,0.769230769230769
41,-556539723.076258,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.785629301801026,0.757575757575758
42,-1078407415.38416,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.781021306579032,0.746268656716418
43,-457820082.050566,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.776545355504446,0.735294117647059
44,-1053476261.53803,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.772194790192179,0.72463768115942
45,-1654385148.71774,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.76796342661587,0.714285714285714
46,-1605527015.38441,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.763845511861907,0.704225352112676
47,-430437851.281359,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.759835685651593,0.694444444444444
48,-578365979.486512,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.755928946018455,0.684931506849315
49,-821231887.178924,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.752120618617279,0.675675675675676
50,-1469644179.48695,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.748406329216425,0.666666666666667
51,-1039096810.25595,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.744781978987965,0.657894736842105
52,-1230840456.40987,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.741243722263303,0.649350649350649
53,-1761788405.12808,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.737787946466881,0.641025641025641
54,-1604803564.10233,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.734411253978718,0.632911392405063
55,-787477056.409692,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.731110445709025,0.625
56,-430437851.281359,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.727882506195895,0.617283950617284
57,-1604803564.10233,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.724724590060866,0.609756097560976
58,-930549517.948206,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.721634009677548,0.602409638554217
59,-1788656876.92295,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.718608223926168,0.595238095238095
60,-1617595451.28187,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.715644827922052,0.588235294117647
61,49294461.5393825,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.712741543619258,0.581395348837209
62,-1604803564.10233,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.709896211202011,0.574712643678161
63,-1442939312.82026,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.707106781186548,0.568181818181818
64,-692095548.717334,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.704371307164647,0.561797752808989
65,-1088724882.05087,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.701687939127737,0.555555555555556
66,-1200307041.02526,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.699054917317102,0.54945054945055
67,-578365979.486512,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.696470566551571,0.543478260869565
68,-787640461.537897,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.693933290989182,0.537634408602151
69,-1605527015.38441,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.691441569283882,0.531914893617021
70,-1408321169.23046,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.688993950102279,0.526315789473684
71,-1070493738.4611,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.686589047969039,0.520833333333333
72,-1794049446.15369,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.684225539412643,0.515463917525773
73,-114810374.358131,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.681902159385991,0.510204081632653
74,-1581600035.89721,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.679617697938849,0.505050505050505
75,-1581600035.89721,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.677370997121314,0.5
76,-885893230.768718,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.675160948099453,0.495049504950495
77,-808672835.896899,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.67298648846603,0.490196078431373
78,-787477056.409692,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.670846599730825,0.485436893203884
79,-1188145030.76885,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.668740304976422,0.480769230769231
80,-165395933.332489,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.666666666666667,0.476190476190476
81,-1325218189.74326,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.66462478459608,0.471698113207547
82,-1095984938.4611,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.66261379396958,0.467289719626168
83,-814742369.230207,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.660632863602761,0.462962962962963
84,-1609402051.28185,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.658681194233836,0.458715596330275
85,-181969682.050462,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.656758016939081,0.454545454545455
86,-1656252435.89726,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.654862591644322,0.45045045045045
87,49294461.5393825,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.65299420572561,0.446428571428571
88,-1519833297.43562,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.651152172692792,0.442477876106195
89,-549186492.307027,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.649335830950198,0.43859649122807
90,-986643964.102078,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.647544542629129,0.434782608695652
91,-1604803564.10233,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.645777692487244,0.431034482758621
92,-165395933.332489,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.644034686870335,0.427350427350427
93,-1553634415.38438,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.642314952732316,0.423728813559322
94,-821231887.178924,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.640617936709597,0.420168067226891
95,-1188145030.76885,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.638943104246272,0.416666666666667
96,-1581600035.89721,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.637289938766844,0.413223140495868
97,-1303392133.33298,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.635657940893437,0.409836065573771
98,-1230840456.40987,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.634046627704686,0.40650406504065
99,-1215130020.51246,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.632455532033676,0.403225806451613
100,-1182379164.10218,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.630884201802514,0.4
101,-1103081389.74315,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.629332199391283,0.396825396825397
102,-1039096810.25595,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.627799101039271,0.393700787401575
103,-1081651974.35854,6.125977,-9E-05,3.32257876923077,-0.000145230769229808,0,0,0,0,0.626284496276547,0.390625
